mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,meansrc
weight_test5.0,19,0.6,0.6,0.5,3.2234108448028564,5.0995678305625916,1.8564120531082153,2.464266061782837,0.0013645578874275088,chunk_6
weight_test5.0,19,0.6,0.6,1.0,2.7759368419647217,4.751466810703278,2.1927788257598877,3.561066150665283,0.0013564169639721513,chunk_6
weight_test5.0,19,0.6,0.6,1.5,2.6835591793060303,3.771857440471649,2.273258686065674,3.7464003562927246,0.0013523861998692155,chunk_6
weight_test5.0,19,0.6,0.8,0.1,4.802617073059082,5.109951198101044,1.6765412092208862,1.74004328250885,0.0013466124655678868,chunk_6
weight_test5.0,19,0.6,0.8,0.5,4.039585590362549,6.452669143676758,2.138448715209961,2.9002177715301514,0.0014081236440688372,chunk_6
weight_test5.0,19,0.6,0.8,1.0,2.0976357460021973,2.883760929107666,2.230739116668701,3.5049450397491455,0.0013703030999749899,chunk_6
weight_test5.0,19,0.6,0.8,1.5,3.314779281616211,5.067330896854401,2.5139431953430176,4.5207085609436035,0.0014150956412777305,chunk_6
weight_test5.0,19,0.6,1.0,0.1,5.20566463470459,5.449537396430969,1.7959035634994507,1.8407660722732544,0.0013455969747155905,chunk_6
weight_test5.0,19,0.6,1.0,0.5,4.528007984161377,6.82468456029892,2.2430455684661865,3.01662540435791,0.001335580600425601,chunk_6
weight_test5.0,19,0.6,1.0,1.0,4.387094020843506,4.687139689922333,2.4464051723480225,3.9645814895629883,0.0013725404860451818,chunk_6
weight_test5.0,19,0.6,1.0,1.5,2.9072721004486084,3.7302629351615906,2.7983102798461914,5.066696643829346,0.0013283154694363475,chunk_6
weight_test5.0,19,0.8,0.6,0.1,5.192070960998535,5.363285064697266,1.8705724477767944,1.9159893989562988,0.0018010680796578526,chunk_6
weight_test5.0,19,0.8,0.6,0.5,4.693769931793213,6.938102722167969,2.513357639312744,3.5083765983581543,0.0017967981984838843,chunk_6
weight_test5.0,19,0.8,0.6,1.0,3.1363980770111084,4.505161941051483,2.5024003982543945,4.130806922912598,0.001804428524337709,chunk_6
weight_test5.0,19,0.8,0.6,1.5,1.9906926155090332,3.095554530620575,2.9363210201263428,5.4628376960754395,0.0018518688157200813,chunk_6
weight_test5.0,19,0.8,0.8,0.1,5.77064323425293,6.0917723178863525,1.9288524389266968,1.9971941709518433,0.0018162524793297052,chunk_6
weight_test5.0,19,0.8,0.8,0.5,4.889091491699219,7.055288910865784,2.7584073543548584,3.8029818534851074,0.0018593878485262394,chunk_6
weight_test5.0,19,0.8,0.8,1.0,1.452003002166748,2.357465922832489,2.5882010459899902,4.291343688964844,0.0018580688629299402,chunk_6
weight_test5.0,19,0.8,0.8,1.5,2.47163987159729,3.958057403564453,2.7378878593444824,5.143818378448486,0.001806024694815278,chunk_6
weight_test5.0,19,0.8,1.0,0.1,7.166848182678223,7.83451384305954,2.733350992202759,2.8671414852142334,0.0018346402794122696,chunk_6
weight_test5.0,19,0.8,1.0,0.5,5.758222579956055,7.80914431810379,2.513692617416382,3.579017162322998,0.0018714050529524684,chunk_6
weight_test5.0,19,0.8,1.0,1.0,3.4861931800842285,4.871137380599976,3.211674213409424,5.750229358673096,0.0018048390047624707,chunk_6
weight_test5.0,19,0.8,1.0,1.5,3.5366573333740234,4.544053256511688,3.7873587608337402,7.819865703582764,0.0017927383305504918,chunk_6
weight_test5.0,19,0.95,0.6,0.1,6.082919597625732,6.754406034946442,2.534620523452759,2.6772236824035645,0.002197623485699296,chunk_6
weight_test5.0,19,0.95,0.6,0.5,3.4940037727355957,5.228083908557892,2.5344438552856445,3.443242073059082,0.002201937837526202,chunk_6
weight_test5.0,19,0.95,0.6,1.0,2.28428053855896,2.805248260498047,3.1282222270965576,5.455631732940674,0.002096816198900342,chunk_6
weight_test5.0,19,0.95,0.6,1.5,2.537703514099121,3.8193233609199524,3.0506463050842285,5.893033981323242,0.002108596730977297,chunk_6
weight_test5.0,19,0.95,0.8,0.1,6.935630798339844,7.654043555259705,2.8222014904022217,2.942826747894287,0.0021142130717635155,chunk_6
weight_test5.0,19,0.95,0.8,0.5,4.862476825714111,7.1372199058532715,2.6966004371643066,3.810288667678833,0.0021463672164827585,chunk_6
weight_test5.0,19,0.95,0.8,1.0,2.8702523708343506,4.369960129261017,3.656156063079834,6.740303993225098,0.0022496692836284637,chunk_6
weight_test5.0,19,0.95,0.8,1.5,2.1375598907470703,3.13375985622406,4.144649505615234,8.231730461120605,0.0022046761587262154,chunk_6
weight_test5.0,19,0.95,1.0,0.1,7.303277015686035,8.396388411521912,2.5767734050750732,2.75388503074646,0.0021337326616048813,chunk_6
weight_test5.0,19,0.95,1.0,0.5,4.644164085388184,6.923414170742035,3.4016335010528564,4.809814929962158,0.0021178070455789566,chunk_6
weight_test5.0,19,0.95,1.0,1.0,3.8911046981811523,5.868861556053162,4.402459144592285,8.058693885803223,0.0021568620577454567,chunk_6
weight_test5.0,19,0.95,1.0,1.5,4.075494766235352,5.450214445590973,4.100437164306641,8.807266235351562,0.0022144836839288473,chunk_6
weight_test5.0,19,1.05,0.6,0.1,3.8669590950012207,5.0693764090538025,2.9234378337860107,3.2234914302825928,0.002438887720927596,chunk_6
weight_test5.0,19,1.05,0.6,0.5,5.216018199920654,7.56488311290741,3.250034809112549,4.35483980178833,0.0023844910319894552,chunk_6
weight_test5.0,19,1.05,0.6,1.0,2.3539533615112305,3.1931750178337097,3.4294612407684326,5.903546333312988,0.0024057477712631226,chunk_6
weight_test5.0,19,1.05,0.6,1.5,2.7750282287597656,3.2498619556427,3.1601860523223877,6.239176273345947,0.0023777817841619253,chunk_6
weight_test5.0,19,1.05,0.8,0.1,4.556633472442627,6.453502118587494,2.4511899948120117,2.8559670448303223,0.002485490869730711,chunk_6
weight_test5.0,19,1.05,0.8,0.5,2.7135958671569824,2.8366254568099976,3.0423920154571533,4.209533214569092,0.0023134825751185417,chunk_6
weight_test5.0,19,1.05,0.8,1.0,4.389109134674072,6.673216700553894,3.6710093021392822,6.584558963775635,0.0024222158826887608,chunk_6
weight_test5.0,19,1.05,0.8,1.5,2.6342358589172363,4.385036885738373,4.572408199310303,9.236128807067871,0.0023863851092755795,chunk_6
weight_test5.0,19,1.05,1.0,0.1,4.674236297607422,7.238920092582703,2.7926907539367676,3.291935443878174,0.002423567697405815,chunk_6
weight_test5.0,19,1.05,1.0,0.5,4.7564544677734375,6.6188966035842896,4.217961311340332,6.329615116119385,0.002361269434913993,chunk_6
weight_test5.0,19,1.05,1.0,1.0,4.421987056732178,6.947324752807617,4.148064136505127,7.94325065612793,0.0023703966289758682,chunk_6
weight_test5.0,19,1.05,1.0,1.5,4.04275369644165,4.85767787694931,4.721192359924316,10.299925804138184,0.002378021599724889,chunk_6
weight_test10.0,19,0.6,0.6,0.1,4.1939873695373535,4.644105076789856,1.5229147672653198,1.5729777812957764,0.0013420403702184558,chunk_6
weight_test10.0,19,0.6,0.6,0.5,3.8465728759765625,6.142647802829742,1.8759312629699707,2.4957504272460938,0.00136382260825485,chunk_6
weight_test10.0,19,0.6,0.6,1.0,2.60214900970459,4.735068917274475,2.2153215408325195,3.6099798679351807,0.001352987834252417,chunk_6
weight_test10.0,19,0.6,0.6,1.5,2.2628228664398193,3.6592737436294556,2.287926435470581,3.780622959136963,0.0013504106318578124,chunk_6
weight_test10.0,19,0.6,0.8,0.1,4.844038486480713,5.176412880420685,1.688002586364746,1.7520771026611328,0.0013441750779747963,chunk_6
weight_test10.0,19,0.6,0.8,0.5,4.529604911804199,6.300052762031555,2.17181134223938,2.95340895652771,0.0014120525447651744,chunk_6
weight_test10.0,19,0.6,0.8,1.0,3.404387950897217,5.089052200317383,2.2562456130981445,3.557816743850708,0.0013699834235012531,chunk_6
weight_test10.0,19,0.6,0.8,1.5,2.663430690765381,4.317105412483215,2.5555777549743652,4.620523929595947,0.0014207956846803427,chunk_6
weight_test10.0,19,0.6,1.0,0.1,5.229908466339111,5.488259434700012,1.80885648727417,1.8543579578399658,0.0013424134813249111,chunk_6
weight_test10.0,19,0.6,1.0,0.5,4.848141670227051,7.451799809932709,2.272871494293213,3.0661535263061523,0.0013320655561983585,chunk_6
weight_test10.0,19,0.6,1.0,1.0,3.746347427368164,6.511919319629669,2.498857021331787,4.071617603302002,0.0013728266349062324,chunk_6
weight_test10.0,19,0.6,1.0,1.5,2.951910972595215,4.777017116546631,2.8416476249694824,5.169122695922852,0.0013220004038885236,chunk_6
weight_test10.0,19,0.8,0.6,0.1,5.229922771453857,5.41233366727829,1.8934160470962524,1.9397743940353394,0.0017996426904574037,chunk_6
weight_test10.0,19,0.8,0.6,0.5,3.243234634399414,5.199292778968811,2.5692520141601562,3.597532272338867,0.0017948886379599571,chunk_6
weight_test10.0,19,0.8,0.6,1.0,2.3155148029327393,2.8385223150253296,2.542071580886841,4.216541767120361,0.0017998067196458578,chunk_6
weight_test10.0,19,0.8,0.6,1.5,0.5494765043258667,1.6901538968086243,2.9845938682556152,5.5869317054748535,0.001854104339145124,chunk_6
weight_test10.0,19,0.8,0.8,0.1,5.920502662658691,6.256133556365967,1.9488067626953125,2.0183417797088623,0.0018142473418265581,chunk_6
weight_test10.0,19,0.8,0.8,0.5,5.252815246582031,5.252825617790222,2.804823875427246,3.8809046745300293,0.001862788456492126,chunk_6
weight_test10.0,19,0.8,0.8,1.0,1.6077872514724731,2.5207425951957703,2.634524345397949,4.394269943237305,0.0018623562064021826,chunk_6
weight_test10.0,19,0.8,0.8,1.5,1.200173258781433,2.368530809879303,2.805542230606079,5.312620162963867,0.001803144346922636,chunk_6
weight_test10.0,19,0.8,1.0,0.1,7.234377384185791,7.937783241271973,2.7799410820007324,2.9191806316375732,0.0018352522747591138,chunk_6
weight_test10.0,19,0.8,1.0,0.5,5.163444519042969,8.294924914836884,2.561213493347168,3.6625263690948486,0.001875901478342712,chunk_6
weight_test10.0,19,0.8,1.0,1.0,3.578787326812744,4.755468368530273,3.297283411026001,5.944098949432373,0.001801946316845715,chunk_6
weight_test10.0,19,0.8,1.0,1.5,3.8238728046417236,3.771602988243103,3.8642046451568604,8.03466510772705,0.0017865168629214168,chunk_6
weight_test10.0,19,0.95,0.6,0.1,6.142773151397705,6.82833206653595,2.5597991943359375,2.703864812850952,0.002199460519477725,chunk_6
weight_test10.0,19,0.95,0.6,0.5,4.589641571044922,6.695058166980743,2.61312198638916,3.5550215244293213,0.0022047976963222027,chunk_6
weight_test10.0,19,0.95,0.6,1.0,2.7989466190338135,3.4566036462783813,3.160916566848755,5.532435417175293,0.0020901504904031754,chunk_6
weight_test10.0,19,0.95,0.6,1.5,0.922986626625061,1.3352461457252502,3.10233473777771,6.032329082489014,0.0021005000453442335,chunk_6
weight_test10.0,19,0.95,0.8,0.1,7.000617504119873,7.738285064697266,2.853424549102783,2.9770143032073975,0.0021083808969706297,chunk_6
weight_test10.0,19,0.95,0.8,0.5,5.142116069793701,7.857205748558044,2.7348098754882812,3.876661539077759,0.002143158344551921,chunk_6
weight_test10.0,19,0.95,0.8,1.0,3.2589054107666016,5.688519239425659,3.774885654449463,7.011297225952148,0.002258892636746168,chunk_6
weight_test10.0,19,0.95,0.8,1.5,2.087830066680908,2.383397340774536,4.237873077392578,8.474026679992676,0.0022093902807682753,chunk_6
weight_test10.0,19,0.95,1.0,0.1,7.382012367248535,8.529774844646454,2.6080384254455566,2.787738800048828,0.002129817148670554,chunk_6
weight_test10.0,19,0.95,1.0,0.5,4.766679763793945,7.402145266532898,3.445854425430298,4.891862392425537,0.002112229820340872,chunk_6
weight_test10.0,19,0.95,1.0,1.0,3.255234956741333,5.282108545303345,4.516066074371338,8.326299667358398,0.002154296264052391,chunk_6
weight_test10.0,19,0.95,1.0,1.5,2.9619572162628174,3.6203379034996033,4.219583511352539,9.127142906188965,0.0022210979368537664,chunk_6
weight_test10.0,19,1.05,0.6,0.1,4.465332984924316,6.566736578941345,2.938201665878296,3.2451767921447754,0.002444879151880741,chunk_6
weight_test10.0,19,1.05,0.6,0.5,4.702210426330566,6.962114155292511,3.2508654594421387,4.369813442230225,0.0023833138402551413,chunk_6
weight_test10.0,19,1.05,0.6,1.0,1.9836173057556152,3.6450231075286865,3.514779806137085,6.075552463531494,0.0024054234381765127,chunk_6
weight_test10.0,19,1.05,0.6,1.5,2.951746940612793,4.033341586589813,3.2060699462890625,6.363346576690674,0.002375655807554722,chunk_6
weight_test10.0,19,1.05,0.8,0.1,4.187382698059082,5.196574509143829,2.5032548904418945,2.9216275215148926,0.0024938182905316353,chunk_6
weight_test10.0,19,1.05,0.8,0.5,4.496095180511475,6.971783459186554,3.1402883529663086,4.34924840927124,0.0023034699261188507,chunk_6
weight_test10.0,19,1.05,0.8,1.0,3.3952581882476807,5.243264973163605,3.7769393920898438,6.823639392852783,0.002427385887131095,chunk_6
weight_test10.0,19,1.05,0.8,1.5,2.259138584136963,2.9173481464385986,4.69299840927124,9.551362991333008,0.002385337371379137,chunk_6
weight_test10.0,19,1.05,1.0,0.1,6.5947160720825195,9.732042253017426,2.870910882949829,3.3848421573638916,0.002427847357466817,chunk_6
weight_test10.0,19,1.05,1.0,0.5,4.231671333312988,7.091708958148956,4.318268775939941,6.513657569885254,0.0023583234287798405,chunk_6
weight_test10.0,19,1.05,1.0,1.0,4.773069858551025,6.801827967166901,4.307693958282471,8.321603775024414,0.0023661258164793253,chunk_6
weight_test10.0,19,1.05,1.0,1.5,3.258244752883911,4.173090815544128,4.798330307006836,10.521459579467773,0.0023749556858092546,chunk_6
weight_test100.0,19,0.6,0.6,0.1,4.235164642333984,4.6998679637908936,1.5365325212478638,1.5872973203659058,0.0013388129882514477,chunk_6
weight_test100.0,19,0.6,0.6,0.5,2.6445140838623047,3.5208934545516968,1.8993879556655884,2.5334763526916504,0.0013630108442157507,chunk_6
weight_test100.0,19,0.6,0.6,1.0,3.080843687057495,5.015270709991455,2.242314577102661,3.6681017875671387,0.001348774996586144,chunk_6
weight_test100.0,19,0.6,0.6,1.5,1.9624062776565552,3.3393920063972473,2.3068222999572754,3.8246912956237793,0.0013482231879606843,chunk_6
weight_test100.0,19,0.6,0.8,0.1,4.892866134643555,5.2519723773002625,1.7020409107208252,1.766809344291687,0.0013414925197139382,chunk_6
weight_test100.0,19,0.6,0.8,0.5,3.6363439559936523,5.301681697368622,2.211435556411743,3.017092704772949,0.001416433835402131,chunk_6
weight_test100.0,19,0.6,0.8,1.0,2.8026347160339355,4.53310090303421,2.2875397205352783,3.6231741905212402,0.0013694983208552003,chunk_6
weight_test100.0,19,0.6,0.8,1.5,2.560410737991333,2.094162881374359,2.6058971881866455,4.7426910400390625,0.0014273461420089006,chunk_6
weight_test100.0,19,0.6,1.0,0.1,5.262179851531982,5.5380895137786865,1.824809193611145,1.8710339069366455,0.001338760950602591,chunk_6
weight_test100.0,19,0.6,1.0,0.5,4.226257801055908,6.167976796627045,2.309206247329712,3.1267335414886475,0.0013282678555697203,chunk_6
weight_test100.0,19,0.6,1.0,1.0,3.805253267288208,5.682295620441437,2.562337636947632,4.201361179351807,0.001373124192468822,chunk_6
weight_test100.0,19,0.6,1.0,1.5,4.154033660888672,5.361436426639557,2.8940062522888184,5.29350471496582,0.0013146271230652928,chunk_6
weight_test100.0,19,0.8,0.6,0.1,5.280093193054199,5.476202368736267,1.921044945716858,1.968565583229065,0.0017984206788241863,chunk_6
weight_test100.0,19,0.8,0.6,0.5,4.864093780517578,6.686811447143555,2.6355631351470947,3.7042648792266846,0.0017931401962414384,chunk_6
weight_test100.0,19,0.8,0.6,1.0,2.8032140731811523,4.629435241222382,2.5899713039398193,4.320043563842773,0.001794213429093361,chunk_6
weight_test100.0,19,0.8,0.6,1.5,1.896660327911377,3.698518455028534,3.042264699935913,5.735837936401367,0.001856404822319746,chunk_6
weight_test100.0,19,0.8,0.8,0.1,6.08595085144043,6.439932644367218,1.9734543561935425,2.0444271564483643,0.001811812398955226,chunk_6
weight_test100.0,19,0.8,0.8,0.5,4.2125043869018555,5.413337707519531,2.8611223697662354,3.976134777069092,0.001866500242613256,chunk_6
weight_test100.0,19,0.8,0.8,1.0,2.9288275241851807,4.878549754619598,2.697751522064209,4.531109809875488,0.0018672882579267025,chunk_6
weight_test100.0,19,0.8,0.8,1.5,2.7716798782348633,4.439815640449524,2.887667179107666,5.519075393676758,0.0017996696988120675,chunk_6
weight_test100.0,19,0.8,1.0,0.1,7.311422348022461,8.062310636043549,2.8348164558410645,2.9806301593780518,0.0018359131645411253,chunk_6
weight_test100.0,19,0.8,1.0,0.5,4.718307971954346,6.414243221282959,2.6191537380218506,3.764805793762207,0.0018807960441336036,chunk_6
weight_test100.0,19,0.8,1.0,1.0,3.94248104095459,6.2909945249557495,3.399745464324951,6.178926944732666,0.0017986627062782645,chunk_6
weight_test100.0,19,0.8,1.0,1.5,3.2627577781677246,4.873982191085815,3.955565929412842,8.291781425476074,0.0017790613928809762,chunk_6
weight_test100.0,19,0.95,0.6,0.1,6.2240309715271,6.924178242683411,2.5890889167785645,2.7349965572357178,0.0022011720575392246,chunk_6
weight_test100.0,19,0.95,0.6,0.5,4.922462463378906,6.4015281200408936,2.7045059204101562,3.688380241394043,0.002207706915214658,chunk_6
weight_test100.0,19,0.95,0.6,1.0,1.7553744316101074,2.588049829006195,3.2026727199554443,5.63010835647583,0.002083070110529661,chunk_6
weight_test100.0,19,0.95,0.6,1.5,1.0234177112579346,1.1380655169487,3.164792060852051,6.20059061050415,0.0020912112668156624,chunk_6
weight_test100.0,19,0.95,0.8,0.1,7.079648494720459,7.837808191776276,2.892167091369629,3.0193843841552734,0.0021020558197051287,chunk_6
weight_test100.0,19,0.95,0.8,0.5,5.694663047790527,7.865717172622681,2.7828474044799805,3.9604952335357666,0.0021394381765276194,chunk_6
weight_test100.0,19,0.95,0.8,1.0,3.445388078689575,4.776934206485748,3.9175896644592285,7.340482234954834,0.0022690973710268736,chunk_6
weight_test100.0,19,0.95,0.8,1.5,1.9404335021972656,3.336535632610321,4.352984428405762,8.775788307189941,0.0022148576099425554,chunk_6
weight_test100.0,19,0.95,1.0,0.1,7.466821193695068,8.688371658325195,2.646437406539917,2.8294122219085693,0.002125427359715104,chunk_6
weight_test100.0,19,0.95,1.0,0.5,5.012545108795166,5.760513067245483,3.5010251998901367,4.9938530921936035,0.0021060658618807793,chunk_6
weight_test100.0,19,0.95,1.0,1.0,1.4296075105667114,2.38091903924942,4.6549835205078125,8.654498100280762,0.0021511497907340527,chunk_6
weight_test100.0,19,0.95,1.0,1.5,3.7059690952301025,4.709497570991516,4.369217872619629,9.530534744262695,0.002228887053206563,chunk_6
weight_test100.0,19,1.05,0.6,0.1,4.331197261810303,6.6226290464401245,2.9579968452453613,3.2737200260162354,0.002451913896948099,chunk_6
weight_test100.0,19,1.05,0.6,0.5,4.594433784484863,7.368017077445984,3.2524144649505615,4.3896708488464355,0.002382072387263179,chunk_6
weight_test100.0,19,1.05,0.6,1.0,2.4959089756011963,4.411406099796295,3.614175796508789,6.278802871704102,0.0024046876933425665,chunk_6
weight_test100.0,19,1.05,0.6,1.5,2.6400599479675293,3.4873663187026978,3.2642312049865723,6.520566463470459,0.0023732639383524656,chunk_6
weight_test100.0,19,1.05,0.8,0.1,4.972781181335449,6.136456787586212,2.566734790802002,3.000960111618042,0.0025025990325957537,chunk_6
weight_test100.0,19,1.05,0.8,0.5,4.02500581741333,6.138784825801849,3.2514142990112305,4.513211727142334,0.0022921827621757984,chunk_6
weight_test100.0,19,1.05,0.8,1.0,3.9286723136901855,5.909259796142578,3.9082343578338623,7.12155294418335,0.00243375264108181,chunk_6
weight_test100.0,19,1.05,0.8,1.5,2.7394871711730957,4.29703015089035,4.838514804840088,9.933354377746582,0.0023841543588787317,chunk_6
weight_test100.0,19,1.05,1.0,0.1,6.298792362213135,7.908636689186096,2.968191623687744,3.5002434253692627,0.0024329479783773422,chunk_6
weight_test100.0,19,1.05,1.0,0.5,4.962114334106445,6.878922760486603,4.445115089416504,6.746399402618408,0.0023553529754281044,chunk_6
weight_test100.0,19,1.05,1.0,1.0,3.7542386054992676,6.462716341018677,4.5004754066467285,8.783615112304688,0.0023611346259713173,chunk_6
weight_test100.0,19,1.05,1.0,1.5,3.6578598022460938,5.500414967536926,4.896200180053711,10.802383422851562,0.0023712897673249245,chunk_6
weight_test1000.0,19,0.6,0.6,0.1,4.240176200866699,4.706540286540985,1.5381639003753662,1.5889846086502075,0.0013384473277255893,chunk_6
weight_test1000.0,19,0.6,0.6,0.5,3.7846860885620117,5.437529385089874,1.902108073234558,2.537891387939453,0.0013629210880026221,chunk_6
weight_test1000.0,19,0.6,0.6,1.0,1.5993459224700928,2.6109269857406616,2.2454164028167725,3.6749000549316406,0.0013482735957950354,chunk_6
weight_test1000.0,19,0.6,0.6,1.5,2.6779494285583496,3.6065258979797363,2.309112787246704,3.8300015926361084,0.0013479762710630894,chunk_6
weight_test1000.0,19,0.6,0.8,0.1,4.89909553527832,5.262544691562653,1.7037208080291748,1.7685645818710327,0.0013411911204457283,chunk_6
weight_test1000.0,19,0.6,0.8,0.5,3.138394832611084,4.787325203418732,2.216020345687866,3.024444580078125,0.0014169279020279646,chunk_6
weight_test1000.0,19,0.6,0.8,1.0,2.883768081665039,3.9292790293693542,2.291247844696045,3.630854845046997,0.0013694365043193102,chunk_6
weight_test1000.0,19,0.6,0.8,1.5,2.691214084625244,4.89741849899292,2.6118385791778564,4.757216930389404,0.0014280960895121098,chunk_6
weight_test1000.0,19,0.6,1.0,0.1,5.267171382904053,5.5449278354644775,1.826707124710083,1.8730576038360596,0.0013383438345044851,chunk_6
weight_test1000.0,19,0.6,1.0,0.5,4.776010990142822,7.557627022266388,2.3135695457458496,3.133953332901001,0.0013278485275804996,chunk_6
weight_test1000.0,19,0.6,1.0,1.0,3.9539079666137695,6.156775951385498,2.569772481918335,4.216701030731201,0.0013731552753597498,chunk_6
weight_test1000.0,19,0.6,1.0,1.5,2.7075557708740234,4.06992894411087,2.900219202041626,5.308139324188232,0.001313776709139347,chunk_6
weight_test1000.0,19,0.8,0.6,0.1,5.286409854888916,5.48425430059433,1.9242247343063354,1.9719526767730713,0.001798306475393474,chunk_6
weight_test1000.0,19,0.8,0.6,0.5,4.31875467300415,6.005601227283478,2.6432087421417236,3.716768503189087,0.0017929684836417437,chunk_6
weight_test1000.0,19,0.8,0.6,1.0,2.259232759475708,3.8622013926506042,2.5955464839935303,4.332211494445801,0.0017935553332790732,chunk_6
weight_test1000.0,19,0.8,0.6,1.5,1.5955462455749512,3.0300082564353943,3.0490195751190186,5.75335168838501,0.0018566519720479846,chunk_6
weight_test1000.0,19,0.8,0.8,0.1,6.103918075561523,6.459761261940002,1.9763602018356323,2.0475096702575684,0.0018115256680175662,chunk_6
weight_test1000.0,19,0.8,0.8,0.5,5.494765281677246,8.151971936225891,2.8677923679351807,3.987311601638794,0.0018669147975742817,chunk_6
weight_test1000.0,19,0.8,0.8,1.0,2.9887948036193848,5.503013968467712,2.705585479736328,4.548075199127197,0.0018678558990359306,chunk_6
weight_test1000.0,19,0.8,0.8,1.5,2.801377296447754,3.9543031454086304,2.897298574447632,5.543489933013916,0.001799257006496191,chunk_6
weight_test1000.0,19,0.8,1.0,0.1,7.319912433624268,8.075258016586304,2.841179370880127,2.9878273010253906,0.0018359888345003128,chunk_6
weight_test1000.0,19,0.8,1.0,0.5,5.4223456382751465,8.68683522939682,2.626011610031128,3.7769076824188232,0.0018813376082107425,chunk_6
weight_test1000.0,19,0.8,1.0,1.0,2.9869279861450195,4.8648428320884705,3.4117214679718018,6.2065749168396,0.0017982885474339128,chunk_6
weight_test1000.0,19,0.8,1.0,1.5,3.320436954498291,4.951397597789764,3.966214179992676,8.321794509887695,0.0017781881615519524,chunk_6
weight_test1000.0,19,0.95,0.6,0.1,6.233374118804932,6.9347116351127625,2.592439889907837,2.738523483276367,0.002201338764280081,chunk_6
weight_test1000.0,19,0.95,0.6,0.5,4.323188781738281,6.363229155540466,2.7150776386260986,3.703981399536133,0.002208018209785223,chunk_6
weight_test1000.0,19,0.95,0.6,1.0,1.8934470415115356,2.8324134349823,3.2077064514160156,5.641899108886719,0.0020822961814701557,chunk_6
weight_test1000.0,19,0.95,0.6,1.5,2.4067625999450684,3.492642045021057,3.1721255779266357,6.22029972076416,0.002090148162096739,chunk_6
weight_test1000.0,19,0.95,0.8,0.1,7.088826656341553,7.8509162068367,2.8968114852905273,3.0244178771972656,0.0021013568621128798,chunk_6
weight_test1000.0,19,0.95,0.8,0.5,5.624392986297607,8.001038551330566,2.788607597351074,3.970581531524658,0.002139011165127158,chunk_6
weight_test1000.0,19,0.95,0.8,1.0,3.9334471225738525,4.951369822025299,3.934347629547119,7.37938117980957,0.002270238706842065,chunk_6
weight_test1000.0,19,0.95,0.8,1.5,2.8105878829956055,4.574809551239014,4.366725921630859,8.811849594116211,0.0022154871840029955,chunk_6
weight_test1000.0,19,0.95,1.0,0.1,7.478287696838379,8.707384705543518,2.6509792804718018,2.8343491554260254,0.0021249332930892706,chunk_6
weight_test1000.0,19,0.95,1.0,0.5,4.728753566741943,6.908437967300415,3.507660150527954,5.006014823913574,0.0021053743548691273,chunk_6
weight_test1000.0,19,0.95,1.0,1.0,4.559507846832275,6.741542220115662,4.671411514282227,8.693399429321289,0.0021507772617042065,chunk_6
weight_test1000.0,19,0.95,1.0,1.5,3.461545944213867,5.0721670389175415,4.387202262878418,9.579269409179688,0.0022297974210232496,chunk_6
weight_test1000.0,19,1.05,0.6,0.1,4.204911231994629,6.6661416888237,2.960449695587158,3.2772316932678223,0.002452729968354106,chunk_6
weight_test1000.0,19,1.05,0.6,0.5,5.291947364807129,7.601877331733704,3.2525634765625,4.392039775848389,0.0023819345515221357,chunk_6
weight_test1000.0,19,1.05,0.6,1.0,2.634290933609009,4.605758965015411,3.6256656646728516,6.3023905754089355,0.0024045766331255436,chunk_6
weight_test1000.0,19,1.05,0.6,1.5,3.1246118545532227,4.18293833732605,3.271270990371704,6.539603233337402,0.002372995251789689,chunk_6
weight_test1000.0,19,1.05,0.8,0.1,5.121163368225098,6.844422399997711,2.5742366313934326,3.010223865509033,0.002503554802387953,chunk_6
weight_test1000.0,19,1.05,0.8,0.5,4.065506458282471,5.841383278369904,3.2641961574554443,4.5322041511535645,0.002290902892127633,chunk_6
weight_test1000.0,19,1.05,0.8,1.0,3.883010149002075,5.879173278808594,3.9238791465759277,7.157255172729492,0.0024345112033188343,chunk_6
weight_test1000.0,19,1.05,0.8,1.5,1.7922245264053345,3.3238250017166138,4.855625629425049,9.978342056274414,0.0023840214125812054,chunk_6
weight_test1000.0,19,1.05,1.0,0.1,4.498824119567871,6.977218449115753,2.979839563369751,3.51400089263916,0.0024335477501153946,chunk_6
weight_test1000.0,19,1.05,1.0,0.5,4.892602920532227,7.883806824684143,4.460477352142334,6.774548530578613,0.0023550407495349646,chunk_6
weight_test1000.0,19,1.05,1.0,1.0,3.422161102294922,5.343188524246216,4.523214817047119,8.83825969696045,0.0023605560418218374,chunk_6
weight_test1000.0,19,1.05,1.0,1.5,3.6450729370117188,4.362790405750275,4.907989501953125,10.83629035949707,0.002370858797803521,chunk_6
weight_test0.0,20,0.6,0.6,0.1,4.144575119018555,4.495780527591705,1.4558510780334473,1.5041686296463013,0.0013699823757633567,chunk_6
weight_test0.0,20,0.6,0.6,0.5,3.751861095428467,5.574907541275024,1.8591686487197876,2.4315109252929688,0.0013699823757633567,chunk_6
weight_test0.0,20,0.6,0.6,1.0,2.3224616050720215,4.221430659294128,2.200540781021118,3.3030927181243896,0.0013699823757633567,chunk_6
weight_test0.0,20,0.6,0.6,1.5,2.9025752544403076,3.8001248240470886,2.539092779159546,4.482380390167236,0.0013699823757633567,chunk_6
