mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity
weight_test100.0,201,0.8,0.8,0.1,5.914549827575684,6.595540225505829,2.0714285373687744,2.12785005569458,chunk_15,0.001861757133156,0.7944447994232178
weight_test100.0,201,0.8,0.8,0.5,2.3713557720184326,3.5587964057922363,2.6526451110839844,3.685613870620728,chunk_15,0.0018536050338298,0.8066335320472717
weight_test100.0,201,0.8,0.8,1.0,1.3897714614868164,2.721166431903839,2.9526798725128174,5.134665489196777,chunk_15,0.0017889954615384,0.8001663088798523
weight_test100.0,201,0.8,0.8,1.5,2.988298892974853,3.646586000919342,3.2776999473571777,6.182393550872803,chunk_15,0.0018023677403107,0.8035330176353455
weight_test100.0,201,0.8,1.0,0.1,6.777642250061035,7.715289115905762,2.2888402938842773,2.3958356380462646,chunk_15,0.0018014598172158,0.8001061081886292
weight_test100.0,201,0.8,1.0,0.5,5.074854373931885,7.180358409881592,2.632188558578491,3.784347534179688,chunk_15,0.0018341111717745,0.8059319257736206
weight_test100.0,201,0.8,1.0,1.0,3.725377798080444,6.383624255657196,3.9078245162963863,7.016648292541504,chunk_15,0.0018609092803671,0.798514187335968
weight_test100.0,201,0.8,1.0,1.5,4.139573574066162,5.28177273273468,3.686479330062866,7.451314449310303,chunk_15,0.0018530543893575,0.8012239933013916
weight_test100.0,201,0.95,0.6,0.1,5.801796913146973,6.27420848608017,1.877360463142395,1.9601986408233645,chunk_15,0.0021584976930171,0.8070873022079468
weight_test100.0,201,0.95,0.6,0.5,4.927802562713623,6.722329199314117,2.636033535003662,3.525998115539551,chunk_15,0.0021865197923034,0.7971908450126648
weight_test100.0,201,0.95,0.6,1.0,0.9863831400871276,0.963454008102417,3.3810360431671143,5.669806003570557,chunk_15,0.0021226329263299,0.8024065494537354
weight_test100.0,201,0.95,0.6,1.5,1.1124444007873535,1.7086887955665588,3.413450002670288,6.727231502532959,chunk_15,0.0021682674996554,0.8062415719032288
weight_test100.0,201,0.95,0.8,0.1,6.500240802764893,7.100626468658447,2.4032833576202397,2.484555244445801,chunk_15,0.0022726540919393,0.8057600259780884
weight_test100.0,201,0.95,0.8,0.5,3.201503038406372,4.202124059200287,3.396491289138794,4.857081890106201,chunk_15,0.002160255331546,0.8060557246208191
weight_test100.0,201,0.95,0.8,1.0,3.399857997894287,4.12107789516449,3.1174018383026123,5.273200035095215,chunk_15,0.0022132126614451,0.7969783544540405
weight_test100.0,201,0.95,0.8,1.5,2.823390007019043,4.1770734786987305,4.066056728363037,8.165254592895508,chunk_15,0.0021031452342867,0.8001892566680908
weight_test100.0,201,0.95,1.0,0.1,7.54830265045166,8.81696504354477,2.5486502647399902,2.6624348163604736,chunk_15,0.0022235813084989,0.8067814111709595
weight_test100.0,201,0.95,1.0,0.5,5.037646293640137,6.981337130069733,3.956375598907471,5.782327175140381,chunk_15,0.002140806056559,0.8000762462615967
weight_test100.0,201,0.95,1.0,1.0,4.260152816772461,6.943911790847778,3.874254465103149,7.478878498077393,chunk_15,0.0021135199349373,0.8005222678184509
weight_test100.0,201,0.95,1.0,1.5,2.701907157897949,3.600246489048004,4.364409923553467,9.5162353515625,chunk_15,0.0020328641403466,0.8019995093345642
weight_test100.0,201,1.05,0.6,0.1,4.360447406768799,5.36980140209198,3.2693960666656494,3.626843452453613,chunk_15,0.0023308431264013,0.7950920462608337
weight_test100.0,201,1.05,0.6,0.5,3.11543607711792,4.512821137905121,4.253109455108643,6.003048896789551,chunk_15,0.0024807564914226,0.8050408363342285
weight_test100.0,201,1.05,0.6,1.0,3.1597793102264404,5.047389686107636,3.725501775741577,6.8009772300720215,chunk_15,0.0023935660719871,0.8054435849189758
weight_test100.0,201,1.05,0.6,1.5,2.381747007369995,3.484980404376984,3.758601903915405,7.801258563995361,chunk_15,0.0023343421053141,0.804474949836731
weight_test100.0,201,1.05,0.8,0.1,4.845341682434082,6.558717489242554,2.6872589588165283,3.088182210922241,chunk_15,0.0024031144566833,0.7924568057060242
weight_test100.0,201,1.05,0.8,0.5,2.743781566619873,4.519181609153748,4.9554829597473145,7.712866306304932,chunk_15,0.002436171285808,0.7988138794898987
weight_test100.0,201,1.05,0.8,1.0,2.737104892730713,4.262472867965698,4.327765464782715,8.270957946777344,chunk_15,0.0024317621719092,0.8008298873901367
weight_test100.0,201,1.05,0.8,1.5,2.1662485599517822,2.174426853656769,4.204171657562256,8.982789993286133,chunk_15,0.0024137888103723,0.8028848767280579
weight_test100.0,201,1.05,1.0,0.1,6.430322647094727,8.737544357776642,3.001828908920288,3.4388155937194824,chunk_15,0.0024097266141325,0.8086540102958679
weight_test100.0,201,1.05,1.0,0.5,4.652919292449951,6.379761517047882,5.499040603637695,8.608702659606934,chunk_15,0.002355201402679,0.8076059818267822
weight_test100.0,201,1.05,1.0,1.0,3.8297019004821777,5.60519015789032,6.179415225982666,12.330946922302246,chunk_15,0.0023460923694074,0.8027575612068176
weight_test100.0,201,1.05,1.0,1.5,3.528778553009033,5.38683694601059,4.873488426208496,10.477105140686035,chunk_15,0.0024740064982324,0.7978362441062927
weight_test1000.0,201,0.6,0.6,0.1,4.944591999053955,5.2445942759513855,1.9234027862548828,1.9795001745224,chunk_15,0.0013725371100008,0.8000863790512085
weight_test1000.0,201,0.6,0.6,0.5,3.5570759773254395,5.088380873203278,1.9166454076766968,2.517751693725586,chunk_15,0.0013393567642197,0.7950506806373596
weight_test1000.0,201,0.6,0.6,1.0,3.304508209228516,5.16201114654541,2.559079885482788,4.037032127380371,chunk_15,0.0014204006874933,0.7997539043426514
weight_test1000.0,201,0.6,0.6,1.5,2.69221305847168,3.610121548175812,2.49783706665039,4.298976421356201,chunk_15,0.0013945604441687,0.7920355200767517
weight_test1000.0,201,0.6,0.8,0.1,5.096813201904297,5.308141112327576,1.6423425674438477,1.7021334171295166,chunk_15,0.0013858774909749,0.7961148023605347
weight_test1000.0,201,0.6,0.8,0.5,4.422204971313477,5.757735848426819,1.939642071723938,2.5204107761383057,chunk_15,0.0013993930770084,0.798139214515686
weight_test1000.0,201,0.6,0.8,1.0,2.910179615020752,4.252108335494995,2.3109071254730225,3.800900220870972,chunk_15,0.0013249785406515,0.7993119359016418
weight_test1000.0,201,0.6,0.8,1.5,2.770771026611328,3.551579177379608,2.7933874130249023,5.429186820983887,chunk_15,0.0013391224201768,0.7946932315826416
weight_test1000.0,201,0.6,1.0,0.1,5.919305324554443,6.384706377983093,1.9676978588104248,2.024470806121826,chunk_15,0.0013595568016171,0.7944179773330688
weight_test1000.0,201,0.6,1.0,0.5,4.750092029571533,7.145391345024109,2.2598536014556885,3.049086570739746,chunk_15,0.0013463993091136,0.8035442233085632
weight_test1000.0,201,0.6,1.0,1.0,3.6486001014709473,5.170738935470581,2.6510167121887207,4.290940284729004,chunk_15,0.0013808764051645,0.8040269017219543
weight_test1000.0,201,0.6,1.0,1.5,3.661252498626709,5.498435497283936,2.6873905658721924,4.926188945770264,chunk_15,0.0013391808606684,0.799774169921875
weight_test1000.0,201,0.8,0.6,0.1,5.081380844116211,5.604326009750366,1.7989437580108645,1.8672797679901123,chunk_15,0.001745851477608,0.7907393574714661
weight_test1000.0,201,0.8,0.6,0.5,4.662039279937744,5.533653795719147,2.391329765319824,3.086130380630493,chunk_15,0.0017905747517943,0.7960596680641174
weight_test1000.0,201,0.8,0.6,1.0,2.6952664852142334,3.9948171973228455,2.8370418548583984,4.504797458648682,chunk_15,0.001864070422016,0.7999981045722961
weight_test1000.0,201,0.8,0.6,1.5,1.1962045431137085,1.4308785796165466,2.890638828277588,5.307755947113037,chunk_15,0.0018134280107915,0.7940385937690735
weight_test1000.0,201,0.8,0.8,0.1,5.928292751312256,6.611737072467804,2.074949026107788,2.131591320037842,chunk_15,0.0018618869362398,0.7911030650138855
weight_test1000.0,201,0.8,0.8,0.5,3.50485634803772,4.53874933719635,2.6578400135040283,3.694830656051636,chunk_15,0.0018541580066084,0.8035362958908081
weight_test1000.0,201,0.8,0.8,1.0,3.5141050815582275,5.837571382522583,2.9586880207061768,5.148688793182373,chunk_15,0.0017885355046018,0.7969769835472107
weight_test1000.0,201,0.8,0.8,1.5,2.794420957565308,3.574810206890106,3.2872745990753174,6.20599889755249,chunk_15,0.0018020678544417,0.8003202080726624
weight_test1000.0,201,0.8,1.0,0.1,6.788748264312744,7.732668936252594,2.293719291687012,2.4011058807373047,chunk_15,0.0018010431667789,0.7968564629554749
weight_test1000.0,201,0.8,1.0,0.5,4.8825225830078125,6.313899457454681,2.6395983695983887,3.797262668609619,chunk_15,0.0018341694958508,0.802737832069397
weight_test1000.0,201,0.8,1.0,1.0,4.515964508056641,6.069326639175415,3.9207727909088135,7.047145843505859,chunk_15,0.0018614345462992,0.7952945828437805
weight_test1000.0,201,0.8,1.0,1.5,3.5745439529418945,4.796319663524628,3.698454856872559,7.484202861785889,chunk_15,0.0018531312234699,0.7980009913444519
weight_test1000.0,201,0.95,0.6,0.1,5.703632831573486,6.183234989643097,1.87824547290802,1.963805675506592,chunk_15,0.002158205024898,0.803906261920929
weight_test1000.0,201,0.95,0.6,0.5,3.758365631103516,5.012113690376282,2.6448144912719727,3.539592266082764,chunk_15,0.0021867044270038,0.7938895225524902
weight_test1000.0,201,0.95,0.6,1.0,1.757992148399353,2.838534951210022,3.38782000541687,5.684915542602539,chunk_15,0.0021219137124717,0.7992456555366516
weight_test1000.0,201,0.95,0.6,1.5,0.0882554650306701,0.1821901798248291,3.4243533611297607,6.754549980163574,chunk_15,0.0021682751830667,0.8030984997749329
weight_test1000.0,201,0.95,0.8,0.1,6.521199703216553,7.1254629492759705,2.418928384780884,2.5010111331939697,chunk_15,0.0022740804124623,0.8026013970375061
weight_test1000.0,201,0.95,0.8,0.5,3.578732967376709,4.567885220050812,3.407376766204834,4.876365184783936,chunk_15,0.0021602315828204,0.8028475046157837
weight_test1000.0,201,0.95,0.8,1.0,3.8932158946990967,5.3531613945961,3.131950616836548,5.303072452545166,chunk_15,0.0022140180226415,0.7936848402023315
weight_test1000.0,201,0.95,0.8,1.5,1.9960451126098635,1.921367108821869,4.074915885925293,8.189690589904785,chunk_15,0.0021021626889705,0.7969990968704224
weight_test1000.0,201,0.95,1.0,0.1,7.56434440612793,8.838337004184723,2.548976421356201,2.662552833557129,chunk_15,0.0022242015693336,0.8036966323852539
weight_test1000.0,201,0.95,1.0,0.5,4.01452112197876,5.789404690265656,3.965278863906861,5.798915863037109,chunk_15,0.0021404908038675,0.7968651652336121
weight_test1000.0,201,0.95,1.0,1.0,4.280398845672607,6.436911404132843,3.888350009918213,7.514690399169922,chunk_15,0.0021128691732883,0.7972385287284851
weight_test1000.0,201,0.95,1.0,1.5,2.452242374420166,3.605169951915741,4.374904632568359,9.54647445678711,chunk_15,0.0020312792621552,0.7987892031669617
weight_test1000.0,201,1.05,0.6,0.1,3.720628023147583,4.805210828781128,3.274452447891236,3.632791996002197,chunk_15,0.0023304293863475,0.7917122840881348
weight_test1000.0,201,1.05,0.6,0.5,3.2630903720855717,4.153820753097534,4.265679359436035,6.025722026824951,chunk_15,0.002481889212504,0.8018749356269836
weight_test1000.0,201,1.05,0.6,1.0,2.0811166763305664,2.950116991996765,3.7356464862823486,6.825394630432129,chunk_15,0.0023933963384479,0.8022791147232056
weight_test1000.0,201,1.05,0.6,1.5,0.9282682538032532,0.9174784421920776,3.7675979137420654,7.82647180557251,chunk_15,0.0023335628211498,0.8013231158256531
weight_test1000.0,201,1.05,0.8,0.1,3.766817569732666,5.518827974796295,2.691758871078491,3.093534469604492,chunk_15,0.0024027924519032,0.7891638875007629
weight_test1000.0,201,1.05,0.8,0.5,3.5454227924346924,3.349266290664673,4.971372604370117,7.744447231292725,chunk_15,0.0024367754813283,0.795522928237915
weight_test1000.0,201,1.05,0.8,1.0,3.533201217651367,3.520135819911957,4.3387980461120605,8.298986434936523,chunk_15,0.0024322851095348,0.797622561454773
weight_test1000.0,201,1.05,0.8,1.5,3.0242648124694824,4.303865849971771,4.222268581390381,9.03122329711914,chunk_15,0.0024139713495969,0.7997012138366699
weight_test1000.0,201,1.05,1.0,0.1,5.960678577423096,8.42909437417984,3.0091824531555176,3.4487416744232178,chunk_15,0.0024096206761896,0.8054844737052917
weight_test1000.0,201,1.05,1.0,0.5,5.137420654296875,7.043103396892548,5.511996269226074,8.634835243225098,chunk_15,0.0023546207230538,0.8044383525848389
weight_test1000.0,201,1.05,1.0,1.0,3.759615898132324,4.231239080429077,6.205910682678223,12.39574909210205,chunk_15,0.0023454220499843,0.7995522022247314
weight_test1000.0,201,1.05,1.0,1.5,3.4205751419067383,4.524893701076508,4.900302410125732,10.549637794494627,chunk_15,0.0024747427087277,0.7945775985717773
real,40,0.6,0.6,0.1,4.656276702880859,4.893383979797363,1.8654801845550537,1.9256187677383425,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.6,0.5,4.392494201660156,5.822651505470276,2.16796875,2.8733222484588623,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.6,1.0,2.242018699645996,3.4697224497795105,2.428300619125366,3.901043653488159,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.6,1.5,2.198828220367432,3.15105003118515,2.562349796295166,4.578399181365967,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.8,0.1,5.28432559967041,5.7077449560165405,2.005085229873657,2.0739195346832275,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.8,0.5,3.092623710632324,3.9478464126586914,2.367068290710449,3.1859617233276367,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.8,1.0,3.3916945457458496,4.463586926460266,2.676335096359253,4.408737659454346,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,0.8,1.5,2.096240997314453,3.0370717644691467,2.828073740005493,5.209928512573242,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,1.0,0.1,5.993089199066162,6.646079897880554,2.222664356231689,2.3038671016693115,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,1.0,0.5,4.72851037979126,6.437777400016785,2.6697378158569336,3.657264709472656,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,1.0,1.0,3.913739442825317,5.6920605301857,3.042997121810913,5.162473201751709,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.6,1.0,1.5,2.9709126949310303,3.905104160308838,3.216000556945801,6.137637615203857,chunk_15,0.0009280519443564,0.5628097057342529
real,40,0.8,0.6,0.1,5.601084232330322,5.988486468791962,2.40002703666687,2.4773311614990234,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.6,0.5,4.020583629608154,5.410715937614441,2.771315097808838,3.763826608657837,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.6,1.0,2.399955034255981,3.5381739139556885,3.027991771697998,5.087740421295166,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.6,1.5,2.5502309799194336,3.2553038001060486,3.1378889083862305,5.920445919036865,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.8,0.1,6.338173866271973,6.9094372391700745,2.6011016368865967,2.695905923843384,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.8,0.5,4.355893611907959,5.528697192668915,3.0863888263702397,4.292042255401611,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.8,1.0,3.017633438110352,4.487515270709992,3.425132751464844,5.947419166564941,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,0.8,1.5,2.1004531383514404,3.544848382472992,3.5622668266296387,6.978201866149902,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,1.0,0.1,7.411354541778564,8.201234936714172,2.933691501617432,3.054190397262573,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,1.0,0.5,4.797818660736084,6.749889850616455,3.5860421657562256,5.127135753631592,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,1.0,1.0,2.714921712875366,3.698468029499054,4.030838489532471,7.277028560638428,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.8,1.0,1.5,2.5644421577453613,4.0749351978302,4.198426723480225,8.589941024780273,chunk_15,0.0012374025536701,0.5628095865249634
real,40,0.95,0.6,0.1,6.067567825317383,6.54112046957016,3.074115753173828,3.184281587600708,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.6,0.5,4.13353443145752,4.994550287723541,3.4681332111358643,4.823714733123779,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.6,1.0,3.2129948139190674,4.102181017398834,3.650943994522095,6.351074695587158,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.6,1.5,2.148019313812256,2.6635957956314087,3.6963162422180176,7.25833797454834,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.8,0.1,6.930985450744629,7.614598095417023,3.334717273712158,3.484691858291626,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.8,0.5,4.964703559875488,6.432937562465668,3.8928375244140634,5.589802265167236,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.8,1.0,3.097135066986084,4.565661668777466,4.191912651062012,7.579269886016846,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,0.8,1.5,2.5609147548675537,3.4238515496253967,4.273420333862305,8.753965377807617,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,1.0,0.1,8.169651985168457,9.033042907714844,3.782016754150391,3.990861415863037,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,1.0,0.5,4.917464256286621,6.987995803356171,4.582090854644775,6.827160835266113,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,1.0,1.0,3.411426067352295,4.560981392860413,5.027974605560303,9.513240814208984,chunk_15,0.0014694154961034,0.5628095865249634
real,40,0.95,1.0,1.5,3.2714314460754395,4.243287324905396,5.146965503692627,11.0604887008667,chunk_15,0.0014694154961034,0.5628095865249634
real,40,1.05,0.6,0.1,5.691880226135254,7.751720428466797,3.499042510986328,3.765313863754273,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.6,0.5,4.929075717926025,6.527900338172913,4.108555316925049,5.853570938110352,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.6,1.0,2.645263910293579,3.680676639080048,4.186787128448486,7.45713996887207,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.6,1.5,1.1973440647125244,1.828011512756348,4.1514434814453125,8.369057655334473,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.8,0.1,6.866230010986328,7.543205440044403,3.158971071243286,4.205653190612793,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.8,0.5,4.919913768768311,5.832337200641632,4.612268447875977,6.828598976135254,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.8,1.0,3.759044885635376,4.574390292167664,4.837857246398926,8.986888885498047,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,0.8,1.5,2.9141790866851807,2.971576690673828,4.847477436065674,10.221125602722168,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,1.0,0.1,8.311727523803711,9.197802186012268,3.834186792373657,4.946554660797119,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,1.0,0.5,5.603043556213379,7.511953234672546,5.443924903869629,8.400915145874023,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,1.0,1.0,4.974215507507324,5.768767833709717,5.849616050720215,11.41114330291748,chunk_15,0.0016240908298641,0.5628097057342529
real,40,1.05,1.0,1.5,2.944576501846313,4.301030457019806,5.904815196990967,13.08337688446045,chunk_15,0.0016240908298641,0.5628097057342529
real,41,0.6,0.6,0.1,4.024848937988281,4.665092408657074,1.684577226638794,1.7435845136642456,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.6,0.5,3.65886664390564,5.899764537811279,1.9995580911636357,2.6276605129241943,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.6,1.0,3.1642303466796875,4.916766703128815,2.322197198867798,3.612366199493408,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.6,1.5,2.6399738788604736,4.48786723613739,2.5170373916625977,4.281822204589844,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.8,0.1,4.6310648918151855,5.364310681819916,1.7849960327148438,1.850265860557556,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.8,0.5,3.846489191055298,5.048920869827271,2.146157741546631,2.8564372062683105,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.8,1.0,3.3363373279571533,4.814717233181,2.5203678607940674,4.019330024719238,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,0.8,1.5,3.162137031555176,3.824305295944214,2.7443602085113525,4.827152252197266,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,1.0,0.1,5.382684230804443,6.268410682678223,1.938423991203308,2.01290225982666,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,1.0,0.5,4.445586681365967,5.323459684848785,2.3652830123901367,3.1955885887146,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,1.0,1.0,3.843363523483277,4.686870157718658,2.810849666595459,4.608042240142822,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.6,1.0,1.5,3.705086469650269,4.72881144285202,3.0725367069244385,5.60244607925415,chunk_15,0.0009280519443564,0.5628097057342529
real,41,0.8,0.6,0.1,4.812283992767334,5.614098012447357,2.0941503047943115,2.16594672203064,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.6,0.5,4.209460258483887,5.881851255893707,2.502992630004883,3.337188720703125,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.6,1.0,2.41702651977539,3.942612588405609,2.8927950859069824,4.640768051147461,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.6,1.5,1.535729169845581,2.039658963680268,3.105043649673462,5.509195804595947,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.8,0.1,5.624746799468994,6.523240864276886,2.236586809158325,2.3204505443573,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.8,0.5,3.891743659973145,6.174644768238068,2.729813814163208,3.714422225952149,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.8,1.0,1.9309098720550537,2.3345337510108948,3.208870410919189,5.33300256729126,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,0.8,1.5,2.073972463607788,2.7726041078567505,3.4680347442626958,6.436435699462891,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,1.0,0.1,6.57174015045166,7.645023047924042,2.472456455230713,2.5750226974487305,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,1.0,0.5,5.222143173217773,7.475532591342926,3.090271472930908,4.307172775268555,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,1.0,1.0,4.601733207702637,6.28419691324234,3.692256212234497,6.380302429199219,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.8,1.0,1.5,3.774345874786377,4.638255476951599,4.01051664352417,7.803520679473877,chunk_15,0.0012374025536701,0.5628095865249634
real,41,0.95,0.6,0.1,5.183679103851318,6.00110250711441,2.668975114822388,2.7455410957336426,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.6,0.5,3.156651735305786,4.634931743144989,3.139145374298096,4.248222351074219,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.6,1.0,2.2831737995147705,3.26124769449234,3.527266263961792,5.802591323852539,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.6,1.5,1.6532187461853027,1.6506091356277466,3.708430051803589,6.794949054718018,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.8,0.1,6.054944038391113,6.967302918434143,2.846599817276001,2.9484505653381348,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.8,0.5,3.4774765968322754,5.620385706424713,3.4471375942230225,4.798211574554443,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.8,1.0,2.9316823482513428,4.607064962387085,3.959792375564575,6.809353828430176,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,0.8,1.5,1.9604554176330569,2.688049793243408,4.202780246734619,8.12938404083252,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,1.0,0.1,7.406737804412842,8.544276177883148,3.1678194999694824,3.3066349029541016,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,1.0,0.5,4.764967441558838,6.632245898246765,3.961864948272705,5.697145462036133,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,1.0,1.0,2.941185474395752,3.907365441322327,4.639613628387451,8.373612403869629,chunk_15,0.0014694154961034,0.5628095865249634
real,41,0.95,1.0,1.5,2.5388457775115967,3.421785295009613,4.95832633972168,10.13965892791748,chunk_15,0.0014694154961034,0.5628095865249634
real,41,1.05,0.6,0.1,4.915576457977295,7.247489154338837,2.797925472259521,3.000863075256348,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.6,0.5,4.320746898651123,6.953914940357208,3.835880994796753,5.383940696716309,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.6,1.0,1.3995261192321775,1.7989139556884766,4.111878395080566,6.926879405975342,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.6,1.5,2.602749347686768,3.724571168422699,4.222427845001221,7.914298057556152,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.8,0.1,6.149226188659668,8.799732327461243,3.0339596271514893,3.284495115280152,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.8,0.5,3.9654793739318848,5.983904838562012,4.199094772338867,6.114245891571045,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.8,1.0,3.5873680114746094,4.637508571147919,4.63468599319458,8.194684982299805,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,0.8,1.5,2.1453351974487305,3.476330876350403,4.819882869720459,9.583539009094238,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,1.0,0.1,7.349245071411133,10.728723466396332,3.4400627613067627,3.772322416305542,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,1.0,0.5,4.769556999206543,5.686501383781433,4.842164516448975,7.301665782928467,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,1.0,1.0,3.221226692199707,4.939692139625549,5.473947048187256,10.192400932312012,chunk_15,0.0016240908298641,0.5628097057342529
real,41,1.05,1.0,1.5,2.8524210453033447,3.642520546913147,5.744539260864258,12.128918647766112,chunk_15,0.0016240908298641,0.5628097057342529
shuffle,40,0.6,0.6,0.1,4.852503776550293,5.287445247173309,1.7536805868148804,1.814926266670227,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.6,0.5,4.430137634277344,7.1440190076828,2.1375677585601807,2.860224485397339,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.6,1.0,2.8226380348205566,4.588970303535461,2.553263902664185,4.112227916717529,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.6,1.5,2.7577784061431885,4.218924105167389,2.8189785480499268,5.033756256103516,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.8,0.1,5.519381523132324,6.08674156665802,1.8801639080047607,1.947932243347168,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.8,0.5,4.375026226043701,6.759372115135193,2.327537298202514,3.1624529361724854,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.8,1.0,3.2692525386810303,4.710713982582092,2.817981719970703,4.66764497756958,chunk_15,0.0013948733685538,0.5628095865249634
shuffle,40,0.6,0.8,1.5,3.2908804416656494,4.538719356060028,3.1326239109039307,5.795621395111084,chunk_15,0.0013948733685538,0.5628095865249634
