model,seed,rho_target,leak,input_scale,neuron_bias,capacity_threshold,order,parity,ipc_contrib
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.1,0.01,8,even,0.08664244413375854
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.1,0.01,9,odd,0.11489806789904833
global_sign_pres_real_weight,1,0.95,0.8,1.0,0.1,0.01,10,even,0.055356102995574474
binary_base,1,0.95,0.8,1.0,0.0,0.0,1,odd,2.9491028971068545
binary_base,1,0.95,0.8,1.0,0.0,0.0,2,even,0.18181944633425928
binary_base,1,0.95,0.8,1.0,0.0,0.0,3,odd,0.9249722568115715
binary_base,1,0.95,0.8,1.0,0.0,0.0,4,even,0.15824653974586056
binary_base,1,0.95,0.8,1.0,0.0,0.0,5,odd,0.6247847876488208
binary_base,1,0.95,0.8,1.0,0.0,0.0,6,even,0.14234194441496584
binary_base,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.18703686920275686
binary_base,1,0.95,0.8,1.0,0.0,0.0,8,even,0.21279762284029857
binary_base,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.2138910164423038
binary_base,1,0.95,0.8,1.0,0.0,0.0,10,even,0.14066786163247968
binary_base,1,0.95,0.8,1.0,0.0,0.001,1,odd,2.9363852178212255
binary_base,1,0.95,0.8,1.0,0.0,0.001,2,even,0.17211232078261673
binary_base,1,0.95,0.8,1.0,0.0,0.001,3,odd,0.91360491537489
binary_base,1,0.95,0.8,1.0,0.0,0.001,4,even,0.14326235663611442
binary_base,1,0.95,0.8,1.0,0.0,0.001,5,odd,0.6170596193987876
binary_base,1,0.95,0.8,1.0,0.0,0.001,6,even,0.12926255771890283
binary_base,1,0.95,0.8,1.0,0.0,0.001,7,odd,0.1741839488968253
binary_base,1,0.95,0.8,1.0,0.0,0.001,8,even,0.19924478186294436
binary_base,1,0.95,0.8,1.0,0.0,0.001,9,odd,0.20315840805415064
binary_base,1,0.95,0.8,1.0,0.0,0.001,10,even,0.12900842376984656
binary_base,1,0.95,0.8,1.0,0.0,0.005,1,odd,2.890467536635697
binary_base,1,0.95,0.8,1.0,0.0,0.005,2,even,0.08401927631348372
binary_base,1,0.95,0.8,1.0,0.0,0.005,3,odd,0.8333556344732642
binary_base,1,0.95,0.8,1.0,0.0,0.005,4,even,0.07580665731802583
binary_base,1,0.95,0.8,1.0,0.0,0.005,5,odd,0.5413126354105771
binary_base,1,0.95,0.8,1.0,0.0,0.005,6,even,0.062061669770628214
binary_base,1,0.95,0.8,1.0,0.0,0.005,7,odd,0.11133248638361692
binary_base,1,0.95,0.8,1.0,0.0,0.005,8,even,0.10973036242648959
binary_base,1,0.95,0.8,1.0,0.0,0.005,9,odd,0.10706105176359415
binary_base,1,0.95,0.8,1.0,0.0,0.005,10,even,0.061500055715441704
binary_base,1,0.95,0.8,1.0,0.0,0.01,1,odd,2.8570012599229813
binary_base,1,0.95,0.8,1.0,0.0,0.01,2,even,0.031384533271193504
binary_base,1,0.95,0.8,1.0,0.0,0.01,3,odd,0.7918210253119469
binary_base,1,0.95,0.8,1.0,0.0,0.01,4,even,0.027692007832229137
binary_base,1,0.95,0.8,1.0,0.0,0.01,5,odd,0.4806477753445506
binary_base,1,0.95,0.8,1.0,0.0,0.01,6,even,0.023641244508326054
binary_base,1,0.95,0.8,1.0,0.0,0.01,7,odd,0.05889237765222788
binary_base,1,0.95,0.8,1.0,0.0,0.01,8,even,0.030909952707588673
binary_base,1,0.95,0.8,1.0,0.0,0.01,9,odd,0.06159263011068106
binary_base,1,0.95,0.8,1.0,0.0,0.01,10,even,0.012468814849853516
binary_base,1,0.95,0.8,1.0,0.1,0.0,1,odd,3.0519049906857987
binary_base,1,0.95,0.8,1.0,0.1,0.0,2,even,1.3872275170690145
binary_base,1,0.95,0.8,1.0,0.1,0.0,3,odd,1.309083787513373
binary_base,1,0.95,0.8,1.0,0.1,0.0,4,even,0.26823436506907683
binary_base,1,0.95,0.8,1.0,0.1,0.0,5,odd,0.406493460106617
binary_base,1,0.95,0.8,1.0,0.1,0.0,6,even,0.232982646440405
binary_base,1,0.95,0.8,1.0,0.1,0.0,7,odd,0.2421825913996507
binary_base,1,0.95,0.8,1.0,0.1,0.0,8,even,0.15179804303076594
binary_base,1,0.95,0.8,1.0,0.1,0.0,9,odd,0.16582650543409727
binary_base,1,0.95,0.8,1.0,0.1,0.0,10,even,0.18397646527864708
binary_base,1,0.95,0.8,1.0,0.1,0.001,1,odd,3.041782218380831
binary_base,1,0.95,0.8,1.0,0.1,0.001,2,even,1.3765269871801138
binary_base,1,0.95,0.8,1.0,0.1,0.001,3,odd,1.2935660044895485
binary_base,1,0.95,0.8,1.0,0.1,0.001,4,even,0.25900273909792304
binary_base,1,0.95,0.8,1.0,0.1,0.001,5,odd,0.39409670350141823
binary_base,1,0.95,0.8,1.0,0.1,0.001,6,even,0.2213337051216513
binary_base,1,0.95,0.8,1.0,0.1,0.001,7,odd,0.23071685852482915
binary_base,1,0.95,0.8,1.0,0.1,0.001,8,even,0.13968145323451608
binary_base,1,0.95,0.8,1.0,0.1,0.001,9,odd,0.155674280365929
binary_base,1,0.95,0.8,1.0,0.1,0.001,10,even,0.1730798459611833
binary_base,1,0.95,0.8,1.0,0.1,0.005,1,odd,2.9759061206132174
binary_base,1,0.95,0.8,1.0,0.1,0.005,2,even,1.3173837387003005
binary_base,1,0.95,0.8,1.0,0.1,0.005,3,odd,1.2149417134933174
binary_base,1,0.95,0.8,1.0,0.1,0.005,4,even,0.18757330905646086
binary_base,1,0.95,0.8,1.0,0.1,0.005,5,odd,0.3290894329547882
binary_base,1,0.95,0.8,1.0,0.1,0.005,6,even,0.13783427327871323
binary_base,1,0.95,0.8,1.0,0.1,0.005,7,odd,0.1620175689458847
binary_base,1,0.95,0.8,1.0,0.1,0.005,8,even,0.06222644587978721
binary_base,1,0.95,0.8,1.0,0.1,0.005,9,odd,0.0776787786744535
binary_base,1,0.95,0.8,1.0,0.1,0.005,10,even,0.1016678512096405
binary_base,1,0.95,0.8,1.0,0.1,0.01,1,odd,2.923950769007206
binary_base,1,0.95,0.8,1.0,0.1,0.01,2,even,1.2341257147490978
binary_base,1,0.95,0.8,1.0,0.1,0.01,3,odd,1.1412991508841515
binary_base,1,0.95,0.8,1.0,0.1,0.01,4,even,0.12247895821928978
binary_base,1,0.95,0.8,1.0,0.1,0.01,5,odd,0.2638282021507621
binary_base,1,0.95,0.8,1.0,0.1,0.01,6,even,0.1107026832178235
binary_base,1,0.95,0.8,1.0,0.1,0.01,7,odd,0.14432481117546558
binary_base,1,0.95,0.8,1.0,0.1,0.01,8,even,0.03532810136675835
binary_base,1,0.95,0.8,1.0,0.1,0.01,9,odd,0.03553609363734722
binary_base,1,0.95,0.8,1.0,0.1,0.01,10,even,0.06509335525333881
er_randN,1,0.95,0.8,1.0,0.0,0.0,1,odd,8.824536893781726
er_randN,1,0.95,0.8,1.0,0.0,0.0,2,even,0.19820081251356214
er_randN,1,0.95,0.8,1.0,0.0,0.0,3,odd,4.210772322671573
er_randN,1,0.95,0.8,1.0,0.0,0.0,4,even,0.17282075820615717
er_randN,1,0.95,0.8,1.0,0.0,0.0,5,odd,1.177186194025012
er_randN,1,0.95,0.8,1.0,0.0,0.0,6,even,0.16308073912665577
er_randN,1,0.95,0.8,1.0,0.0,0.0,7,odd,0.20211933388759462
er_randN,1,0.95,0.8,1.0,0.0,0.0,8,even,0.15308375857461698
er_randN,1,0.95,0.8,1.0,0.0,0.0,9,odd,0.19391878587194356
er_randN,1,0.95,0.8,1.0,0.0,0.0,10,even,0.16285209626641972
er_randN,1,0.95,0.8,1.0,0.0,0.001,1,odd,8.817199065815657
er_randN,1,0.95,0.8,1.0,0.0,0.001,2,even,0.18706698715686798
er_randN,1,0.95,0.8,1.0,0.0,0.001,3,odd,4.200860518612899
er_randN,1,0.95,0.8,1.0,0.0,0.001,4,even,0.15943474869709462
er_randN,1,0.95,0.8,1.0,0.0,0.001,5,odd,1.1621186499251053
er_randN,1,0.95,0.8,1.0,0.0,0.001,6,even,0.14678163232747465
er_randN,1,0.95,0.8,1.0,0.0,0.001,7,odd,0.1915404380997643
er_randN,1,0.95,0.8,1.0,0.0,0.001,8,even,0.1394031991949305
er_randN,1,0.95,0.8,1.0,0.0,0.001,9,odd,0.18044967763125896
er_randN,1,0.95,0.8,1.0,0.0,0.001,10,even,0.15013308764901012
er_randN,1,0.95,0.8,1.0,0.0,0.005,1,odd,8.74425092432648
er_randN,1,0.95,0.8,1.0,0.0,0.005,2,even,0.10904406988993287
er_randN,1,0.95,0.8,1.0,0.0,0.005,3,odd,4.1384763438254595
er_randN,1,0.95,0.8,1.0,0.0,0.005,4,even,0.10539616318419576
er_randN,1,0.95,0.8,1.0,0.0,0.005,5,odd,1.0916675343178213
er_randN,1,0.95,0.8,1.0,0.0,0.005,6,even,0.07683921232819557
er_randN,1,0.95,0.8,1.0,0.0,0.005,7,odd,0.10938428714871407
er_randN,1,0.95,0.8,1.0,0.0,0.005,8,even,0.07479326846078038
er_randN,1,0.95,0.8,1.0,0.0,0.005,9,odd,0.11861381819471717
er_randN,1,0.95,0.8,1.0,0.0,0.005,10,even,0.09506889572367072
er_randN,1,0.95,0.8,1.0,0.0,0.01,1,odd,8.714804389514029
er_randN,1,0.95,0.8,1.0,0.0,0.01,2,even,0.03974935505539179
er_randN,1,0.95,0.8,1.0,0.0,0.01,3,odd,4.111376465298235
er_randN,1,0.95,0.8,1.0,0.0,0.01,4,even,0.06037851516157389
er_randN,1,0.95,0.8,1.0,0.0,0.01,5,odd,1.061337019316852
er_randN,1,0.95,0.8,1.0,0.0,0.01,6,even,0.051438234746456146
er_randN,1,0.95,0.8,1.0,0.0,0.01,7,odd,0.073891238309443
er_randN,1,0.95,0.8,1.0,0.0,0.01,8,even,0.02395856287330389
er_randN,1,0.95,0.8,1.0,0.0,0.01,9,odd,0.05496335867792368
er_randN,1,0.95,0.8,1.0,0.0,0.01,10,even,0.03256980888545513
er_randN,1,0.95,0.8,1.0,0.1,0.0,1,odd,8.751787546659216
er_randN,1,0.95,0.8,1.0,0.1,0.0,2,even,3.6263371336320915
er_randN,1,0.95,0.8,1.0,0.1,0.0,3,odd,3.842946433508274
er_randN,1,0.95,0.8,1.0,0.1,0.0,4,even,0.7708815304900742
er_randN,1,0.95,0.8,1.0,0.1,0.0,5,odd,0.9003275682041476
er_randN,1,0.95,0.8,1.0,0.1,0.0,6,even,0.18714190476167403
er_randN,1,0.95,0.8,1.0,0.1,0.0,7,odd,0.30815310140519614
er_randN,1,0.95,0.8,1.0,0.1,0.0,8,even,0.1840767427293164
er_randN,1,0.95,0.8,1.0,0.1,0.0,9,odd,0.13399204824875355
er_randN,1,0.95,0.8,1.0,0.1,0.0,10,even,0.20591390291898648
er_randN,1,0.95,0.8,1.0,0.1,0.001,1,odd,8.740587513544597
er_randN,1,0.95,0.8,1.0,0.1,0.001,2,even,3.6124684093520045
er_randN,1,0.95,0.8,1.0,0.1,0.001,3,odd,3.8312858754070476
er_randN,1,0.95,0.8,1.0,0.1,0.001,4,even,0.7605013514403254
er_randN,1,0.95,0.8,1.0,0.1,0.001,5,odd,0.8917833177838475
er_randN,1,0.95,0.8,1.0,0.1,0.001,6,even,0.17642080364748836
er_randN,1,0.95,0.8,1.0,0.1,0.001,7,odd,0.29630903771612793
er_randN,1,0.95,0.8,1.0,0.1,0.001,8,even,0.1727715489687398
er_randN,1,0.95,0.8,1.0,0.1,0.001,9,odd,0.12192943692207336
er_randN,1,0.95,0.8,1.0,0.1,0.001,10,even,0.1914993483806029
er_randN,1,0.95,0.8,1.0,0.1,0.005,1,odd,8.713250180706382
er_randN,1,0.95,0.8,1.0,0.1,0.005,2,even,3.5699184108525515
er_randN,1,0.95,0.8,1.0,0.1,0.005,3,odd,3.7706056726165116
er_randN,1,0.95,0.8,1.0,0.1,0.005,4,even,0.6996680456213653
er_randN,1,0.95,0.8,1.0,0.1,0.005,5,odd,0.8279989287257195
er_randN,1,0.95,0.8,1.0,0.1,0.005,6,even,0.11520512169227004
er_randN,1,0.95,0.8,1.0,0.1,0.005,7,odd,0.2235586103051901
er_randN,1,0.95,0.8,1.0,0.1,0.005,8,even,0.11409195326268673
er_randN,1,0.95,0.8,1.0,0.1,0.005,9,odd,0.06906767608597875
er_randN,1,0.95,0.8,1.0,0.1,0.005,10,even,0.12877781176939607
er_randN,1,0.95,0.8,1.0,0.1,0.01,1,odd,8.638575375080109
er_randN,1,0.95,0.8,1.0,0.1,0.01,2,even,3.5285271983593702
er_randN,1,0.95,0.8,1.0,0.1,0.01,3,odd,3.700016842223704
er_randN,1,0.95,0.8,1.0,0.1,0.01,4,even,0.6322636557742953
er_randN,1,0.95,0.8,1.0,0.1,0.01,5,odd,0.77125792670995
er_randN,1,0.95,0.8,1.0,0.1,0.01,6,even,0.08960140310227871
er_randN,1,0.95,0.8,1.0,0.1,0.01,7,odd,0.15739872306585312
er_randN,1,0.95,0.8,1.0,0.1,0.01,8,even,0.05812252685427666
er_randN,1,0.95,0.8,1.0,0.1,0.01,9,odd,0.022544370964169502
er_randN,1,0.95,0.8,1.0,0.1,0.01,10,even,0.04077853262424469
real,1,1.05,0.8,1.0,0.0,0.0,1,odd,3.6997404652114483
real,1,1.05,0.8,1.0,0.0,0.0,2,even,0.16493440871454368
real,1,1.05,0.8,1.0,0.0,0.0,3,odd,2.592017524908613
real,1,1.05,0.8,1.0,0.0,0.0,4,even,0.15627733703292712
real,1,1.05,0.8,1.0,0.0,0.0,5,odd,0.9443010380429517
real,1,1.05,0.8,1.0,0.0,0.0,6,even,0.20628271006862064
real,1,1.05,0.8,1.0,0.0,0.0,7,odd,0.32583234870162414
real,1,1.05,0.8,1.0,0.0,0.0,8,even,0.15707271758333263
real,1,1.05,0.8,1.0,0.0,0.0,9,odd,0.23183115864503634
real,1,1.05,0.8,1.0,0.0,0.0,10,even,0.20537496572001146
real,1,1.05,0.8,1.0,0.0,0.001,1,odd,3.689797322032973
real,1,1.05,0.8,1.0,0.0,0.001,2,even,0.15109847043640912
real,1,1.05,0.8,1.0,0.0,0.001,3,odd,2.5811198430601507
real,1,1.05,0.8,1.0,0.0,0.001,4,even,0.14653855271171778
real,1,1.05,0.8,1.0,0.0,0.001,5,odd,0.9334117685211822
real,1,1.05,0.8,1.0,0.0,0.001,6,even,0.1937579446239397
real,1,1.05,0.8,1.0,0.0,0.001,7,odd,0.3098319701384753
real,1,1.05,0.8,1.0,0.0,0.001,8,even,0.14479050028603524
real,1,1.05,0.8,1.0,0.0,0.001,9,odd,0.22095775010529906
real,1,1.05,0.8,1.0,0.0,0.001,10,even,0.19434301450382918
real,1,1.05,0.8,1.0,0.0,0.005,1,odd,3.617283558472991
real,1,1.05,0.8,1.0,0.0,0.005,2,even,0.06812805123627186
real,1,1.05,0.8,1.0,0.0,0.005,3,odd,2.508544294629246
real,1,1.05,0.8,1.0,0.0,0.005,4,even,0.04511902015656233
real,1,1.05,0.8,1.0,0.0,0.005,5,odd,0.8454120364040136
real,1,1.05,0.8,1.0,0.0,0.005,6,even,0.13652929570525885
real,1,1.05,0.8,1.0,0.0,0.005,7,odd,0.24605503678321838
real,1,1.05,0.8,1.0,0.0,0.005,8,even,0.060764145106077194
real,1,1.05,0.8,1.0,0.0,0.005,9,odd,0.15373772894963622
real,1,1.05,0.8,1.0,0.0,0.005,10,even,0.1072493507526815
real,1,1.05,0.8,1.0,0.0,0.01,1,odd,3.6109295999631286
real,1,1.05,0.8,1.0,0.0,0.01,2,even,0.0
real,1,1.05,0.8,1.0,0.0,0.01,3,odd,2.425631328485906
real,1,1.05,0.8,1.0,0.0,0.01,4,even,0.0
real,1,1.05,0.8,1.0,0.0,0.01,5,odd,0.7995563419535756
real,1,1.05,0.8,1.0,0.0,0.01,6,even,0.07917763944715261
real,1,1.05,0.8,1.0,0.0,0.01,7,odd,0.189195329323411
real,1,1.05,0.8,1.0,0.0,0.01,8,even,0.035339970141649246
real,1,1.05,0.8,1.0,0.0,0.01,9,odd,0.07060224283486605
real,1,1.05,0.8,1.0,0.0,0.01,10,even,0.039739164523780346
real,1,1.05,0.8,1.0,0.1,0.0,1,odd,4.160368023841894
real,1,1.05,0.8,1.0,0.1,0.0,2,even,2.0585117495633085
real,1,1.05,0.8,1.0,0.1,0.0,3,odd,2.5133736951439403
real,1,1.05,0.8,1.0,0.1,0.0,4,even,0.6936839597900857
real,1,1.05,0.8,1.0,0.1,0.0,5,odd,0.9673621188694952
real,1,1.05,0.8,1.0,0.1,0.0,6,even,0.31478557702148535
real,1,1.05,0.8,1.0,0.1,0.0,7,odd,0.30538813818247945
real,1,1.05,0.8,1.0,0.1,0.0,8,even,0.17202953091981943
real,1,1.05,0.8,1.0,0.1,0.0,9,odd,0.19829108492780279
real,1,1.05,0.8,1.0,0.1,0.0,10,even,0.21455631601014602
real,1,1.05,0.8,1.0,0.1,0.001,1,odd,4.151612116373144
real,1,1.05,0.8,1.0,0.1,0.001,2,even,2.044670839444734
real,1,1.05,0.8,1.0,0.1,0.001,3,odd,2.5000791850034148
real,1,1.05,0.8,1.0,0.1,0.001,4,even,0.6803180263377726
real,1,1.05,0.8,1.0,0.1,0.001,5,odd,0.9622411000309512
real,1,1.05,0.8,1.0,0.1,0.001,6,even,0.3009487995877862
real,1,1.05,0.8,1.0,0.1,0.001,7,odd,0.29309559729881585
real,1,1.05,0.8,1.0,0.1,0.001,8,even,0.16236226237379014
real,1,1.05,0.8,1.0,0.1,0.001,9,odd,0.1860012779943645
real,1,1.05,0.8,1.0,0.1,0.001,10,even,0.20329992461483926
real,1,1.05,0.8,1.0,0.1,0.005,1,odd,4.077677306719124
real,1,1.05,0.8,1.0,0.1,0.005,2,even,1.9940164634026587
real,1,1.05,0.8,1.0,0.1,0.005,3,odd,2.423273800406605
real,1,1.05,0.8,1.0,0.1,0.005,4,even,0.5817196522839367
real,1,1.05,0.8,1.0,0.1,0.005,5,odd,0.8847282323986292
real,1,1.05,0.8,1.0,0.1,0.005,6,even,0.23133291583508253
real,1,1.05,0.8,1.0,0.1,0.005,7,odd,0.21898043667897582
real,1,1.05,0.8,1.0,0.1,0.005,8,even,0.0968781877309084
real,1,1.05,0.8,1.0,0.1,0.005,9,odd,0.13188522076234221
real,1,1.05,0.8,1.0,0.1,0.005,10,even,0.13932161359116435
real,1,1.05,0.8,1.0,0.1,0.01,1,odd,4.01784049347043
real,1,1.05,0.8,1.0,0.1,0.01,2,even,1.9348376151174307
real,1,1.05,0.8,1.0,0.1,0.01,3,odd,2.3875928223133087
real,1,1.05,0.8,1.0,0.1,0.01,4,even,0.5592055581510067
real,1,1.05,0.8,1.0,0.1,0.01,5,odd,0.8186519341543317
real,1,1.05,0.8,1.0,0.1,0.01,6,even,0.19191911909729242
real,1,1.05,0.8,1.0,0.1,0.01,7,odd,0.14871979877352715
real,1,1.05,0.8,1.0,0.1,0.01,8,even,0.03532636910676956
real,1,1.05,0.8,1.0,0.1,0.01,9,odd,0.08905872330069542
real,1,1.05,0.8,1.0,0.1,0.01,10,even,0.07458422519266605
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,1,odd,5.036620550153021
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,2,even,0.1492436814957312
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,3,odd,2.1863566916443347
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,4,even,0.1810634213117197
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,5,odd,0.3635477427577598
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,6,even,0.22160758945371528
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,7,odd,0.20199731188516745
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,8,even,0.1661506485674522
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,9,odd,0.20006185896476758
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.0,10,even,0.1849676106278313
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,1,odd,5.027051990386099
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,2,even,0.13582208089064807
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,3,odd,2.178237423649989
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,4,even,0.16775384568609297
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,5,odd,0.3507612155517563
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,6,even,0.20945611409842968
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,7,odd,0.1901104695862159
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,8,even,0.1550722778774798
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,9,odd,0.1864959723316133
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.001,10,even,0.1758017260581255
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,1,odd,4.9601331343874335
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,2,even,0.06880844943225384
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,3,odd,2.1007814672775567
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,4,even,0.08281895564869046
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,5,odd,0.27067121863365173
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,6,even,0.13825823925435543
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,7,odd,0.13056020718067884
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,8,even,0.06967043690383434
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,9,odd,0.11714405845850706
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.005,10,even,0.10944459401071072
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,1,odd,4.9266746286302805
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,2,even,0.042117602191865444
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,3,odd,2.0558717120438814
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,4,even,0.05035431031137705
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,5,odd,0.22901105508208275
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,6,even,0.06590411812067032
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,7,odd,0.04661461524665356
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,8,even,0.030607267282903194
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,9,odd,0.0
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.0,0.01,10,even,0.045155261643230915
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,1,odd,4.1308597938831895
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,2,even,2.307989990845698
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,3,odd,2.097529455728086
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,4,even,0.943352001229016
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,5,odd,1.3286033120261642
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,6,even,0.36392514239718565
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,7,odd,0.4536723139929677
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,8,even,0.15107772832061528
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,9,odd,0.18781338779871248
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.0,10,even,0.18076590398355563
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,1,odd,4.121405568555929
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,2,even,2.2966323501896113
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,3,odd,2.0890725390054286
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,4,even,0.9311655047349632
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,5,odd,1.3181074385065585
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,6,even,0.34822460915893316
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,7,odd,0.43918507324997336
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,8,even,0.13941429613623768
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,9,odd,0.17752366920467466
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.001,10,even,0.16734958393499255
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,1,odd,4.047153314575553
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,2,even,2.254142560996115
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,3,odd,2.025510838255286
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,4,even,0.8514864915050566
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,5,odd,1.2416549492627382
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,6,even,0.27783497842028737
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,7,odd,0.3777620531618595
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,8,even,0.06140536814928055
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,9,odd,0.09735891781747341
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.005,10,even,0.10148622607812285
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,1,odd,4.011276643723249
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,2,even,2.1844796733930707
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,3,odd,1.9530757842585444
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,4,even,0.7828768137842417
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,5,odd,1.2023555608466268
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,6,even,0.2450657170265913
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,7,odd,0.3020445825532079
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,8,even,0.011488436721265316
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,9,odd,0.07565904408693314
global_sign_pres_real_weight,1,1.05,0.8,1.0,0.1,0.01,10,even,0.053460048511624336
binary_base,1,1.05,0.8,1.0,0.0,0.0,1,odd,3.633377490840985
binary_base,1,1.05,0.8,1.0,0.0,0.0,2,even,0.16919288831363843
binary_base,1,1.05,0.8,1.0,0.0,0.0,3,odd,2.4886166332915343
binary_base,1,1.05,0.8,1.0,0.0,0.0,4,even,0.16211053012068533
binary_base,1,1.05,0.8,1.0,0.0,0.0,5,odd,0.9659906290877691
binary_base,1,1.05,0.8,1.0,0.0,0.0,6,even,0.18108463495445903
binary_base,1,1.05,0.8,1.0,0.0,0.0,7,odd,0.4128996257738322
binary_base,1,1.05,0.8,1.0,0.0,0.0,8,even,0.17471878884510916
binary_base,1,1.05,0.8,1.0,0.0,0.0,9,odd,0.19855365419093118
binary_base,1,1.05,0.8,1.0,0.0,0.0,10,even,0.13386042687022837
binary_base,1,1.05,0.8,1.0,0.0,0.001,1,odd,3.6210382217541337
binary_base,1,1.05,0.8,1.0,0.0,0.001,2,even,0.15358740533702075
