model,seed,rho_target,leak,input_scale,order,ipc_contrib
conn_shuf_only,6,0.95,0.8,1.0,6,0.00034505128860473633
conn_shuf_only,6,0.95,0.8,1.0,7,0.0018082857131958008
conn_shuf_only,6,0.95,0.8,1.0,8,0.0
conn_shuf_only,6,0.95,0.8,1.0,9,0.0012797117233276367
conn_shuf_only,6,0.95,0.8,1.0,10,0.0
cel_sample,6,0.95,0.8,1.0,1,3.5938406586647034
cel_sample,6,0.95,0.8,1.0,2,0.000501096248626709
cel_sample,6,0.95,0.8,1.0,3,1.5679764151573181
cel_sample,6,0.95,0.8,1.0,4,3.904104232788086e-05
cel_sample,6,0.95,0.8,1.0,5,0.0012496709823608398
cel_sample,6,0.95,0.8,1.0,6,0.0
cel_sample,6,0.95,0.8,1.0,7,0.0019251704216003418
cel_sample,6,0.95,0.8,1.0,8,0.0
cel_sample,6,0.95,0.8,1.0,9,0.0008288025856018066
cel_sample,6,0.95,0.8,1.0,10,0.0
local_sign+flat,6,0.95,0.8,1.0,1,3.471543550491333
local_sign+flat,6,0.95,0.8,1.0,2,0.0
local_sign+flat,6,0.95,0.8,1.0,3,0.8109069466590881
local_sign+flat,6,0.95,0.8,1.0,4,0.0
local_sign+flat,6,0.95,0.8,1.0,5,0.0011341571807861328
local_sign+flat,6,0.95,0.8,1.0,6,0.00032389163970947266
local_sign+flat,6,0.95,0.8,1.0,7,0.003601372241973877
local_sign+flat,6,0.95,0.8,1.0,8,0.0
local_sign+flat,6,0.95,0.8,1.0,9,0.0047263503074646
local_sign+flat,6,0.95,0.8,1.0,10,0.0
local_sign+sample,6,0.95,0.8,1.0,1,2.8321275115013123
local_sign+sample,6,0.95,0.8,1.0,2,0.0015832185745239258
local_sign+sample,6,0.95,0.8,1.0,3,0.9441215991973877
local_sign+sample,6,0.95,0.8,1.0,4,2.2292137145996094e-05
local_sign+sample,6,0.95,0.8,1.0,5,0.20113438367843628
local_sign+sample,6,0.95,0.8,1.0,6,0.0
local_sign+sample,6,0.95,0.8,1.0,7,0.14573580026626587
local_sign+sample,6,0.95,0.8,1.0,8,0.005696594715118408
local_sign+sample,6,0.95,0.8,1.0,9,0.0
local_sign+sample,6,0.95,0.8,1.0,10,0.0
local_sign+binary,6,0.95,0.8,1.0,1,1.7746408581733704
local_sign+binary,6,0.95,0.8,1.0,2,0.0
local_sign+binary,6,0.95,0.8,1.0,3,0.4171929955482483
local_sign+binary,6,0.95,0.8,1.0,4,0.0
local_sign+binary,6,0.95,0.8,1.0,5,0.13753294944763184
local_sign+binary,6,0.95,0.8,1.0,6,0.0
local_sign+binary,6,0.95,0.8,1.0,7,0.2321874499320984
local_sign+binary,6,0.95,0.8,1.0,8,0.0
local_sign+binary,6,0.95,0.8,1.0,9,0.14551323652267456
local_sign+binary,6,0.95,0.8,1.0,10,0.0
global_sign_pres,6,0.95,0.8,1.0,1,2.5982746481895447
global_sign_pres,6,0.95,0.8,1.0,2,0.0
global_sign_pres,6,0.95,0.8,1.0,3,0.6314221620559692
global_sign_pres,6,0.95,0.8,1.0,4,1.2576580047607422e-05
global_sign_pres,6,0.95,0.8,1.0,5,0.46034592390060425
global_sign_pres,6,0.95,0.8,1.0,6,0.0
global_sign_pres,6,0.95,0.8,1.0,7,0.013159036636352539
global_sign_pres,6,0.95,0.8,1.0,8,0.0
global_sign_pres,6,0.95,0.8,1.0,9,0.0034079551696777344
global_sign_pres,6,0.95,0.8,1.0,10,0.0
binary+shuffle,6,0.95,0.8,1.0,1,3.4940131306648254
binary+shuffle,6,0.95,0.8,1.0,2,0.0017056465148925781
binary+shuffle,6,0.95,0.8,1.0,3,0.8987135291099548
binary+shuffle,6,0.95,0.8,1.0,4,3.0159950256347656e-05
binary+shuffle,6,0.95,0.8,1.0,5,0.5832438468933105
binary+shuffle,6,0.95,0.8,1.0,6,0.0
binary+shuffle,6,0.95,0.8,1.0,7,0.0
binary+shuffle,6,0.95,0.8,1.0,8,0.006421864032745361
binary+shuffle,6,0.95,0.8,1.0,9,0.0
binary+shuffle,6,0.95,0.8,1.0,10,0.0010783076286315918
real,7,0.95,0.8,1.0,1,2.474472761154175
real,7,0.95,0.8,1.0,2,0.0
real,7,0.95,0.8,1.0,3,1.3308084607124329
real,7,0.95,0.8,1.0,4,0.0
real,7,0.95,0.8,1.0,5,0.0025568604469299316
real,7,0.95,0.8,1.0,6,0.0013082027435302734
real,7,0.95,0.8,1.0,7,0.0
real,7,0.95,0.8,1.0,8,0.0
real,7,0.95,0.8,1.0,9,0.0027989745140075684
real,7,0.95,0.8,1.0,10,0.0010660886764526367
shuffle_weights,7,0.95,0.8,1.0,1,2.306866943836212
shuffle_weights,7,0.95,0.8,1.0,2,0.0
shuffle_weights,7,0.95,0.8,1.0,3,1.792980968952179
shuffle_weights,7,0.95,0.8,1.0,4,0.0
shuffle_weights,7,0.95,0.8,1.0,5,0.05958324670791626
shuffle_weights,7,0.95,0.8,1.0,6,0.0
shuffle_weights,7,0.95,0.8,1.0,7,0.07388293743133545
shuffle_weights,7,0.95,0.8,1.0,8,0.0049974918365478516
shuffle_weights,7,0.95,0.8,1.0,9,0.0
shuffle_weights,7,0.95,0.8,1.0,10,0.0
cel_randN,7,0.95,0.8,1.0,1,5.7754499316215515
cel_randN,7,0.95,0.8,1.0,2,0.00019425153732299805
cel_randN,7,0.95,0.8,1.0,3,2.9766533374786377
cel_randN,7,0.95,0.8,1.0,4,0.0
cel_randN,7,0.95,0.8,1.0,5,1.1374863386154175
cel_randN,7,0.95,0.8,1.0,6,0.0
cel_randN,7,0.95,0.8,1.0,7,0.0016134977340698242
cel_randN,7,0.95,0.8,1.0,8,0.0
cel_randN,7,0.95,0.8,1.0,9,0.0010173916816711426
cel_randN,7,0.95,0.8,1.0,10,0.0
er_randN,7,0.95,0.8,1.0,1,8.155718684196472
er_randN,7,0.95,0.8,1.0,2,0.0
er_randN,7,0.95,0.8,1.0,3,3.3562808632850647
er_randN,7,0.95,0.8,1.0,4,0.0
er_randN,7,0.95,0.8,1.0,5,0.6367799043655396
er_randN,7,0.95,0.8,1.0,6,9.834766387939453e-06
er_randN,7,0.95,0.8,1.0,7,0.0
er_randN,7,0.95,0.8,1.0,8,0.0
er_randN,7,0.95,0.8,1.0,9,5.900859832763672e-06
er_randN,7,0.95,0.8,1.0,10,5.781650543212891e-06
ws_p01_randN,7,0.95,0.8,1.0,1,8.646123230457306
ws_p01_randN,7,0.95,0.8,1.0,2,4.887580871582031e-06
ws_p01_randN,7,0.95,0.8,1.0,3,3.7210580706596375
ws_p01_randN,7,0.95,0.8,1.0,4,1.2516975402832031e-06
ws_p01_randN,7,0.95,0.8,1.0,5,0.555020272731781
ws_p01_randN,7,0.95,0.8,1.0,6,0.0
ws_p01_randN,7,0.95,0.8,1.0,7,6.4373016357421875e-06
ws_p01_randN,7,0.95,0.8,1.0,8,6.318092346191406e-06
ws_p01_randN,7,0.95,0.8,1.0,9,0.0
ws_p01_randN,7,0.95,0.8,1.0,10,2.562999725341797e-06
conn_shuf,7,0.95,0.8,1.0,1,3.3946827054023743
conn_shuf,7,0.95,0.8,1.0,2,0.0
conn_shuf,7,0.95,0.8,1.0,3,1.023536741733551
conn_shuf,7,0.95,0.8,1.0,4,0.0
conn_shuf,7,0.95,0.8,1.0,5,0.0009230971336364746
conn_shuf,7,0.95,0.8,1.0,6,0.000765681266784668
conn_shuf,7,0.95,0.8,1.0,7,0.0013090968132019043
conn_shuf,7,0.95,0.8,1.0,8,0.0
conn_shuf,7,0.95,0.8,1.0,9,0.0
conn_shuf,7,0.95,0.8,1.0,10,0.005922257900238037
local_sign,7,0.95,0.8,1.0,1,2.8628968000411987
local_sign,7,0.95,0.8,1.0,2,0.0
local_sign,7,0.95,0.8,1.0,3,1.1704383492469788
local_sign,7,0.95,0.8,1.0,4,2.86102294921875e-06
local_sign,7,0.95,0.8,1.0,5,0.0
local_sign,7,0.95,0.8,1.0,6,0.0010346770286560059
local_sign,7,0.95,0.8,1.0,7,0.0
local_sign,7,0.95,0.8,1.0,8,0.0003129243850708008
local_sign,7,0.95,0.8,1.0,9,0.0014508366584777832
local_sign,7,0.95,0.8,1.0,10,0.0
conn_shuf_only,7,0.95,0.8,1.0,1,2.3199148774147034
conn_shuf_only,7,0.95,0.8,1.0,2,0.0062621235847473145
conn_shuf_only,7,0.95,0.8,1.0,3,1.8010982275009155
conn_shuf_only,7,0.95,0.8,1.0,4,3.838539123535156e-05
conn_shuf_only,7,0.95,0.8,1.0,5,0.8296762108802795
conn_shuf_only,7,0.95,0.8,1.0,6,0.007781386375427246
conn_shuf_only,7,0.95,0.8,1.0,7,0.04700666666030884
conn_shuf_only,7,0.95,0.8,1.0,8,0.0
conn_shuf_only,7,0.95,0.8,1.0,9,0.015775620937347412
conn_shuf_only,7,0.95,0.8,1.0,10,0.0
cel_sample,7,0.95,0.8,1.0,1,3.2381882667541504
cel_sample,7,0.95,0.8,1.0,2,0.0
cel_sample,7,0.95,0.8,1.0,3,2.270016372203827
cel_sample,7,0.95,0.8,1.0,4,0.0
cel_sample,7,0.95,0.8,1.0,5,0.0006320476531982422
cel_sample,7,0.95,0.8,1.0,6,0.0
cel_sample,7,0.95,0.8,1.0,7,0.0
cel_sample,7,0.95,0.8,1.0,8,0.00197756290435791
cel_sample,7,0.95,0.8,1.0,9,0.0
cel_sample,7,0.95,0.8,1.0,10,0.0
local_sign+flat,7,0.95,0.8,1.0,1,2.6873599886894226
local_sign+flat,7,0.95,0.8,1.0,2,0.0008072853088378906
local_sign+flat,7,0.95,0.8,1.0,3,1.1030402779579163
local_sign+flat,7,0.95,0.8,1.0,4,0.0
local_sign+flat,7,0.95,0.8,1.0,5,0.6588438153266907
local_sign+flat,7,0.95,0.8,1.0,6,0.00015276670455932617
local_sign+flat,7,0.95,0.8,1.0,7,0.21022582054138184
local_sign+flat,7,0.95,0.8,1.0,8,0.0
local_sign+flat,7,0.95,0.8,1.0,9,0.004573523998260498
local_sign+flat,7,0.95,0.8,1.0,10,0.0
local_sign+sample,7,0.95,0.8,1.0,1,2.8015533685684204
local_sign+sample,7,0.95,0.8,1.0,2,0.0
local_sign+sample,7,0.95,0.8,1.0,3,1.9160540103912354
local_sign+sample,7,0.95,0.8,1.0,4,7.748603820800781e-07
local_sign+sample,7,0.95,0.8,1.0,5,0.027950704097747803
local_sign+sample,7,0.95,0.8,1.0,6,0.0
local_sign+sample,7,0.95,0.8,1.0,7,0.009248316287994385
local_sign+sample,7,0.95,0.8,1.0,8,0.0
local_sign+sample,7,0.95,0.8,1.0,9,0.01098853349685669
local_sign+sample,7,0.95,0.8,1.0,10,0.0
local_sign+binary,7,0.95,0.8,1.0,1,2.348641097545624
local_sign+binary,7,0.95,0.8,1.0,2,0.00031435489654541016
local_sign+binary,7,0.95,0.8,1.0,3,0.3256896138191223
local_sign+binary,7,0.95,0.8,1.0,4,0.0
local_sign+binary,7,0.95,0.8,1.0,5,0.0075522661209106445
local_sign+binary,7,0.95,0.8,1.0,6,0.0
local_sign+binary,7,0.95,0.8,1.0,7,0.0
local_sign+binary,7,0.95,0.8,1.0,8,0.0005975961685180664
local_sign+binary,7,0.95,0.8,1.0,9,0.0
local_sign+binary,7,0.95,0.8,1.0,10,0.0013467669486999512
global_sign_pres,7,0.95,0.8,1.0,1,3.2310587763786316
global_sign_pres,7,0.95,0.8,1.0,2,0.0
global_sign_pres,7,0.95,0.8,1.0,3,0.3482367992401123
global_sign_pres,7,0.95,0.8,1.0,4,3.74913215637207e-05
global_sign_pres,7,0.95,0.8,1.0,5,0.0
global_sign_pres,7,0.95,0.8,1.0,6,0.0
global_sign_pres,7,0.95,0.8,1.0,7,0.0
global_sign_pres,7,0.95,0.8,1.0,8,0.03489333391189575
global_sign_pres,7,0.95,0.8,1.0,9,0.0
global_sign_pres,7,0.95,0.8,1.0,10,0.012000024318695068
binary+shuffle,7,0.95,0.8,1.0,1,2.5380658507347107
binary+shuffle,7,0.95,0.8,1.0,2,0.0
binary+shuffle,7,0.95,0.8,1.0,3,0.9488862156867981
binary+shuffle,7,0.95,0.8,1.0,4,0.0
binary+shuffle,7,0.95,0.8,1.0,5,0.7487597465515137
binary+shuffle,7,0.95,0.8,1.0,6,0.0
binary+shuffle,7,0.95,0.8,1.0,7,0.20230424404144287
binary+shuffle,7,0.95,0.8,1.0,8,0.0009634494781494141
binary+shuffle,7,0.95,0.8,1.0,9,0.003554224967956543
binary+shuffle,7,0.95,0.8,1.0,10,0.003223121166229248
real,8,0.95,0.8,1.0,1,2.8933345079421997
real,8,0.95,0.8,1.0,2,0.0
real,8,0.95,0.8,1.0,3,0.47732049226760864
real,8,0.95,0.8,1.0,4,8.761882781982422e-06
real,8,0.95,0.8,1.0,5,0.02478182315826416
real,8,0.95,0.8,1.0,6,0.0
real,8,0.95,0.8,1.0,7,0.0
real,8,0.95,0.8,1.0,8,0.0
real,8,0.95,0.8,1.0,9,0.012318253517150879
real,8,0.95,0.8,1.0,10,0.0038542747497558594
shuffle_weights,8,0.95,0.8,1.0,1,2.194379687309265
shuffle_weights,8,0.95,0.8,1.0,2,0.0
shuffle_weights,8,0.95,0.8,1.0,3,1.5371034145355225
shuffle_weights,8,0.95,0.8,1.0,4,1.4960765838623047e-05
shuffle_weights,8,0.95,0.8,1.0,5,0.0
shuffle_weights,8,0.95,0.8,1.0,6,0.00029355287551879883
shuffle_weights,8,0.95,0.8,1.0,7,0.0038824081420898438
shuffle_weights,8,0.95,0.8,1.0,8,0.0
shuffle_weights,8,0.95,0.8,1.0,9,0.004061400890350342
shuffle_weights,8,0.95,0.8,1.0,10,0.0
cel_randN,8,0.95,0.8,1.0,1,6.103412330150604
cel_randN,8,0.95,0.8,1.0,2,0.0005638599395751953
cel_randN,8,0.95,0.8,1.0,3,3.121672809123993
cel_randN,8,0.95,0.8,1.0,4,0.0
cel_randN,8,0.95,0.8,1.0,5,1.1095534563064575
cel_randN,8,0.95,0.8,1.0,6,0.0
cel_randN,8,0.95,0.8,1.0,7,0.0005483627319335938
cel_randN,8,0.95,0.8,1.0,8,0.0008578896522521973
cel_randN,8,0.95,0.8,1.0,9,5.14984130859375e-05
cel_randN,8,0.95,0.8,1.0,10,0.0
er_randN,8,0.95,0.8,1.0,1,8.203149795532227
er_randN,8,0.95,0.8,1.0,2,0.0
er_randN,8,0.95,0.8,1.0,3,3.749859929084778
er_randN,8,0.95,0.8,1.0,4,0.0
er_randN,8,0.95,0.8,1.0,5,0.9316926002502441
er_randN,8,0.95,0.8,1.0,6,0.0
er_randN,8,0.95,0.8,1.0,7,1.7821788787841797e-05
er_randN,8,0.95,0.8,1.0,8,0.0
er_randN,8,0.95,0.8,1.0,9,9.238719940185547e-06
er_randN,8,0.95,0.8,1.0,10,0.0
ws_p01_randN,8,0.95,0.8,1.0,1,9.041576087474823
ws_p01_randN,8,0.95,0.8,1.0,2,0.0
ws_p01_randN,8,0.95,0.8,1.0,3,3.7004735469818115
ws_p01_randN,8,0.95,0.8,1.0,4,0.0
ws_p01_randN,8,0.95,0.8,1.0,5,0.5838280320167542
ws_p01_randN,8,0.95,0.8,1.0,6,0.0
ws_p01_randN,8,0.95,0.8,1.0,7,2.0384788513183594e-05
ws_p01_randN,8,0.95,0.8,1.0,8,0.0
ws_p01_randN,8,0.95,0.8,1.0,9,1.4901161193847656e-06
ws_p01_randN,8,0.95,0.8,1.0,10,0.0
conn_shuf,8,0.95,0.8,1.0,1,2.3142523169517517
conn_shuf,8,0.95,0.8,1.0,2,0.0
conn_shuf,8,0.95,0.8,1.0,3,0.985483705997467
conn_shuf,8,0.95,0.8,1.0,4,0.0
conn_shuf,8,0.95,0.8,1.0,5,0.5817466378211975
conn_shuf,8,0.95,0.8,1.0,6,0.0
conn_shuf,8,0.95,0.8,1.0,7,0.004853188991546631
conn_shuf,8,0.95,0.8,1.0,8,0.0
conn_shuf,8,0.95,0.8,1.0,9,0.003729104995727539
conn_shuf,8,0.95,0.8,1.0,10,0.0
local_sign,8,0.95,0.8,1.0,1,1.9456560015678406
local_sign,8,0.95,0.8,1.0,2,0.01319199800491333
local_sign,8,0.95,0.8,1.0,3,0.6613912582397461
local_sign,8,0.95,0.8,1.0,4,0.0
local_sign,8,0.95,0.8,1.0,5,0.0012511610984802246
local_sign,8,0.95,0.8,1.0,6,0.006871998310089111
local_sign,8,0.95,0.8,1.0,7,0.014954447746276855
local_sign,8,0.95,0.8,1.0,8,0.0
local_sign,8,0.95,0.8,1.0,9,0.01923424005508423
local_sign,8,0.95,0.8,1.0,10,0.0
conn_shuf_only,8,0.95,0.8,1.0,1,2.9410820603370667
conn_shuf_only,8,0.95,0.8,1.0,2,0.0
conn_shuf_only,8,0.95,0.8,1.0,3,0.33583056926727295
conn_shuf_only,8,0.95,0.8,1.0,4,2.205371856689453e-06
conn_shuf_only,8,0.95,0.8,1.0,5,0.2733583450317383
conn_shuf_only,8,0.95,0.8,1.0,6,0.0006148815155029297
conn_shuf_only,8,0.95,0.8,1.0,7,0.0
conn_shuf_only,8,0.95,0.8,1.0,8,0.0
conn_shuf_only,8,0.95,0.8,1.0,9,0.00045609474182128906
conn_shuf_only,8,0.95,0.8,1.0,10,0.00017201900482177734
cel_sample,8,0.95,0.8,1.0,1,3.9741169810295105
cel_sample,8,0.95,0.8,1.0,2,0.0
cel_sample,8,0.95,0.8,1.0,3,2.0058777928352356
cel_sample,8,0.95,0.8,1.0,4,6.9141387939453125e-06
cel_sample,8,0.95,0.8,1.0,5,0.007377743721008301
cel_sample,8,0.95,0.8,1.0,6,0.0
cel_sample,8,0.95,0.8,1.0,7,0.0
cel_sample,8,0.95,0.8,1.0,8,0.011472225189208984
cel_sample,8,0.95,0.8,1.0,9,0.0
cel_sample,8,0.95,0.8,1.0,10,0.0055162906646728516
local_sign+flat,8,0.95,0.8,1.0,1,1.9057490825653076
local_sign+flat,8,0.95,0.8,1.0,2,0.0002403855323791504
local_sign+flat,8,0.95,0.8,1.0,3,0.7904207706451416
local_sign+flat,8,0.95,0.8,1.0,4,0.0
local_sign+flat,8,0.95,0.8,1.0,5,0.0008929967880249023
local_sign+flat,8,0.95,0.8,1.0,6,0.0009652972221374512
local_sign+flat,8,0.95,0.8,1.0,7,0.00046128034591674805
local_sign+flat,8,0.95,0.8,1.0,8,0.0
local_sign+flat,8,0.95,0.8,1.0,9,0.003729403018951416
local_sign+flat,8,0.95,0.8,1.0,10,0.0
local_sign+sample,8,0.95,0.8,1.0,1,2.7670902609825134
local_sign+sample,8,0.95,0.8,1.0,2,0.0
local_sign+sample,8,0.95,0.8,1.0,3,1.0394777655601501
local_sign+sample,8,0.95,0.8,1.0,4,0.0
local_sign+sample,8,0.95,0.8,1.0,5,0.5770430564880371
local_sign+sample,8,0.95,0.8,1.0,6,0.018657326698303223
local_sign+sample,8,0.95,0.8,1.0,7,0.0
local_sign+sample,8,0.95,0.8,1.0,8,0.0
local_sign+sample,8,0.95,0.8,1.0,9,0.011641204357147217
local_sign+sample,8,0.95,0.8,1.0,10,0.006838381290435791
local_sign+binary,8,0.95,0.8,1.0,1,2.906460464000702
local_sign+binary,8,0.95,0.8,1.0,2,0.0
local_sign+binary,8,0.95,0.8,1.0,3,0.4406883716583252
local_sign+binary,8,0.95,0.8,1.0,4,5.3942203521728516e-05
local_sign+binary,8,0.95,0.8,1.0,5,0.0002912282943725586
local_sign+binary,8,0.95,0.8,1.0,6,0.010865986347198486
local_sign+binary,8,0.95,0.8,1.0,7,0.0
local_sign+binary,8,0.95,0.8,1.0,8,0.0
local_sign+binary,8,0.95,0.8,1.0,9,0.047930896282196045
local_sign+binary,8,0.95,0.8,1.0,10,0.004459798336029053
global_sign_pres,8,0.95,0.8,1.0,1,2.7725507020950317
global_sign_pres,8,0.95,0.8,1.0,2,0.0013689994812011719
global_sign_pres,8,0.95,0.8,1.0,3,1.340220034122467
global_sign_pres,8,0.95,0.8,1.0,4,0.0
global_sign_pres,8,0.95,0.8,1.0,5,0.0
global_sign_pres,8,0.95,0.8,1.0,6,0.005897104740142822
global_sign_pres,8,0.95,0.8,1.0,7,0.00770336389541626
global_sign_pres,8,0.95,0.8,1.0,8,0.0
global_sign_pres,8,0.95,0.8,1.0,9,0.006958901882171631
global_sign_pres,8,0.95,0.8,1.0,10,0.0
binary+shuffle,8,0.95,0.8,1.0,1,1.900350570678711
binary+shuffle,8,0.95,0.8,1.0,2,0.0004824399948120117
binary+shuffle,8,0.95,0.8,1.0,3,1.2902426719665527
binary+shuffle,8,0.95,0.8,1.0,4,1.1801719665527344e-05
binary+shuffle,8,0.95,0.8,1.0,5,0.3339097499847412
binary+shuffle,8,0.95,0.8,1.0,6,0.00037413835525512695
binary+shuffle,8,0.95,0.8,1.0,7,0.0
binary+shuffle,8,0.95,0.8,1.0,8,0.0009235739707946777
binary+shuffle,8,0.95,0.8,1.0,9,0.0
binary+shuffle,8,0.95,0.8,1.0,10,0.0007086396217346191
real,9,0.95,0.8,1.0,1,1.27121239900589
real,9,0.95,0.8,1.0,2,7.718801498413086e-05
real,9,0.95,0.8,1.0,3,1.400484561920166
real,9,0.95,0.8,1.0,4,0.0
real,9,0.95,0.8,1.0,5,0.6432105898857117
real,9,0.95,0.8,1.0,6,0.0009340047836303711
real,9,0.95,0.8,1.0,7,0.0011339187622070312
real,9,0.95,0.8,1.0,8,0.0
real,9,0.95,0.8,1.0,9,0.0013971924781799316
real,9,0.95,0.8,1.0,10,0.0006496310234069824
shuffle_weights,9,0.95,0.8,1.0,1,2.233769118785858
shuffle_weights,9,0.95,0.8,1.0,2,0.01152867078781128
shuffle_weights,9,0.95,0.8,1.0,3,0.8966930508613586
shuffle_weights,9,0.95,0.8,1.0,4,0.0
shuffle_weights,9,0.95,0.8,1.0,5,0.19771379232406616
shuffle_weights,9,0.95,0.8,1.0,6,0.00042259693145751953
shuffle_weights,9,0.95,0.8,1.0,7,0.0
shuffle_weights,9,0.95,0.8,1.0,8,0.005555450916290283
shuffle_weights,9,0.95,0.8,1.0,9,0.0
shuffle_weights,9,0.95,0.8,1.0,10,0.012422382831573486
cel_randN,9,0.95,0.8,1.0,1,7.833168208599091
cel_randN,9,0.95,0.8,1.0,2,3.653764724731445e-05
cel_randN,9,0.95,0.8,1.0,3,3.6944809556007385
cel_randN,9,0.95,0.8,1.0,4,0.0
cel_randN,9,0.95,0.8,1.0,5,1.0779451131820679
cel_randN,9,0.95,0.8,1.0,6,0.0
cel_randN,9,0.95,0.8,1.0,7,0.1558815836906433
cel_randN,9,0.95,0.8,1.0,8,0.0004355907440185547
cel_randN,9,0.95,0.8,1.0,9,0.0
cel_randN,9,0.95,0.8,1.0,10,0.0
er_randN,9,0.95,0.8,1.0,1,8.667360007762909
er_randN,9,0.95,0.8,1.0,2,6.139278411865234e-06
er_randN,9,0.95,0.8,1.0,3,3.41021865606308
er_randN,9,0.95,0.8,1.0,4,0.0
er_randN,9,0.95,0.8,1.0,5,0.6928014755249023
er_randN,9,0.95,0.8,1.0,6,0.0
er_randN,9,0.95,0.8,1.0,7,0.0
er_randN,9,0.95,0.8,1.0,8,1.5974044799804688e-05
er_randN,9,0.95,0.8,1.0,9,0.0
er_randN,9,0.95,0.8,1.0,10,1.2516975402832031e-05
ws_p01_randN,9,0.95,0.8,1.0,1,8.53783643245697
ws_p01_randN,9,0.95,0.8,1.0,2,2.7418136596679688e-06
ws_p01_randN,9,0.95,0.8,1.0,3,3.5186482667922974
ws_p01_randN,9,0.95,0.8,1.0,4,3.5762786865234375e-07
ws_p01_randN,9,0.95,0.8,1.0,5,0.5821963548660278
ws_p01_randN,9,0.95,0.8,1.0,6,0.0
ws_p01_randN,9,0.95,0.8,1.0,7,0.010770440101623535
ws_p01_randN,9,0.95,0.8,1.0,8,6.139278411865234e-06
ws_p01_randN,9,0.95,0.8,1.0,9,0.0
ws_p01_randN,9,0.95,0.8,1.0,10,0.0
conn_shuf,9,0.95,0.8,1.0,1,2.796832799911499
conn_shuf,9,0.95,0.8,1.0,2,0.0003764033317565918
conn_shuf,9,0.95,0.8,1.0,3,0.9540027379989624
conn_shuf,9,0.95,0.8,1.0,4,0.0
conn_shuf,9,0.95,0.8,1.0,5,0.0
conn_shuf,9,0.95,0.8,1.0,6,0.0
conn_shuf,9,0.95,0.8,1.0,7,0.0007857084274291992
conn_shuf,9,0.95,0.8,1.0,8,0.00047284364700317383
conn_shuf,9,0.95,0.8,1.0,9,0.0
conn_shuf,9,0.95,0.8,1.0,10,0.0
local_sign,9,0.95,0.8,1.0,1,2.0236095786094666
local_sign,9,0.95,0.8,1.0,2,0.0
local_sign,9,0.95,0.8,1.0,3,1.4346065521240234
local_sign,9,0.95,0.8,1.0,4,1.1861324310302734e-05
local_sign,9,0.95,0.8,1.0,5,0.5935524106025696
local_sign,9,0.95,0.8,1.0,6,0.0005791783332824707
local_sign,9,0.95,0.8,1.0,7,0.02208763360977173
local_sign,9,0.95,0.8,1.0,8,0.0
local_sign,9,0.95,0.8,1.0,9,0.0032021403312683105
local_sign,9,0.95,0.8,1.0,10,0.0
conn_shuf_only,9,0.95,0.8,1.0,1,3.405705511569977
conn_shuf_only,9,0.95,0.8,1.0,2,0.0016019344329833984
conn_shuf_only,9,0.95,0.8,1.0,3,0.6210454702377319
conn_shuf_only,9,0.95,0.8,1.0,4,0.0
conn_shuf_only,9,0.95,0.8,1.0,5,0.0
conn_shuf_only,9,0.95,0.8,1.0,6,0.0011789798736572266
conn_shuf_only,9,0.95,0.8,1.0,7,0.0
conn_shuf_only,9,0.95,0.8,1.0,8,0.001867055892944336
conn_shuf_only,9,0.95,0.8,1.0,9,0.0
conn_shuf_only,9,0.95,0.8,1.0,10,7.075071334838867e-05
cel_sample,9,0.95,0.8,1.0,1,3.592584729194641
cel_sample,9,0.95,0.8,1.0,2,0.0
cel_sample,9,0.95,0.8,1.0,3,1.5475699305534363
cel_sample,9,0.95,0.8,1.0,4,0.0
cel_sample,9,0.95,0.8,1.0,5,0.259149968624115
cel_sample,9,0.95,0.8,1.0,6,0.0011519789695739746
cel_sample,9,0.95,0.8,1.0,7,9.036064147949219e-05
cel_sample,9,0.95,0.8,1.0,8,0.0
cel_sample,9,0.95,0.8,1.0,9,0.0031083226203918457
cel_sample,9,0.95,0.8,1.0,10,0.0
local_sign+flat,9,0.95,0.8,1.0,1,2.4180397987365723
local_sign+flat,9,0.95,0.8,1.0,2,0.0
local_sign+flat,9,0.95,0.8,1.0,3,0.5013259649276733
local_sign+flat,9,0.95,0.8,1.0,4,0.0
local_sign+flat,9,0.95,0.8,1.0,5,0.0
local_sign+flat,9,0.95,0.8,1.0,6,4.1484832763671875e-05
local_sign+flat,9,0.95,0.8,1.0,7,0.0
local_sign+flat,9,0.95,0.8,1.0,8,0.003948807716369629
local_sign+flat,9,0.95,0.8,1.0,9,0.0
local_sign+flat,9,0.95,0.8,1.0,10,0.0003279447555541992
local_sign+sample,9,0.95,0.8,1.0,1,2.4196842312812805
local_sign+sample,9,0.95,0.8,1.0,2,0.0
local_sign+sample,9,0.95,0.8,1.0,3,0.8085391521453857
local_sign+sample,9,0.95,0.8,1.0,4,1.1026859283447266e-05
local_sign+sample,9,0.95,0.8,1.0,5,0.000885009765625
local_sign+sample,9,0.95,0.8,1.0,6,0.0
local_sign+sample,9,0.95,0.8,1.0,7,0.29948800802230835
local_sign+sample,9,0.95,0.8,1.0,8,0.002040684223175049
local_sign+sample,9,0.95,0.8,1.0,9,0.0
local_sign+sample,9,0.95,0.8,1.0,10,0.0
local_sign+binary,9,0.95,0.8,1.0,1,2.5103084444999695
local_sign+binary,9,0.95,0.8,1.0,2,0.0
local_sign+binary,9,0.95,0.8,1.0,3,1.7437396049499512
local_sign+binary,9,0.95,0.8,1.0,4,0.0
