chunk,dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,activation_steps,activation_washout,activation_threshold_abs_state,activation_leak,active_state_count,active_state_fraction,active_neurons_per_step_mean,active_neurons_per_step_std,neurons_active_at_least_once,activation_onset_count,activation_onset_rate,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,23,2312345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.51615142822266,0.6000003218650818,0.0059666329780078,1000,100,0.5,1.0,76967,0.2591481481481481,76.967,57.49745967317921,179,35681,0.1201380471380471,closed,6527,3.8929063888463302,0.818883549422692,0.0362982670306508,0.0248367174201264,0.005966633092612,0.1730323582887649,0.7041641664620958,0.2998122446338896,0.0,1.7058823515909305
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,23,2312345,0.5,requested,297,3604,1802,0.5,52.21943664550781,65.51615142822266,0.6000002026557922,0.0114899745869168,1000,100,0.5,1.0,78584,0.2645925925925926,78.584,56.873962334196406,196,36743,0.1237138047138047,closed,6527,3.8929063888463302,0.818883549422692,0.0698997501129495,0.0478281880948965,0.011489974334836,0.3332092612981796,0.7041641670597503,0.299812243020211,0.0,1.7058823557458558
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,23,2312345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.51615142822266,0.8000005483627319,0.0079555106373438,1000,100,0.5,1.0,78542,0.2644511784511784,78.542,57.0066486823598,183,36373,0.1224680134680134,closed,6527,3.8929063888463302,0.818883549422692,0.048397691703814,0.033115624475052,0.0079555111005902,0.2307098172605037,0.7041641668497377,0.2998122425705027,0.0,1.7058823468650686
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,23,2312345,0.5,requested,297,3604,1802,0.5,52.21943664550781,65.51615142822266,0.8000007271766663,0.0153199661158891,1000,100,0.5,1.0,82165,0.2766498316498316,82.165,55.82460175550885,207,38702,0.1303097643097643,closed,6527,3.8929063888463302,0.818883549422692,0.0931996659390709,0.0637709162018011,0.0153199657797813,0.4442790001630783,0.7041641668778486,0.2998122435723928,0.0,1.705882344527138
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,23,2312345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.51615142822266,0.9500007629394532,0.0094471688818458,1000,100,0.5,1.0,80024,0.2694410774410774,80.024,56.19905477637286,186,36964,0.1244579124579124,closed,6527,3.8929063888463302,0.818883549422692,0.057472253096923,0.0393248002770684,0.0094471685588359,0.2739678844809532,0.7041641659387173,0.2998122436366333,0.0,1.7058823461188792
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,23,2312345,0.5,requested,297,3604,1802,0.5,52.21943664550781,65.51615142822266,0.9500011801719666,0.0181924597626183,1000,100,0.5,1.0,85541,0.288016835016835,85.541,54.53079796708395,216,40363,0.1359023569023569,closed,6527,3.8929063888463302,0.818883549422692,0.1106745997541869,0.0757279605587025,0.018192458897829,0.5275812894105911,0.7041641653309565,0.2998122439360341,0.0,1.7058823423129172
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,23,2312345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.51615142822266,1.0500026941299438,0.0104416077115138,1000,100,0.5,1.0,81087,0.273020202020202,81.087,55.561862383757,194,37309,0.1256195286195286,closed,6527,3.8929063888463302,0.818883549422692,0.0635219674815664,0.0434642563843863,0.0104416077956557,0.3028066381812095,0.7041641702932413,0.2998122472991846,0.0,1.7058823637431455
chunk_7,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,23,2312345,0.5,requested,297,3604,1802,0.5,52.21943664550781,65.51615142822266,1.0500011444091797,0.0201074555271045,1000,100,0.5,1.0,88033,0.2964074074074074,88.033,53.472490293778336,226,41446,0.1395488215488215,closed,6527,3.8929063888463302,0.818883549422692,0.1223245656470425,0.083699331889204,0.0201074555516242,0.5831162184476852,0.7041641692580851,0.2998122456934908,0.0,1.705882359351872
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,24,2412345,0.0,requested,297,3604,0,0.0,100.5592269897461,65.74830627441406,0.6000003218650818,0.0059666329780078,1000,100,0.5,1.0,82878,0.279050505050505,82.878,64.59791022940298,190,38712,0.1303434343434343,closed,6527,3.8929063888463302,0.818883549422692,0.0362982670306508,0.0248367174201264,0.005966633092612,0.1730323582887649,0.7041641664620958,0.2998122446338896,0.0,1.7058823515909305
chunk_8,new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,24,2412345,0.5,requested,297,3604,1802,0.5,64.2791748046875,65.74830627441406,0.600000262260437,0.0093342828656886,1000,100,0.5,1.0,85439,0.2876734006734007,85.439,62.717523601994735,204,40031,0.1347845117845117,closed,6527,3.8929063888463302,0.818883549422692,0.0567855090198146,0.0388549032037196,0.0093342829495668,0.2706942074000835,0.7041641674202052,0.2998122455622481,0.0,1.705882356393578
