run_index,shuffle_seed,unknown_sign_seed,edges,max_swaps,successful_swaps,successful_fraction,failed_swap_attempts,retained_edge_fraction,reached_max_swaps,hit_failed_attempt_limit,termination_reason,in_degree_preserved,out_degree_preserved,edge_count_preserved,diagonal_clear,weight_multiset_preserved
2051,205112345,228112345,3604,1802,1802,1.0,465,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
2052,205212345,228212345,3604,1802,1802,1.0,455,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
2053,205312345,228312345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
2054,205412345,228412345,3604,1802,1800,0.9988901220865705,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
2055,205512345,228512345,3604,1802,1802,1.0,382,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
2056,205612345,228612345,3604,1802,1800,0.9988901220865705,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
2057,205712345,228712345,3604,1802,1802,1.0,478,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
2058,205812345,228812345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
2059,205912345,228912345,3604,1802,1802,1.0,455,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
2060,206012345,229012345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2061,206112345,229112345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2062,206212345,229212345,3604,1802,1802,1.0,440,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
2063,206312345,229312345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
2064,206412345,229412345,3604,1802,1801,0.9994450610432852,20000,0.06104328523862375,False,True,retry_limit_reached,True,True,True,True,True
2065,206512345,229512345,3604,1802,1801,0.9994450610432852,20000,0.054661487236403995,False,True,retry_limit_reached,True,True,True,True,True
2066,206612345,229612345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
2067,206712345,229712345,3604,1802,1802,1.0,479,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
2068,206812345,229812345,3604,1802,1802,1.0,444,0.05632630410654828,True,False,all_edge_pairs_swapped,True,True,True,True,True
2069,206912345,229912345,3604,1802,1802,1.0,466,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
2070,207012345,230012345,3604,1802,1801,0.9994450610432852,20000,0.05438401775804662,False,True,retry_limit_reached,True,True,True,True,True
2071,207112345,230112345,3604,1802,1802,1.0,428,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
2072,207212345,230212345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2073,207312345,230312345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
2074,207412345,230412345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2075,207512345,230512345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2076,207612345,230612345,3604,1802,1801,0.9994450610432852,20000,0.05632630410654828,False,True,retry_limit_reached,True,True,True,True,True
2077,207712345,230712345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
2078,207812345,230812345,3604,1802,1800,0.9988901220865705,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
2079,207912345,230912345,3604,1802,1802,1.0,487,0.04273029966703663,True,False,all_edge_pairs_swapped,True,True,True,True,True
2080,208012345,231012345,3604,1802,1802,1.0,409,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
2081,208112345,231112345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
2082,208212345,231212345,3604,1802,1801,0.9994450610432852,20000,0.05271920088790233,False,True,retry_limit_reached,True,True,True,True,True
2083,208312345,231312345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
2084,208412345,231412345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
2085,208512345,231512345,3604,1802,1802,1.0,433,0.05244173140954495,True,False,all_edge_pairs_swapped,True,True,True,True,True
2086,208612345,231612345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
2087,208712345,231712345,3604,1802,1801,0.9994450610432852,20000,0.05327413984461709,False,True,retry_limit_reached,True,True,True,True,True
2088,208812345,231812345,3604,1802,1801,0.9994450610432852,20000,0.04245283018867924,False,True,retry_limit_reached,True,True,True,True,True
2089,208912345,231912345,3604,1802,1801,0.9994450610432852,20000,0.043007769145394004,False,True,retry_limit_reached,True,True,True,True,True
2090,209012345,232012345,3604,1802,1802,1.0,417,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
2091,209112345,232112345,3604,1802,1801,0.9994450610432852,20000,0.04189789123196448,False,True,retry_limit_reached,True,True,True,True,True
2092,209212345,232212345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
2093,209312345,232312345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2094,209412345,232412345,3604,1802,1802,1.0,412,0.043007769145394004,True,False,all_edge_pairs_swapped,True,True,True,True,True
2095,209512345,232512345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
2096,209612345,232612345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
2097,209712345,232712345,3604,1802,1802,1.0,426,0.045227524972253054,True,False,all_edge_pairs_swapped,True,True,True,True,True
2098,209812345,232812345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
2099,209912345,232912345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
2100,210012345,233012345,3604,1802,1802,1.0,424,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
2101,210112345,233112345,3604,1802,1802,1.0,395,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
2102,210212345,233212345,3604,1802,1802,1.0,378,0.045227524972253054,True,False,all_edge_pairs_swapped,True,True,True,True,True
2103,210312345,233312345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
2104,210412345,233412345,3604,1802,1802,1.0,427,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
2105,210512345,233512345,3604,1802,1802,1.0,393,0.05077691453940067,True,False,all_edge_pairs_swapped,True,True,True,True,True
2106,210612345,233612345,3604,1802,1802,1.0,429,0.04495005549389567,True,False,all_edge_pairs_swapped,True,True,True,True,True
2107,210712345,233712345,3604,1802,1800,0.9988901220865705,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
2108,210812345,233812345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
2109,210912345,233912345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
2110,211012345,234012345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2111,211112345,234112345,3604,1802,1801,0.9994450610432852,20000,0.04716981132075472,False,True,retry_limit_reached,True,True,True,True,True
2112,211212345,234212345,3604,1802,1802,1.0,437,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
2113,211312345,234312345,3604,1802,1802,1.0,457,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
2114,211412345,234412345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
2115,211512345,234512345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
2116,211612345,234612345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
2117,211712345,234712345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
2118,211812345,234812345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2119,211912345,234912345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2120,212012345,235012345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
2121,212112345,235112345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2122,212212345,235212345,3604,1802,1802,1.0,402,0.05327413984461709,True,False,all_edge_pairs_swapped,True,True,True,True,True
2123,212312345,235312345,3604,1802,1800,0.9988901220865705,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
2124,212412345,235412345,3604,1802,1801,0.9994450610432852,20000,0.05493895671476138,False,True,retry_limit_reached,True,True,True,True,True
2125,212512345,235512345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
2126,212612345,235612345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
2127,212712345,235712345,3604,1802,1801,0.9994450610432852,20000,0.04356270810210877,False,True,retry_limit_reached,True,True,True,True,True
2128,212812345,235812345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
2129,212912345,235912345,3604,1802,1802,1.0,420,0.05632630410654828,True,False,all_edge_pairs_swapped,True,True,True,True,True
2130,213012345,236012345,3604,1802,1802,1.0,406,0.055216426193118756,True,False,all_edge_pairs_swapped,True,True,True,True,True
2131,213112345,236112345,3604,1802,1800,0.9988901220865705,20000,0.05327413984461709,False,True,retry_limit_reached,True,True,True,True,True
2132,213212345,236212345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
2133,213312345,236312345,3604,1802,1802,1.0,395,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
2134,213412345,236412345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
2135,213512345,236512345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
2136,213612345,236612345,3604,1802,1802,1.0,415,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
2137,213712345,236712345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
2138,213812345,236812345,3604,1802,1802,1.0,411,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
2139,213912345,236912345,3604,1802,1802,1.0,397,0.04078801331853496,True,False,all_edge_pairs_swapped,True,True,True,True,True
2140,214012345,237012345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2141,214112345,237112345,3604,1802,1802,1.0,404,0.05271920088790233,True,False,all_edge_pairs_swapped,True,True,True,True,True
2142,214212345,237212345,3604,1802,1801,0.9994450610432852,20000,0.04495005549389567,False,True,retry_limit_reached,True,True,True,True,True
2143,214312345,237312345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2144,214412345,237412345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2145,214512345,237512345,3604,1802,1800,0.9988901220865705,20000,0.05438401775804662,False,True,retry_limit_reached,True,True,True,True,True
2146,214612345,237612345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2147,214712345,237712345,3604,1802,1802,1.0,379,0.05077691453940067,True,False,all_edge_pairs_swapped,True,True,True,True,True
2148,214812345,237812345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
2149,214912345,237912345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2150,215012345,238012345,3604,1802,1802,1.0,393,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
2151,215112345,238112345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
2152,215212345,238212345,3604,1802,1802,1.0,425,0.04356270810210877,True,False,all_edge_pairs_swapped,True,True,True,True,True
2153,215312345,238312345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2154,215412345,238412345,3604,1802,1801,0.9994450610432852,20000,0.05327413984461709,False,True,retry_limit_reached,True,True,True,True,True
2155,215512345,238512345,3604,1802,1802,1.0,447,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
2156,215612345,238612345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
2157,215712345,238712345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
2158,215812345,238812345,3604,1802,1802,1.0,472,0.04661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
2159,215912345,238912345,3604,1802,1802,1.0,418,0.045782463928967815,True,False,all_edge_pairs_swapped,True,True,True,True,True
2160,216012345,239012345,3604,1802,1801,0.9994450610432852,20000,0.05438401775804662,False,True,retry_limit_reached,True,True,True,True,True
2161,216112345,239112345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
2162,216212345,239212345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2163,216312345,239312345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
2164,216412345,239412345,3604,1802,1801,0.9994450610432852,20000,0.06326304106548279,False,True,retry_limit_reached,True,True,True,True,True
2165,216512345,239512345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
2166,216612345,239612345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2167,216712345,239712345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
2168,216812345,239812345,3604,1802,1802,1.0,403,0.042175360710321866,True,False,all_edge_pairs_swapped,True,True,True,True,True
2169,216912345,239912345,3604,1802,1802,1.0,415,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
2170,217012345,240012345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
2171,217112345,240112345,3604,1802,1802,1.0,466,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
2172,217212345,240212345,3604,1802,1801,0.9994450610432852,20000,0.042175360710321866,False,True,retry_limit_reached,True,True,True,True,True
2173,217312345,240312345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
2174,217412345,240412345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
2175,217512345,240512345,3604,1802,1802,1.0,467,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
2176,217612345,240612345,3604,1802,1802,1.0,428,0.04384017758046615,True,False,all_edge_pairs_swapped,True,True,True,True,True
2177,217712345,240712345,3604,1802,1802,1.0,466,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
2178,217812345,240812345,3604,1802,1802,1.0,410,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
2179,217912345,240912345,3604,1802,1802,1.0,454,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
2180,218012345,241012345,3604,1802,1802,1.0,428,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
2181,218112345,241112345,3604,1802,1802,1.0,409,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
2182,218212345,241212345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
2183,218312345,241312345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
2184,218412345,241412345,3604,1802,1802,1.0,394,0.05438401775804662,True,False,all_edge_pairs_swapped,True,True,True,True,True
2185,218512345,241512345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2186,218612345,241612345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
2187,218712345,241712345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2188,218812345,241812345,3604,1802,1802,1.0,441,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
2189,218912345,241912345,3604,1802,1802,1.0,408,0.05299667036625971,True,False,all_edge_pairs_swapped,True,True,True,True,True
2190,219012345,242012345,3604,1802,1802,1.0,414,0.05271920088790233,True,False,all_edge_pairs_swapped,True,True,True,True,True
2191,219112345,242112345,3604,1802,1802,1.0,455,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2192,219212345,242212345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
2193,219312345,242312345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2194,219412345,242412345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2195,219512345,242512345,3604,1802,1802,1.0,461,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
2196,219612345,242612345,3604,1802,1802,1.0,413,0.048834628190899,True,False,all_edge_pairs_swapped,True,True,True,True,True
2197,219712345,242712345,3604,1802,1802,1.0,396,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
2198,219812345,242812345,3604,1802,1802,1.0,450,0.05438401775804662,True,False,all_edge_pairs_swapped,True,True,True,True,True
2199,219912345,242912345,3604,1802,1800,0.9988901220865705,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2200,220012345,243012345,3604,1802,1802,1.0,468,0.05160932297447281,True,False,all_edge_pairs_swapped,True,True,True,True,True
2201,220112345,243112345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2202,220212345,243212345,3604,1802,1802,1.0,408,0.04356270810210877,True,False,all_edge_pairs_swapped,True,True,True,True,True
2203,220312345,243312345,3604,1802,1802,1.0,475,0.04467258601553829,True,False,all_edge_pairs_swapped,True,True,True,True,True
2204,220412345,243412345,3604,1802,1802,1.0,437,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
2205,220512345,243512345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2206,220612345,243612345,3604,1802,1802,1.0,429,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
2207,220712345,243712345,3604,1802,1802,1.0,419,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
2208,220812345,243812345,3604,1802,1802,1.0,427,0.05244173140954495,True,False,all_edge_pairs_swapped,True,True,True,True,True
2209,220912345,243912345,3604,1802,1801,0.9994450610432852,20000,0.04827968923418424,False,True,retry_limit_reached,True,True,True,True,True
2210,221012345,244012345,3604,1802,1801,0.9994450610432852,20000,0.049944506104328525,False,True,retry_limit_reached,True,True,True,True,True
2211,221112345,244112345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
2212,221212345,244212345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2213,221312345,244312345,3604,1802,1802,1.0,496,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
2214,221412345,244412345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
2215,221512345,244512345,3604,1802,1802,1.0,408,0.06215316315205328,True,False,all_edge_pairs_swapped,True,True,True,True,True
2216,221612345,244612345,3604,1802,1801,0.9994450610432852,20000,0.04384017758046615,False,True,retry_limit_reached,True,True,True,True,True
2217,221712345,244712345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
2218,221812345,244812345,3604,1802,1802,1.0,438,0.051054384017758046,True,False,all_edge_pairs_swapped,True,True,True,True,True
2219,221912345,244912345,3604,1802,1801,0.9994450610432852,20000,0.04051054384017758,False,True,retry_limit_reached,True,True,True,True,True
2220,222012345,245012345,3604,1802,1802,1.0,420,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
2221,222112345,245112345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2222,222212345,245212345,3604,1802,1802,1.0,440,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
2223,222312345,245312345,3604,1802,1801,0.9994450610432852,20000,0.055216426193118756,False,True,retry_limit_reached,True,True,True,True,True
2224,222412345,245412345,3604,1802,1802,1.0,417,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2225,222512345,245512345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
2226,222612345,245612345,3604,1802,1802,1.0,407,0.05160932297447281,True,False,all_edge_pairs_swapped,True,True,True,True,True
2227,222712345,245712345,3604,1802,1802,1.0,435,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
2228,222812345,245812345,3604,1802,1801,0.9994450610432852,20000,0.04716981132075472,False,True,retry_limit_reached,True,True,True,True,True
2229,222912345,245912345,3604,1802,1802,1.0,415,0.04384017758046615,True,False,all_edge_pairs_swapped,True,True,True,True,True
2230,223012345,246012345,3604,1802,1802,1.0,417,0.054106548279689234,True,False,all_edge_pairs_swapped,True,True,True,True,True
2231,223112345,246112345,3604,1802,1802,1.0,496,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2232,223212345,246212345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
2233,223312345,246312345,3604,1802,1802,1.0,477,0.05133185349611543,True,False,all_edge_pairs_swapped,True,True,True,True,True
2234,223412345,246412345,3604,1802,1802,1.0,440,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
2235,223512345,246512345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
2236,223612345,246612345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2237,223712345,246712345,3604,1802,1802,1.0,432,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
2238,223812345,246812345,3604,1802,1801,0.9994450610432852,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
2239,223912345,246912345,3604,1802,1802,1.0,422,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
2240,224012345,247012345,3604,1802,1802,1.0,389,0.04855715871254162,True,False,all_edge_pairs_swapped,True,True,True,True,True
2241,224112345,247112345,3604,1802,1802,1.0,407,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
2242,224212345,247212345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
2243,224312345,247312345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
2244,224412345,247412345,3604,1802,1802,1.0,435,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
2245,224512345,247512345,3604,1802,1802,1.0,431,0.04716981132075472,True,False,all_edge_pairs_swapped,True,True,True,True,True
2246,224612345,247612345,3604,1802,1802,1.0,427,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
2247,224712345,247712345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
2248,224812345,247812345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
2249,224912345,247912345,3604,1802,1802,1.0,419,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2250,225012345,248012345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
2251,225112345,248112345,3604,1802,1801,0.9994450610432852,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
2252,225212345,248212345,3604,1802,1802,1.0,431,0.0560488346281909,True,False,all_edge_pairs_swapped,True,True,True,True,True
2253,225312345,248312345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
2254,225412345,248412345,3604,1802,1802,1.0,422,0.04550499445061043,True,False,all_edge_pairs_swapped,True,True,True,True,True
2255,225512345,248512345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
2256,225612345,248612345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
2257,225712345,248712345,3604,1802,1801,0.9994450610432852,20000,0.045782463928967815,False,True,retry_limit_reached,True,True,True,True,True
2258,225812345,248812345,3604,1802,1802,1.0,465,0.05660377358490566,True,False,all_edge_pairs_swapped,True,True,True,True,True
2259,225912345,248912345,3604,1802,1801,0.9994450610432852,20000,0.05327413984461709,False,True,retry_limit_reached,True,True,True,True,True
2260,226012345,249012345,3604,1802,1801,0.9994450610432852,20000,0.054106548279689234,False,True,retry_limit_reached,True,True,True,True,True
2261,226112345,249112345,3604,1802,1802,1.0,436,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2262,226212345,249212345,3604,1802,1801,0.9994450610432852,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
2263,226312345,249312345,3604,1802,1802,1.0,454,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
2264,226412345,249412345,3604,1802,1802,1.0,428,0.04827968923418424,True,False,all_edge_pairs_swapped,True,True,True,True,True
2265,226512345,249512345,3604,1802,1802,1.0,399,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
2266,226612345,249612345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
2267,226712345,249712345,3604,1802,1802,1.0,453,0.0474472807991121,True,False,all_edge_pairs_swapped,True,True,True,True,True
2268,226812345,249812345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
2269,226912345,249912345,3604,1802,1802,1.0,470,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
