model,seed,rho_target,leak,input_scale,neuron_bias,num_streams,prefix_length,common_tail_length,total_stream_length,gr_seed,GR
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,2,9,23000015,9.967364311218262
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,3,10,23000015,6.978297710418701
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,4,11,23000015,4.866633892059326
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,5,12,23000015,3.970644235610962
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,7,14,23000015,2.6682345867156982
global_sign_pres_real_weight,12,0.95,0.8,1.0,0.0,300,7,10,17,23000015,2.274412155151367
binary_base,12,0.95,0.8,1.0,0.0,300,7,0,7,23000015,3.479536294937134
binary_base,12,0.95,0.8,1.0,0.0,300,7,1,8,23000015,4.302340507507324
binary_base,12,0.95,0.8,1.0,0.0,300,7,2,9,23000015,3.3655052185058594
binary_base,12,0.95,0.8,1.0,0.0,300,7,3,10,23000015,2.436314344406128
binary_base,12,0.95,0.8,1.0,0.0,300,7,4,11,23000015,1.8374251127243042
binary_base,12,0.95,0.8,1.0,0.0,300,7,5,12,23000015,1.5160260200500488
binary_base,12,0.95,0.8,1.0,0.0,300,7,7,14,23000015,1.2798948287963867
binary_base,12,0.95,0.8,1.0,0.0,300,7,10,17,23000015,1.1218163967132568
real,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,5.621059894561768
real,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,6.334013938903809
real,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,5.636004447937012
real,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,5.577626705169678
real,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,5.050141334533691
real,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,4.672664642333984
real,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,3.4568216800689697
real,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,2.481051445007324
cel_randN,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,19.79680633544922
cel_randN,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,21.096675872802734
cel_randN,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,18.487497329711914
cel_randN,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,17.974952697753906
cel_randN,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,15.151590347290039
cel_randN,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,12.396032333374023
cel_randN,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,8.857068061828613
cel_randN,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,5.762707233428955
er_randN,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,23.15315055847168
er_randN,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,23.826702117919922
er_randN,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,21.90999984741211
er_randN,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,23.21005630493164
er_randN,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,21.090635299682617
er_randN,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,18.516338348388672
er_randN,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,14.731431007385254
er_randN,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,10.570184707641602
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,22.558259963989258
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,23.830121994018555
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,22.54781723022461
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,24.102615356445312
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,22.456628799438477
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,20.585533142089844
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,16.904510498046875
ws_p01_randN,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,12.613661766052246
local_sign,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,15.042740821838379
local_sign,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,16.06292152404785
local_sign,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,14.3569974899292
local_sign,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,14.2489595413208
local_sign,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,12.877642631530762
local_sign,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,11.03380298614502
local_sign,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,8.416974067687988
local_sign,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,5.762902736663818
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,8.925769805908203
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,9.329129219055176
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,8.259947776794434
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,7.896064758300781
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,6.627100467681885
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,5.313355445861816
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,3.6074602603912354
local_sign+flat,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,2.2429285049438477
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,7.788230895996094
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,8.05182933807373
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,7.058596611022949
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,6.825112819671631
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,6.1022844314575195
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,5.321315765380859
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,3.985142469406128
local_sign+binary,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,2.9258975982666016
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,10.216367721557617
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,11.65676212310791
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,9.76021671295166
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,9.22542667388916
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,7.122195243835449
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,5.84003210067749
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,3.8657190799713135
global_sign_pres_real_weight,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,2.2460107803344727
binary_base,13,0.95,0.8,1.0,0.0,300,7,0,7,23000016,2.959632158279419
binary_base,13,0.95,0.8,1.0,0.0,300,7,1,8,23000016,3.2096450328826904
binary_base,13,0.95,0.8,1.0,0.0,300,7,2,9,23000016,3.135084629058838
binary_base,13,0.95,0.8,1.0,0.0,300,7,3,10,23000016,3.0585858821868896
binary_base,13,0.95,0.8,1.0,0.0,300,7,4,11,23000016,2.7703816890716553
binary_base,13,0.95,0.8,1.0,0.0,300,7,5,12,23000016,2.4973971843719482
binary_base,13,0.95,0.8,1.0,0.0,300,7,7,14,23000016,2.2258200645446777
binary_base,13,0.95,0.8,1.0,0.0,300,7,10,17,23000016,1.909767508506775
real,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,5.575888633728027
real,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,6.801442623138428
real,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,6.601499557495117
real,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,6.336899280548096
real,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,5.498805999755859
real,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,4.8504109382629395
real,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,4.140194892883301
real,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,3.406684637069702
cel_randN,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,15.773425102233887
cel_randN,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,17.349796295166016
cel_randN,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,16.735334396362305
cel_randN,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,14.0702543258667
cel_randN,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,12.109245300292969
cel_randN,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,10.620620727539062
cel_randN,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,9.18620491027832
cel_randN,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,7.596249103546143
er_randN,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,21.198081970214844
er_randN,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,23.932140350341797
er_randN,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,24.288175582885742
er_randN,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,22.203136444091797
er_randN,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,20.21161651611328
er_randN,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,18.136350631713867
er_randN,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,13.197864532470703
er_randN,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,9.130048751831055
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,24.62401008605957
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,26.86650276184082
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,27.512332916259766
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,24.047569274902344
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,20.724124908447266
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,18.15580940246582
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,14.133944511413574
ws_p01_randN,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,10.334879875183105
local_sign,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,14.797595977783203
local_sign,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,17.377954483032227
local_sign,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,17.196958541870117
local_sign,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,14.161091804504395
local_sign,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,11.994607925415039
local_sign,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,10.691027641296387
local_sign,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,8.965487480163574
local_sign,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,6.885959148406982
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,11.11032485961914
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,12.34891414642334
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,10.942428588867188
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,8.356498718261719
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,6.623648166656494
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,5.5598320960998535
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,3.7696995735168457
local_sign+flat,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,2.609605312347412
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,6.674045085906982
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,7.810995578765869
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,6.92732048034668
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,5.47811222076416
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,4.549242973327637
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,3.819659471511841
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,2.645137310028076
local_sign+binary,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,1.8054354190826416
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,13.347620964050293
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,14.80294132232666
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,13.698514938354492
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,11.123678207397461
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,8.646151542663574
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,6.922124862670898
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,5.782388210296631
global_sign_pres_real_weight,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,3.851335287094116
binary_base,14,0.95,0.8,1.0,0.0,300,7,0,7,23000017,3.0560243129730225
binary_base,14,0.95,0.8,1.0,0.0,300,7,1,8,23000017,3.6005678176879883
binary_base,14,0.95,0.8,1.0,0.0,300,7,2,9,23000017,3.342559814453125
binary_base,14,0.95,0.8,1.0,0.0,300,7,3,10,23000017,2.6963369846343994
binary_base,14,0.95,0.8,1.0,0.0,300,7,4,11,23000017,2.1969237327575684
binary_base,14,0.95,0.8,1.0,0.0,300,7,5,12,23000017,1.8668372631072998
binary_base,14,0.95,0.8,1.0,0.0,300,7,7,14,23000017,1.484931468963623
binary_base,14,0.95,0.8,1.0,0.0,300,7,10,17,23000017,1.2084838151931763
real,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,7.03766393661499
real,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,8.460775375366211
real,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,7.749448776245117
real,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,6.705071926116943
real,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,5.591543674468994
real,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,4.755396842956543
real,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,3.385708808898926
real,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,2.9878017902374268
cel_randN,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,18.618152618408203
cel_randN,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,20.901111602783203
cel_randN,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,21.970516204833984
cel_randN,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,18.9054012298584
cel_randN,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,15.6244535446167
cel_randN,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,13.561782836914062
cel_randN,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,10.402894973754883
cel_randN,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,8.445452690124512
er_randN,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,23.146554946899414
er_randN,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,25.183076858520508
er_randN,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,27.762697219848633
er_randN,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,25.30681800842285
er_randN,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,23.126190185546875
er_randN,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,20.897960662841797
er_randN,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,17.24998664855957
er_randN,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,14.099286079406738
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,25.080196380615234
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,26.917236328125
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,28.951854705810547
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,25.239356994628906
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,23.079023361206055
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,19.24567985534668
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,15.069075584411621
ws_p01_randN,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,10.482497215270996
local_sign,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,11.641044616699219
local_sign,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,12.483428955078125
local_sign,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,11.707310676574707
local_sign,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,8.842422485351562
local_sign,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,7.170699596405029
local_sign,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,5.989693641662598
local_sign,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,4.512528896331787
local_sign,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,3.1668059825897217
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,14.13074779510498
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,14.514347076416016
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,13.533775329589844
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,9.755889892578125
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,7.568417549133301
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,5.733870506286621
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,3.5258774757385254
local_sign+flat,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,2.194636344909668
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,10.38671875
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,10.370057106018066
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,8.939528465270996
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,6.180103778839111
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,4.898393630981445
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,3.931406021118164
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,2.622654438018799
local_sign+binary,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,1.734459638595581
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,6.639685153961182
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,7.806621074676514
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,6.966568470001221
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,4.993555068969727
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,3.6423308849334717
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,2.6829097270965576
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,1.9998301267623901
global_sign_pres_real_weight,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,1.4299023151397705
binary_base,15,0.95,0.8,1.0,0.0,300,7,0,7,23000018,3.5780487060546875
binary_base,15,0.95,0.8,1.0,0.0,300,7,1,8,23000018,3.888127326965332
binary_base,15,0.95,0.8,1.0,0.0,300,7,2,9,23000018,3.429644823074341
binary_base,15,0.95,0.8,1.0,0.0,300,7,3,10,23000018,2.2939765453338623
binary_base,15,0.95,0.8,1.0,0.0,300,7,4,11,23000018,1.989686131477356
binary_base,15,0.95,0.8,1.0,0.0,300,7,5,12,23000018,1.5852727890014648
binary_base,15,0.95,0.8,1.0,0.0,300,7,7,14,23000018,1.3007138967514038
binary_base,15,0.95,0.8,1.0,0.0,300,7,10,17,23000018,1.1239986419677734
real,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,4.840070724487305
real,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,6.435018539428711
real,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,6.184049606323242
real,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,5.348846912384033
real,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,4.832365989685059
real,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,4.124334812164307
real,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,3.4867005348205566
real,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,3.264561653137207
cel_randN,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,19.31803321838379
cel_randN,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,25.651798248291016
cel_randN,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,23.03997802734375
cel_randN,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,19.69281578063965
cel_randN,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,16.117948532104492
cel_randN,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,13.506230354309082
cel_randN,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,10.51158332824707
cel_randN,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,7.831603527069092
er_randN,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,21.65950584411621
er_randN,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,27.27182960510254
er_randN,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,23.49827766418457
er_randN,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,19.187768936157227
er_randN,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,15.563119888305664
er_randN,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,13.229219436645508
er_randN,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,9.742165565490723
er_randN,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,6.838918685913086
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,25.749267578125
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,32.715415954589844
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,29.68193817138672
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,25.501317977905273
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,22.413421630859375
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,20.50621795654297
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,17.282970428466797
ws_p01_randN,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,13.622381210327148
local_sign,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,16.18548011779785
local_sign,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,22.220823287963867
local_sign,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,19.959819793701172
local_sign,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,16.30615234375
local_sign,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,13.074686050415039
local_sign,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,10.29453182220459
local_sign,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,6.434864521026611
local_sign,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,3.2588512897491455
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,8.813607215881348
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,11.59294319152832
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,9.739883422851562
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,7.589372634887695
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,5.709330081939697
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,4.278746604919434
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,2.5878145694732666
local_sign+flat,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,1.57822847366333
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,7.253950119018555
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,9.362578392028809
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,8.160910606384277
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,7.008864879608154
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,6.017146587371826
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,5.094812870025635
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,3.298297882080078
local_sign+binary,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,1.792744517326355
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,6.16209602355957
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,8.722082138061523
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,7.995046615600586
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,6.789041042327881
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,5.789409160614014
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,4.739353179931641
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,2.5388848781585693
global_sign_pres_real_weight,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,1.6178498268127441
binary_base,16,0.95,0.8,1.0,0.0,300,7,0,7,23000019,2.741710662841797
binary_base,16,0.95,0.8,1.0,0.0,300,7,1,8,23000019,3.334625720977783
binary_base,16,0.95,0.8,1.0,0.0,300,7,2,9,23000019,3.3855574131011963
binary_base,16,0.95,0.8,1.0,0.0,300,7,3,10,23000019,3.237792730331421
binary_base,16,0.95,0.8,1.0,0.0,300,7,4,11,23000019,3.0213568210601807
binary_base,16,0.95,0.8,1.0,0.0,300,7,5,12,23000019,2.856555938720703
binary_base,16,0.95,0.8,1.0,0.0,300,7,7,14,23000019,2.5870954990386963
binary_base,16,0.95,0.8,1.0,0.0,300,7,10,17,23000019,1.9502172470092773
real,17,0.95,0.8,1.0,0.0,300,7,0,7,23000020,5.684703350067139
real,17,0.95,0.8,1.0,0.0,300,7,1,8,23000020,7.376165390014648
real,17,0.95,0.8,1.0,0.0,300,7,2,9,23000020,7.954020977020264
real,17,0.95,0.8,1.0,0.0,300,7,3,10,23000020,7.547298908233643
real,17,0.95,0.8,1.0,0.0,300,7,4,11,23000020,6.473213195800781
real,17,0.95,0.8,1.0,0.0,300,7,5,12,23000020,5.3657941818237305
real,17,0.95,0.8,1.0,0.0,300,7,7,14,23000020,4.43376350402832
real,17,0.95,0.8,1.0,0.0,300,7,10,17,23000020,2.940321207046509
