model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
conn_shuf,9,0.95,0.8,1.0,80,3.7508355379104614,100.0
local_sign,9,0.95,0.8,1.0,30,4.05176854133606,100.0
local_sign,9,0.95,0.8,1.0,50,4.05176854133606,100.0
local_sign,9,0.95,0.8,1.0,80,4.05176854133606,100.0
conn_shuf_only,9,0.95,0.8,1.0,30,4.026750981807709,100.0
conn_shuf_only,9,0.95,0.8,1.0,50,4.026750981807709,100.0
conn_shuf_only,9,0.95,0.8,1.0,80,4.026750981807709,100.0
cel_sample,9,0.95,0.8,1.0,30,5.399304628372192,100.0
cel_sample,9,0.95,0.8,1.0,50,5.399304628372192,100.0
cel_sample,9,0.95,0.8,1.0,80,5.399304628372192,100.0
local_sign+flat,9,0.95,0.8,1.0,30,2.9193657636642456,100.0
local_sign+flat,9,0.95,0.8,1.0,50,2.9193657636642456,100.0
local_sign+flat,9,0.95,0.8,1.0,80,2.9193657636642456,100.0
local_sign+sample,9,0.95,0.8,1.0,30,3.2291083931922913,100.0
local_sign+sample,9,0.95,0.8,1.0,50,3.2291083931922913,100.0
local_sign+sample,9,0.95,0.8,1.0,80,3.2291083931922913,100.0
local_sign+binary,9,0.95,0.8,1.0,30,4.260639309883118,99.98049950145189
local_sign+binary,9,0.95,0.8,1.0,50,4.261470317840576,100.0
local_sign+binary,9,0.95,0.8,1.0,80,4.261470317840576,100.0
global_sign_pres,9,0.95,0.8,1.0,30,5.11686247587204,100.0
global_sign_pres,9,0.95,0.8,1.0,50,5.11686247587204,100.0
global_sign_pres,9,0.95,0.8,1.0,80,5.11686247587204,100.0
binary+shuffle,9,0.95,0.8,1.0,30,2.548425793647766,100.0
binary+shuffle,9,0.95,0.8,1.0,50,2.548425793647766,100.0
binary+shuffle,9,0.95,0.8,1.0,80,2.548425793647766,100.0
