dataset,job,unknown_sign_policy,normalization,rho_target,repeat_id,seed,sign_frac,sign_frac_source,n_nodes,n_edges,negative_edges,negative_edge_fraction,raw_rho,ref_rho,post_rho,scale_factor,census_003,census_012,census_102,census_021D,census_021U,census_021C,census_111D,census_111U,census_030T,census_030C,census_201,census_120D,census_120U,census_120C,census_210,census_300,triad_scope,triad_count,triad_edge_count_mean,triad_edge_count_std,triad_avg_abs_w_mean,triad_avg_abs_w_std,triad_avg_abs_w_min,triad_avg_abs_w_max,triad_cv_abs_w_mean,triad_cv_abs_w_std,triad_cv_abs_w_min,triad_cv_abs_w_max
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.6,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.600000262260437,0.005966626640404664,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.036298227791949016,0.02483669057663375,0.005966626573354006,0.17303217202425003,0.7041641678245837,0.2998122438496864,0.0,1.705882354291424
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.799999475479126,0.017579225259138565,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.09354702369010169,0.1062572084612693,0.017579225823283195,0.5273767709732056,0.13599438350062032,0.2634429841661957,0.0,1.7058823511080075
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.799999475479126,0.017579225259138565,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.09740006525964919,0.07995117724718433,0.017579225823283195,0.5273767709732056,0.5259102673235574,0.310910176809703,0.0,1.7058823511080075
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.799999475479126,0.017579225259138565,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.10694397101291488,0.07317531704351689,0.017579225823283195,0.5097975432872772,0.7041641683874714,0.29981224605919543,0.0,1.7058823511080075
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.8000005483627319,0.007955510637343852,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.04233487848645138,0.048086895454075615,0.007955511100590229,0.23866532742977142,0.13599438374892914,0.263442984381767,0.0,1.7058823468650686
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.8000005483627319,0.007955510637343852,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.04407857956044776,0.036182052534048485,0.007955511100590229,0.23866532742977142,0.5259102680944175,0.3109101753086743,0.0,1.7058823468650686
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.8000005483627319,0.007955510637343852,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.048397691703814014,0.03311562447505209,0.007955511100590229,0.23070981726050377,0.7041641668497377,0.29981224257050276,0.0,1.7058823468650686
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.7999992370605469,0.014399934302057552,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.07662857465309506,0.08704005896642314,0.014399934560060501,0.43199804425239563,0.13599438330146527,0.26344298385987397,0.0,1.7058823574169877
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.7999992370605469,0.014399934302057552,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.07978477438429385,0.06549160567044336,0.014399934560060501,0.43199804425239563,0.5259102667467559,0.3109101762625591,0.0,1.7058823574169877
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.7999992370605469,0.014399934302057552,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.08760261696367949,0.05994119390805226,0.014399934560060501,0.41759810596704483,0.704164167558914,0.29981224608774665,0.0,1.7058823574169877
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.800000011920929,0.016067251706169423,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.08550112401259308,0.09711811640518599,0.016067251563072205,0.48201754689216614,0.13599438363513533,0.2634429842032449,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.800000011920929,0.016067251706169423,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.08902276880833004,0.07307464461722185,0.016067251563072205,0.48201754689216614,0.5259102677161634,0.3109101762056927,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.800000011920929,0.016067251706169423,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.0977458113865625,0.06688157039014946,0.016067251563072205,0.46595029532909393,0.7041641680684115,0.2998122449127351,0.0,1.7058823529411764
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.79999840259552,0.01791316732495846,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.0953240729534845,0.10827570479497362,0.01791316643357277,0.5373950004577637,0.13599438332922442,0.26344298390448395,0.0,1.705882356539166
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.79999840259552,0.01791316732495846,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.09925030823360202,0.08146995585427487,0.01791316643357277,0.5373950004577637,0.5259102669225569,0.3109101762121575,0.0,1.705882356539166
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.79999840259552,0.01791316732495846,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.10897551318591098,0.07456537933498432,0.01791316643357277,0.5194818302989006,0.7041641675744845,0.29981224575102267,0.0,1.705882356539166
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.800003707408905,0.01586176621768844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.08440764491403419,0.09587606687283591,0.015861766412854195,0.47585299611091614,0.1359943838460195,0.26344298434464014,0.0,1.705882354972835
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.800003707408905,0.01586176621768844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.08788425119722013,0.07214008853150337,0.015861766412854195,0.47585299611091614,0.5259102684270979,0.3109101757166098,0.0,1.705882354972835
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.800003707408905,0.01586176621768844,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.09649573422137564,0.0660262178694185,0.015861766412854195,0.4599912315607071,0.7041641680397269,0.29981224402075024,0.0,1.705882354972835
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.7999999523162842,0.007955502187206219,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.04233482869290614,0.0480868399355485,0.007955501787364483,0.23866505920886993,0.13599438345424533,0.2634429839110205,0.0,1.7058823590172911
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.7999999523162842,0.007955502187206219,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.04407852777107775,0.03618201088459372,0.007955501787364483,0.23866505920886993,0.5259102670155101,0.3109101768452598,0.0,1.7058823590172911
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.8,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.7999999523162842,0.007955502187206219,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.048397634918269025,0.03311558644290123,0.007955501787364483,0.23070955649018288,0.7041641685266994,0.2998122469318341,0.0,1.7058823590172911
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.950000524520874,0.020875329995227045,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.1110870829643855,0.12618042522855782,0.02087532915174961,0.6262598633766174,0.13599438365590086,0.2634429841082123,0.0,1.7058823483100116
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.950000524520874,0.020875329995227045,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.1156625695268444,0.09494201562960496,0.02087532915174961,0.6262598633766174,0.5259102677227915,0.3109101754310958,0.0,1.7058823483100116
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,0.950000524520874,0.020875329995227045,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.1269959566366837,0.08689568209838978,0.02087532915174961,0.6053845435380936,0.7041641666544471,0.2998122431080795,0.0,1.7058823483100116
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.9500007629394531,0.009447168881845823,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.050272663146842214,0.05710318284315747,0.009447168558835983,0.2834150493144989,0.13599438341695302,0.2634429837334938,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.9500007629394531,0.009447168881845823,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.052343307984558274,0.042966183300621574,0.009447168558835983,0.2834150493144989,0.5259102667185396,0.3109101755580076,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,0.9500007629394531,0.009447168881845823,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.05747225309692304,0.039324800277068486,0.009447168558835983,0.2739678844809532,0.7041641659387173,0.29981224363663334,0.0,1.7058823461188792
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.9499996900558472,0.017099921983693343,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.0909964336473213,0.10336007180780481,0.01709992252290249,0.5129976868629456,0.13599438344323236,0.26344298392395615,0.0,1.7058823585948326
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.9499996900558472,0.017099921983693343,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.09474442084606713,0.0777712830691144,0.01709992252290249,0.5129976868629456,0.5259102669584312,0.3109101767785228,0.0,1.7058823585948326
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,0.9499996900558472,0.017099921983693343,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.10402810898944824,0.07118016895308907,0.01709992252290249,0.4958977624773979,0.7041641683827743,0.2998122468379632,0.0,1.7058823585948326
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.9500002861022949,0.01907986140107619,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.10153258937481908,0.11532776862735508,0.019079862162470818,0.5723958611488342,0.13599438349107687,0.2634429841230929,0.0,1.7058823512521866
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.9500002861022949,0.01907986140107619,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.10571454271196934,0.08677614445984115,0.019079862162470818,0.5723958611488342,0.5259102672763156,0.31091017667295384,0.0,1.7058823512521866
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,0.9500002861022949,0.01907986140107619,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.11607315622384828,0.07942186846899606,0.019079862162470818,0.5533159971237183,0.7041641681770187,0.29981224581119914,0.0,1.7058823512521866
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.949999988079071,0.02127188619838817,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.11319734333860525,0.12857740616280242,0.02127188630402088,0.6381565928459167,0.13599438370070996,0.26344298416729367,0.0,1.70588235445612
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.949999988079071,0.02127188619838817,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.11785974797748425,0.09674557761059188,0.02127188630402088,0.6381565928459167,0.5259102678048986,0.3109101755423945,0.0,1.70588235445612
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,0.949999988079071,0.02127188619838817,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.12940842939808903,0.08854639240870311,0.02127188630402088,0.616884708404541,0.7041641672497875,0.2998122438003692,0.0,1.70588235445612
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.9500004053115845,0.01883584738350502,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.10023408101233204,0.11385283352540557,0.018835848197340965,0.5650754570960999,0.13599438369612077,0.26344298446442405,0.0,1.7058823580737874
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.9500004053115845,0.01883584738350502,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.1043625511151913,0.08566635830512544,0.018835848197340965,0.5650754570960999,0.5259102680179821,0.31091017727154413,0.0,1.7058823580737874
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,0.8,requested,297,3604,2883,0.7999445061043285,50.43574523925781,66.02865600585938,0.9500004053115845,0.01883584738350502,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.11458868761504816,0.07840613672162362,0.018835848197340965,0.5462396070361137,0.7041641698086154,0.29981224721094546,0.0,1.7058823580737874
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.050272613781996434,0.05710312749696476,0.009447159245610237,0.2834147810935974,0.1359943833721381,0.2634429839780068,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.052343256636584214,0.042966141723792955,0.009447159245610237,0.2834147810935974,0.5259102670649259,0.3109101763379636,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,0.95,33,3312345,1.0,requested,297,3604,3604,1.0,100.55933380126953,66.02865600585938,0.9500007033348083,0.009447158847307385,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.05747219686390285,0.0393247623813045,0.009447159245610237,0.273967619985342,0.7041641678162133,0.2998122459573542,0.0,1.7058823563523282
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,1.0500003099441528,0.023072733152619367,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.12278046251751094,0.1394625805464205,0.023072732612490654,0.6921820044517517,0.13599438373818018,0.2634429844952386,0.0,1.7058823627180788
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,1.0500003099441528,0.023072733152619367,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.12783757949927607,0.10493591628928928,0.023072732612490654,0.6921820044517517,0.5259102683163279,0.3109101772799139,0.0,1.7058823627180788
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.22058823529411764,empirical,297,3604,795,0.22058823529411764,45.508262634277344,66.02865600585938,1.0500003099441528,0.023072733152619367,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.14036395529760795,0.0960426002664925,0.023072732612490654,0.6691092699766159,0.7041641700460343,0.2998122470573872,0.0,1.7058823627180788
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.05556452530423996,0.06311404874029125,0.010441607795655727,0.31324824690818787,0.13599438375250136,0.26344298453181353,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.05785313294954765,0.04748894299040656,0.010441607795655727,0.31324824690818787,0.5259102683961536,0.3109101774060378,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.0,requested,297,3604,0,0.0,100.5592269897461,66.02865600585938,1.0500026941299438,0.010441607711513807,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.06352196748156647,0.0434642563843863,0.010441607795655727,0.30280663818120956,0.7041641702932413,0.29981224729918465,0.0,1.7058823637431455
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,1.0500011444091797,0.018899913771450536,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.1005750034509313,0.11424007514579582,0.018899913877248764,0.5669974088668823,0.13599438383096862,0.263442984314731,0.0,1.7058823495310342
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,1.0500011444091797,0.018899913771450536,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.1047175154258524,0.08595773054651198,0.018899913877248764,0.5669974088668823,0.5259102680448573,0.31091017581604674,0.0,1.7058823495310342
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.2,requested,297,3604,720,0.1997780244173141,55.555809020996094,66.02865600585938,1.0500011444091797,0.018899913771450536,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.11497843345476606,0.07867281499699344,0.018899913877248764,0.5480974987149239,0.7041641675602609,0.29981224354533714,0.0,1.7058823495310342
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,1.0499992370605469,0.02108826786434737,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.11222022908815528,0.12746753220973836,0.021088268607854843,0.6326480507850647,0.1359943832633822,0.26344298373068714,0.0,1.705882349884909
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,1.0499992370605469,0.02108826786434737,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.11684238798989455,0.09591047433906763,0.021088268607854843,0.6326480507850647,0.5259102662166767,0.3109101766510838,0.0,1.705882349884909
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.4,requested,297,3604,1441,0.3998335183129856,49.79071807861328,66.02865600585938,1.0499992370605469,0.02108826786434737,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,closed,6527,3.8929063888463307,0.818883549422692,0.12829138172795068,0.08778206409494095,0.021088268607854843,0.6115597784519196,0.7041641672596457,0.2998122461380397,0.0,1.705882349884909
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,1.0499992370605469,0.023511032114007978,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,any_edge,793451,1.3399441175321476,0.583206722736065,0.12511285002906838,0.14211186718073818,0.02351103164255619,0.7053309679031372,0.13599438364024855,0.2634429840285991,0.0,1.7058823597944903
new_cel_4to1,sign_test_og_cel,random_unknown_4to1,spectral_radius,1.05,33,3312345,0.6,requested,297,3604,2162,0.5998890122086571,44.65988540649414,66.02865600585938,1.0499992370605469,0.023511032114007978,3528889,559407,169082,9402,11551,16683,9402,8866,2144,158,2531,996,1255,644,1057,273,weak_connected,64962,2.549321141590468,0.7501222435163757,0.1302660340147192,0.10692932061053727,0.02351103164255619,0.7053309679031372,0.5259102676666321,0.3109101756805604,0.0,1.7058823597944903
