normalization,sign_frac,raw_rho,raw_rho_std,raw_rho_n,raw_rho_sem,ref_rho,ref_rho_std,ref_rho_n,ref_rho_sem,post_rho,post_rho_std,post_rho_n,post_rho_sem,raw_fro,raw_fro_std,raw_fro_n,raw_fro_sem,ref_fro,ref_fro_std,ref_fro_n,ref_fro_sem,post_fro,post_fro_std,post_fro_n,post_fro_sem,scale_factor,scale_factor_std,scale_factor_n,scale_factor_sem
original_radius,1.0,100.55933380126952,0.0,100,0.0,68.22114112854004,2.5931888684871027,100,0.2593188868487103,1.476101920604706,0.05535827961245116,100,0.005535827961245117,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,7.566548857688904,0.2837695497915019,100,0.028376954979150187,0.014678912855820252,0.000550505705017616,100,5.50505705017616e-05
spectral_radius,0.0,100.5592269897461,0.0,100,0.0,68.22114112854004,2.5931888684871027,100,0.2593188868487103,1.0000011920928955,0.0,100,0.0,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,5.126040458679199,0.0,100,0.0,0.0099443882966798,0.0,100,0.0
spectral_radius,0.1,80.87448837280273,7.570314575378499,100,0.75703145753785,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999998837709427,9.149729213627221e-07,100,9.149729213627221e-08,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,6.430807967185974,0.6196854097977876,100,0.06196854097977876,0.012475604319593193,0.001202173990280585,100,0.0001202173990280585
spectral_radius,0.2,62.42941780090332,10.47374842638115,100,1.0473748426381149,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999996775388718,1.250653378413709e-06,100,1.250653378413709e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,8.486028599739075,1.3998412507038684,100,0.13998412507038685,0.016462680119518607,0.00271565655931403,100,0.000271565655931403
spectral_radius,0.22058823529411764,59.44750877380371,10.356747212889344,100,1.0356747212889343,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999994498491287,1.322063898251352e-06,100,1.322063898251352e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,8.928534722328186,1.519953680953394,100,0.1519953680953394,0.01732113079323514,0.0029486715122712405,100,0.00029486715122712407
spectral_radius,0.3,48.4885827255249,8.80127040133609,100,0.880127040133609,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999996572732925,1.1455279446264728e-06,100,1.1455279446264728e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,10.945947947502136,1.7969351668121254,100,0.17969351668121253,0.021234861237670603,0.0034860085526538225,100,0.00034860085526538224
spectral_radius,0.4,47.213699150085446,7.815672638156979,100,0.7815672638156979,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999997568130493,1.3110471027122268e-06,100,1.311047102712227e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,11.20639733314514,1.8005703615243733,100,0.18005703615243734,0.02174012646434163,0.003493060789112678,100,0.0003493060789112678
spectral_radius,0.5,46.280703659057615,7.3207864155817415,100,0.7320786415581741,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999998474121093,1.1850071814456446e-06,100,1.1850071814456446e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,11.410058045387268,1.7653640753557147,100,0.17653640753557148,0.0221352232559998,0.003424761699948502,100,0.0003424761699948502
spectral_radius,0.6,46.40715812683106,6.994998149177583,100,0.6994998149177583,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999997544288636,1.297720367394753e-06,100,1.297720367394753e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,11.347865924835205,1.6331197437718021,100,0.1633119743771802,0.022014571840327478,0.003168210782500816,100,0.0003168210782500816
spectral_radius,0.7,50.663607139587405,8.642645620892546,100,0.8642645620892546,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999997049570084,1.2889271695182241e-06,100,1.288927169518224e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,10.457972412109376,1.7163543843697013,100,0.17163543843697013,0.020288201225819015,0.003329684087779909,100,0.0003329684087779909
spectral_radius,0.8,63.807907791137694,10.362235325413153,100,1.0362235325413152,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999996101856232,1.2420536916049359e-06,100,1.242053691604936e-07,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,8.294969148635865,1.3747621135236943,100,0.13747621135236943,0.016092029831966264,0.0026670036478925866,100,0.0002667003647892587
spectral_radius,0.9,79.93590110778808,7.81869188216512,100,0.781869188216512,68.22114112854004,2.5931888684871027,100,0.2593188868487103,0.9999999696016312,8.423192287006737e-07,100,8.423192287006738e-08,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,6.510281791687012,0.6407202692873029,100,0.06407202692873029,0.01262978153603433,0.001242981102644556,100,0.00012429811026445561
spectral_radius,1.0,100.55933380126952,0.0,100,0.0,68.22114112854004,2.5931888684871027,100,0.2593188868487103,1.0,0.0,100,0.0,515.4706420898438,0.0,100,0.0,515.4706420898438,0.0,100,0.0,5.126034736633301,0.0,100,0.0,0.0099443777340077,0.0,100,0.0
