ep,ret,len,avg100_ret,avg100_|delta|,td_mean,td_std,v_grad_norm,actor_grad_norm,feat_norm_mean,z_norm_mean,act_mean,act_std,logstd_mean,logstd_min,logstd_max,entropy_approx,eval_ret
98,-18.393895017375282,1000,25.358751803211092,0.08436588915854645,0.0032574455757243452,0.2580209496674846,0.4594475656638979,1.3098828484587794,19.168628571033477,19.142400317192077,-0.9767972230911255,0.10930584371089935,-0.6861149072647095,-0.7297499179840088,-0.6424799561500549,1.4656472518799264,nan
99,33.64360359752472,1000,25.44243717487083,0.08624019538416136,0.02442508482055188,0.44173605095669644,5.100891725942798,13.549920206739925,19.97392292523384,19.948734382867812,0.6557912826538086,0.4828234910964966,-0.6782829761505127,-0.7158705592155457,-0.6406953930854797,1.48131111410832,nan
100,20.967516377970952,1000,25.39768796690183,0.08602332491546313,0.02219951872001274,0.1988437328812602,0.992521569864996,2.7766708011926537,19.032593413114547,19.00598904156685,-0.5940648317337036,0.5062582492828369,-0.6819705963134766,-0.7225882411003113,-0.6413529515266418,1.4739358737823922,0.04592908803563227
101,15.267815266276967,1000,25.34437795636722,0.08441997668973068,0.021139706255316058,0.27318046281932346,1.467374731441998,4.11388199538497,18.06688662290573,18.039005569934844,0.4944530427455902,0.6217738389968872,-0.6781105995178223,-0.7116428017616272,-0.6445783972740173,1.4816558673737008,nan
102,32.29266623712845,1000,25.329334048986674,0.08375633480143035,0.024363658516810372,0.2033409375680172,1.4353756240537352,3.463497935080456,18.856769063472747,18.83007499861717,-0.5242892503738403,0.5830855369567871,-0.6830623149871826,-0.7218737006187439,-0.6442508697509766,1.47175243643498,nan
103,24.118531874912602,1000,25.223219179411082,0.08376655474910656,0.027030963819679614,0.1922183206803843,1.5342986062546093,4.161971716712186,17.772264704227446,17.743911031484604,0.4972599446773529,0.6212174296379089,-0.6801324486732483,-0.7174069285392761,-0.6428579688072205,1.4776121690628488,nan
104,17.694607012191742,1000,25.096617527005897,0.08374389011305769,0.019855633036462973,0.19228566597031746,1.0996890505152397,2.989150996978496,17.72517744398117,17.696794373989107,0.4952303469181061,0.6258280873298645,-0.6776732206344604,-0.713420033454895,-0.6419263482093811,1.4825306251404244,nan
105,-16.04650753139299,1000,24.658945796195486,0.08348925587710461,0.005121099609744154,0.20780363601108856,0.565993887157726,1.387007591629964,19.271283776283266,19.245137556314468,-0.887596845626831,0.19586865603923798,-0.6809113621711731,-0.7163841724395752,-0.645438551902771,1.4760543420669991,nan
106,33.63141411152775,1000,24.652693183617053,0.08449150033899228,0.029547241602201173,0.2930180972537293,3.0645552765962956,7.941417484254713,17.944519750118257,17.91639354801178,0.49264389276504517,0.6266974806785583,-0.6831243634223938,-0.7174907922744751,-0.6487579345703125,1.4716283395645577,nan
107,18.123726253225,1000,24.511574438471385,0.08476829318289707,0.021236838849245224,0.1920135599776801,1.3778288851391214,3.828697847354206,17.7765552983284,17.74824517726898,0.493019163608551,0.6243464946746826,-0.6863445043563843,-0.7250995635986328,-0.647589385509491,1.4651880576965768,nan
108,7.774234565103182,1000,24.27097868648288,0.08475886308514362,0.012797451235947898,0.21182918169870343,1.1103656713453798,3.1156039389790124,17.92007130241394,17.89200817298889,0.4956401288509369,0.6148356199264526,-0.6862800121307373,-0.7243083119392395,-0.6482517123222351,1.4653170421478707,nan
109,0.22966728509547782,1000,23.968350662442003,0.08451879074120999,0.009208281105432247,0.23941032017877062,0.784661773033861,2.452112702008132,19.44424334335327,19.418362452983857,-0.8484606742858887,0.25649121403694153,-0.693474531173706,-0.733116865158081,-0.6538322567939758,1.4509280040619332,nan
110,10.698068204664937,1000,23.680801318575114,0.08482184229118857,0.012714084953133335,0.2188137490302181,1.7275751947666145,4.567173944774898,18.455179701328277,18.427908668518068,0.5334591269493103,0.583852231502533,-0.6930217146873474,-0.7307934761047363,-0.6552499532699585,1.4518336370346505,nan
111,27.775052094558657,1000,23.709587995701728,0.08502046530556528,0.022592509254422792,0.1787715235638861,1.5141018344277897,4.223459902513037,17.659968052864073,17.631384350061417,0.49329888820648193,0.626184344291687,-0.6976661682128906,-0.73994380235672,-0.6553884744644165,1.442544729983564,nan
112,20.823660639824492,1000,23.527265792784164,0.08494055030331786,0.019472529397428412,0.16036404172117436,1.0654283579089372,2.994529152778932,17.726905457496642,17.698508591651915,0.49660155177116394,0.6166559457778931,-0.6966354846954346,-0.7380768656730652,-0.6551940441131592,1.4446060970184762,nan
113,26.943904333162543,1000,23.50645938218719,0.08463909910964902,0.022056673828475357,0.17315293770867016,0.9770540806180378,2.5216509191267495,19.27420032286644,19.2480662651062,-0.5864889025688171,0.5181525945663452,-0.694146990776062,-0.7348896861076355,-0.6534042954444885,1.4495830848572213,nan
114,24.44788495431231,1000,23.477186597867803,0.0842113659514553,0.014982855462679115,0.16128101351688495,0.4745611208252405,1.4955216512500102,19.660089730739593,19.634536091804506,-0.7345027923583984,0.36252227425575256,-0.698798418045044,-0.7394964694976807,-0.658100426197052,1.4402802303192574,nan
115,14.552181213688932,1000,23.37999174317101,0.0845621405926334,0.01568999250615825,0.21064874317370405,1.6470046840953512,4.606954441208207,18.417542798042298,18.39010250854492,0.5358123183250427,0.5846584439277649,-0.7002744674682617,-0.7369093298912048,-0.6636395454406738,1.437328131472822,nan
116,17.37020465212821,1000,23.350207540154347,0.08409464099661951,0.016007913067293718,0.17637172279613186,0.5023654708597908,1.5416327997170756,19.551697472572325,19.526004450321196,-0.7185652852058411,0.36753854155540466,-0.6999186277389526,-0.7395309805870056,-0.6603062152862549,1.43803981093144,nan
117,20.853177767602286,1000,23.341935992699327,0.08355724069531303,0.0152928022342376,0.20019224028477955,0.5220440072267306,1.3771641666600973,19.552855947256088,19.52705500841141,-0.7338036894798279,0.38188686966896057,-0.6944365501403809,-0.7341099977493286,-0.6547630429267883,1.4490039661285836,nan
118,16.55212368852646,1000,23.20559697581817,0.08314412186047342,0.012597269607178878,0.17005432528588385,0.4523411284531442,1.0363079288354047,19.517486347436904,19.49172823405266,-0.7713376879692078,0.31882089376449585,-0.6964737176895142,-0.7390326857566833,-0.653914749622345,1.444929631030317,nan
119,21.920872985060885,1000,23.130526898482294,0.08349477151678379,0.025085418988288463,0.22977281241832484,1.8736032227762898,4.849681430812876,18.161815616607665,18.134119313716887,0.4957115352153778,0.6174666881561279,-0.6948744058609009,-0.7383167743682861,-0.6514320969581604,1.4481282546875436,nan
120,26.493912436577478,1000,23.043166624182582,0.08298593442282282,0.022322114436673132,0.1748821966300204,0.8595156498775882,2.352117727891882,18.01003983592987,17.982114062786103,0.49204468727111816,0.61942458152771,-0.6935864686965942,-0.7383265495300293,-0.648846447467804,1.4507041290161569,nan
121,27.74848792278754,1000,23.00358608396104,0.0825137419368391,0.02105582132471276,0.17805457016637083,0.9519617716299273,2.425778137585472,17.910114029884337,17.881905229091643,0.4917822778224945,0.622367262840271,-0.6931980848312378,-0.7378098368644714,-0.6485862731933594,1.4514808967468698,nan
122,26.684999329251394,1000,22.918963251326563,0.0823239799600799,0.02133002273876163,0.16268941379384963,0.9212913612432518,2.206745873681046,18.907538046598436,18.880901661634446,-0.5090802907943726,0.6000449061393738,-0.695812463760376,-0.7447181344032288,-0.6469067335128784,1.4462521388885934,nan
123,30.89518346016924,1000,22.875406896403824,0.08215203048472604,0.029119380339262875,0.16657917703368336,1.0942009671350883,2.880799783745727,17.766064639806746,17.73769252181053,0.4924710690975189,0.6225672364234924,-0.7012919187545776,-0.7461158037185669,-0.6564679741859436,1.43529322890019,nan
124,33.9785760792057,1000,22.925562472007744,0.08197103654302626,0.024334767689354206,0.17470576758645037,0.8615221040933286,2.3389467468762164,17.755901324033736,17.727531774759292,0.49346083402633667,0.6180251836776733,-0.7006164789199829,-0.7467343807220459,-0.6544985771179199,1.4366441085693795,nan
125,28.64191059700298,1000,22.90301730853702,0.08161865041163305,0.019244048831608334,0.15527055369812776,0.9350614884116683,2.520484434623599,17.74536967372894,17.716931233644484,0.4871542155742645,0.618427038192749,-0.7008545398712158,-0.7479773759841919,-0.6537317633628845,1.4361679866669137,nan
126,29.24793236768015,1000,22.932125884827943,0.08153052333308045,0.02065215349362545,0.17687953241457027,0.9060477271168943,2.236134841560665,17.70840495586395,17.679940145254136,0.48935291171073914,0.6217366456985474,-0.7063530683517456,-0.7564263939857483,-0.6562798023223877,1.4251709297058541,nan
127,28.274306761663336,1000,22.905712205316476,0.08107143155844934,0.018793639206994273,0.13672618838199566,0.6735891107197834,1.9372610514651705,17.679941846847534,17.651482039928435,0.4953228533267975,0.6169953942298889,-0.7079314589500427,-0.7619771361351013,-0.6538857817649841,1.42201414850926,nan
128,-10.050781903398462,1000,22.437062779927288,0.08045202668825045,0.009455443160216088,0.21681273728057557,0.5062070731366605,1.1818232205533608,19.561294006347655,19.535597928524016,-0.8795076608657837,0.19297358393669128,-0.7085572481155396,-0.7663469910621643,-0.6507675051689148,1.4207625701782662,nan
129,-4.428232050386594,1000,22.171269187567205,0.07980802598843438,0.00965930440590035,0.18922781801224625,0.29811223405619225,0.9804829523267492,19.576578310728074,19.55089057302475,-0.954558253288269,0.11198146641254425,-0.7109007239341736,-0.7660921216011047,-0.6557093262672424,1.4160756185409982,nan
130,28.668075936792185,1000,22.178122177528525,0.08046798904374634,0.024230577825842484,0.24461179321739018,2.4405147982394837,7.134231474803269,18.074579220056535,18.046686667442323,0.5012251138687134,0.6200180053710938,-0.7067369222640991,-0.758796751499176,-0.6546770334243774,1.424403221881147,nan
131,4.5152893624297805,1000,22.058544678788543,0.08025222497827893,0.010293610568328906,0.21182045023173485,0.6497389524047337,2.2443498944152993,19.548940667152404,19.523222054719923,-0.7730949521064758,0.3163660168647766,-0.7127282619476318,-0.7768858075141907,-0.648570716381073,1.4124205425140817,nan
132,25.441480377321795,1000,22.058152845645328,0.07873570839034257,0.023710827437546746,0.18432069746087065,1.4230774124982295,3.779850449493885,18.021538742542266,17.99359106874466,0.49097105860710144,0.6160575747489929,-0.7122337818145752,-0.7739763855934143,-0.6504911780357361,1.413409502780195,nan
133,28.05942909780276,1000,21.959357136827297,0.07833585086298694,0.02202545727738001,0.2052784624375818,1.1157270656424167,2.7630118966675545,18.994754214048385,18.96824885392189,-0.5009493827819824,0.599264919757843,-0.7163968086242676,-0.7846879959106445,-0.6481056213378906,1.4050834491608102,nan
134,35.37271914406566,1000,22.064771195022118,0.07823343513696969,0.02278990516350963,0.17674410886626163,1.35334875760469,3.6356037890516335,19.02665857601166,19.000244711875915,-0.49685198068618774,0.6008217930793762,-0.7240831851959229,-0.8017457127571106,-0.6464205980300903,1.3897106960174996,nan
135,32.30019635538575,1000,22.061205309612788,0.07810655109788443,0.02836069109258244,0.14883090692611892,1.0459977045697182,2.9724266563292883,17.622873893260955,17.594241481542586,0.49409303069114685,0.6249775290489197,-0.7239887714385986,-0.8003423810005188,-0.6476351022720337,1.389899523532148,nan
136,18.92240946093367,1000,22.027108422778053,0.07780076896937443,0.01586178884172259,0.17566542759892917,0.7565530939025272,2.1724902542245603,18.028022918701172,18.000136274814604,0.49426478147506714,0.6097050905227661,-0.7239968180656433,-0.8041720390319824,-0.6438215970993042,1.3898834302780587,nan
137,30.881600497852084,1000,22.0065165365724,0.07754437136766607,0.020414408279595817,0.14949009391448714,0.741805152316292,2.0017000700074172,17.804146231889725,17.775858167886735,0.4934827387332916,0.6159383058547974,-0.7269209027290344,-0.809492826461792,-0.6443489789962769,1.3840352609512765,nan
138,28.21228464876042,1000,22.000338099411593,0.07689024020768326,0.019325537365114286,0.17318397831621068,0.6985473344314188,2.0490176009646976,17.757265127897263,17.728830825805662,0.4962957799434662,0.620453953742981,-0.7324604392051697,-0.8175179362297058,-0.6474029421806335,1.372956187999006,nan
139,25.376583229789333,1000,22.037017861729375,0.07652195972482169,0.01642349026504898,0.1495923300540709,0.6722503514262863,1.9658247382769607,17.818309011936186,17.790005334377287,0.494132399559021,0.6208160519599915,-0.7354053258895874,-0.8225812315940857,-0.6482294797897339,1.3670664146301705,nan
140,23.9169672344406,1000,22.049295541886558,0.07643309081148787,0.017549887634287258,0.1792752858207828,0.6912759527126876,2.065755252478725,17.635414038181306,17.60689037847519,0.49426883459091187,0.6189388632774353,-0.7387019395828247,-0.8299319744110107,-0.6474719047546387,1.360473187243696,nan
141,-0.8759677391687418,1000,21.744093094641595,0.07609214516001642,0.011037338173482396,0.20428758096694982,0.32890280366165403,1.1540484440121503,19.69172442817688,19.666155726909636,-0.8665621876716614,0.20090609788894653,-0.7405290603637695,-0.8375895619392395,-0.6434684991836548,1.3568189456818063,nan
142,-11.912888564079509,1000,21.339438849676252,0.07581759299732072,0.00511619797689516,0.2544779955717209,0.42468640511893263,1.1341129903580267,19.56294295024872,19.537138679981233,-0.9602578282356262,0.12078694999217987,-0.742527425289154,-0.8368620872497559,-0.6481927633285522,1.3528222158310372,nan
143,31.890246463960356,1000,21.360685031566906,0.07602965467207891,0.02351555095398433,0.2009451276690032,1.8762022657574917,5.352722532502067,18.00349579381943,17.97549903178215,0.4957069456577301,0.6160305738449097,-0.7367380857467651,-0.834404706954956,-0.6390714049339294,1.364400894915815,nan
144,18.60830098882305,1000,21.327282343552188,0.0758390066081833,0.014954810721297767,0.21191970461182402,0.7456644400028036,1.9440877163659767,19.443620927333832,19.417738503932952,-0.6216734051704407,0.47069382667541504,-0.7360389232635498,-0.8358935117721558,-0.6361843943595886,1.3657992198822457,nan
145,2.6166203781040753,1000,21.00256323377638,0.07511311066852278,0.009741641203966957,0.20587056279661609,0.39072952391886806,1.207617083003476,19.611354727745056,19.585725759506225,-0.9010419249534607,0.17188549041748047,-0.736865758895874,-0.8396782875061035,-0.6340532302856445,1.3641455486175973,nan
146,18.01449626874122,1000,20.86689143364238,0.07462605714105165,0.01418947545934882,0.21425044737110527,0.3078611923646212,0.8987457885355841,19.77669277882576,19.75124484539032,-0.8665847182273865,0.19785399734973907,-0.739402711391449,-0.8453174829483032,-0.6334879398345947,1.3590716436264474,nan
147,32.27099214334811,1000,20.97019489556295,0.07513687852549862,0.028709551594795824,0.22934697608432655,2.1689575517251285,6.07042283930693,18.027698754787444,17.999728452682493,0.4961898922920227,0.606168270111084,-0.7444788217544556,-0.8529033660888672,-0.6360543370246887,1.3489194229004342,nan
148,-17.699145032565784,1000,20.52883477647047,0.07469015241030968,0.007010862129379344,0.22801823171604596,0.4080536888639557,1.2670702830754432,19.489668079853057,19.4638787651062,-0.9318945407867432,0.12462690472602844,-0.7483119964599609,-0.8560886979103088,-0.640535295009613,1.3412530734894235,nan
149,36.854305851002266,1000,20.636276584313045,0.07470067805393693,0.027341815161624646,0.1700908240841846,1.1535834980584252,3.3240812788013208,19.012016964435578,18.985578303337096,-0.500952959060669,0.6013855338096619,-0.7551606893539429,-0.8704925179481506,-0.6398289203643799,1.3275556877014596,nan
150,18.96462028734644,1000,20.6749517201003,0.07490162708703865,0.02728227564001715,0.21067290617888887,1.5455052396706408,4.413380264577371,17.644646013736725,17.616090230941772,0.49637043476104736,0.6075886487960815,-0.7525725364685059,-0.8643651008605957,-0.6407800316810608,1.3327319934723336,18.348813477833843
151,29.54811465247609,1000,20.653078816125852,0.07498527989723769,0.02837275773278739,0.20260703609159997,1.374836980544029,4.699237360678233,17.491239144802094,17.462360244750975,0.4878402054309845,0.6169244050979614,-0.7477477788925171,-0.8619798421859741,-0.6335157155990601,1.3423815086243112,nan
152,30.2093414544381,1000,20.690176725222756,0.07501222253811143,0.026430841534859178,0.15236016937038072,1.040096946229739,3.314934804560263,17.54662223482132,17.517903354167938,0.4928399622440338,0.6151741147041321,-0.740767240524292,-0.8520028591156006,-0.6295315623283386,1.3563425853607614,nan
153,22.534681191474974,1000,20.667491817245086,0.07506946069656534,0.016142939803635303,0.19854537520210866,0.789751523025442,2.037023148147002,19.538849620342255,19.513019773244856,-0.6974174380302429,0.3920079469680786,-0.7470927238464355,-0.8604182004928589,-0.633767306804657,1.3436916187164742,nan
154,35.257029591229546,1000,20.805946471762855,0.07574126614093701,0.02922837480563096,0.1975943871504103,1.5938147456164935,4.721990502684025,17.690911029815673,17.662408505916595,0.4924294650554657,0.6149463653564453,-0.7459161877632141,-0.8596873879432678,-0.6321449875831604,1.3460446908829171,nan
155,23.882125049470844,1000,20.702712796929518,0.07436494807852538,0.020892219535335783,0.18082655232389652,0.7920658054088973,2.2140688084373985,17.634239767074586,17.605704621315002,0.49739575386047363,0.6105647087097168,-0.7480372190475464,-0.8634045720100403,-0.6326699256896973,1.3418026283142526,nan
156,-28.33442193597182,1000,20.089074995986884,0.07391361446518853,-0.001088842934738805,0.2917865700269202,0.5339011804917619,1.432122744691119,19.38830774760246,19.362314064264297,-0.9498160481452942,0.11355508118867874,-0.7494065165519714,-0.8698658347129822,-0.6289471983909607,1.3390640333054025,nan
157,4.519815530233318,1000,19.889692702865517,0.07355468090062972,0.0070148058738338254,0.21013852774922365,0.4164718282858525,0.9486714057861555,19.569679261922836,19.54392241334915,-0.9198624491691589,0.15669943392276764,-0.7497729063034058,-0.8690659999847412,-0.6304798126220703,1.3383312538025338,nan
158,-22.85868326654216,1000,19.684020977034763,0.0734201229252543,-9.985878100173618e-05,0.25591076613303476,0.42672754474408187,1.2062538806476957,19.311976230621337,19.28594891500473,-0.9847674369812012,0.08030865341424942,-0.7520318031311035,-0.8719524145126343,-0.6321111917495728,1.3338134601471383,nan
159,34.18213946695649,1000,19.805699883792975,0.07463264840386938,0.02931469896883679,0.2510270726716889,2.6300479641830674,7.457844516216267,17.95945182132721,17.93139349269867,0.4945279657840729,0.6097959876060486,-0.7520637512207031,-0.8688283562660217,-0.6352991461753845,1.333749563967939,nan
160,25.591587745708342,1000,19.94524240733881,0.0748954547089858,0.01991840155610927,0.16662774635496674,0.8974598080391596,2.7146761164356046,17.792053368091583,17.763741587162016,0.4918788969516754,0.6028344035148621,-0.7524257898330688,-0.8706695437431335,-0.6341820359230042,1.3330254867432076,nan
161,23.15621242257953,1000,19.948570765565638,0.07415260669487565,0.0219131639978006,0.20810442353577813,1.0724470473958256,3.1917677647123863,17.678963430643083,17.650452555418013,0.4965135455131531,0.6038366556167603,-0.7500259876251221,-0.8656331300735474,-0.6344188451766968,1.3378250911591012,nan
162,29.663453174999397,1000,19.92788716431646,0.07427774179372944,0.02445670586150398,0.1823533445748659,1.106359812183117,3.484564484598072,17.382034494876862,17.353049630641937,0.492941677570343,0.6111767292022705,-0.7487229108810425,-0.8606353998184204,-0.6368103623390198,1.3404312446472604,nan
163,12.693152535675619,1000,19.6896805279329,0.07398217322457988,0.012173061072004224,0.22533956821038914,0.6587723487351949,1.9305882938575565,19.65544558262825,19.629815554380418,-0.7453526854515076,0.34039291739463806,-0.750910222530365,-0.8683891892433167,-0.6334312558174133,1.3360566213486154,nan
164,21.086456547319038,1000,19.60757076176216,0.07367265510099241,0.01356307938717373,0.19496586627891505,0.5515718925115037,1.8343632591946848,19.71395277714729,19.688407644033433,-0.697504997253418,0.40293940901756287,-0.750084400177002,-0.8645002841949463,-0.6356685757637024,1.3377082660553414,nan
165,-24.17245616997039,1000,19.154079924360143,0.07318625771394227,-0.0018703296587840494,0.2575199955637464,0.4264481600962609,1.1783276025308647,19.39834286880493,19.372427346229554,-0.9693775773048401,0.08639759570360184,-0.7478961944580078,-0.8671167492866516,-0.628675639629364,1.3420846774933297,nan
166,28.75856844766942,1000,19.18299853388738,0.07361600991990815,0.027450726229659637,0.20645071755007396,1.7959800186164556,5.070883360577745,17.756278218269347,17.727909655094148,0.49859583377838135,0.5990051031112671,-0.7461017370223999,-0.8634620904922485,-0.6287413239479065,1.3456735923645455,nan
167,-19.886831386967117,1000,18.685942355286155,0.07327817866107174,0.004416641552017513,0.26024826436774684,0.4280993408713836,1.4023592895965604,19.464632295131683,19.43876769566536,-0.9467051029205322,0.1094997376203537,-0.7484375238418579,-0.87172931432724,-0.6251457929611206,1.3410020187256295,nan
168,2.184871939521944,1000,18.452249652416647,0.07293389807694498,0.009619098118123339,0.24411192394698303,0.3250141440326905,1.1448393464217932,19.60875474858284,19.58311950159073,-0.9306413531303406,0.1157134473323822,-0.7524679899215698,-0.8769482374191284,-0.6279876828193665,1.3329410865662057,nan
169,27.310410323960458,1000,18.51533212270711,0.07396333126756989,0.025268141824660327,0.23207800980060575,2.150718310812553,6.159967914018264,17.969245934009553,17.941181221723557,0.49590563774108887,0.5978626608848572,-0.7550565600395203,-0.8796848654747009,-0.6304282546043396,1.3277639463303048,nan
170,12.287052963543685,1000,18.324782963856883,0.07237713750250667,0.016331218473522438,0.17504272790458936,0.908131627183831,2.526780876718983,18.068292920589446,18.04043145942688,0.4975822865962982,0.5922877192497253,-0.7550389766693115,-0.8784166574478149,-0.6316612958908081,1.3277991130707223,nan
171,35.34646161660444,1000,18.353735419774186,0.07260789450213603,0.024312607641504214,0.2301401794245735,1.264079738564449,3.8259479879772056,17.7209913482666,17.69255142068863,0.49102920293807983,0.6029212474822998,-0.7641466856002808,-0.8955691456794739,-0.6327242255210876,1.3095836952087838,nan
172,35.300545151247064,1000,18.45262182943577,0.07265783622710624,0.02397200748199885,0.2092459235247191,1.4368006746071422,4.407007449123667,17.526167021751405,17.497317353248597,0.49073946475982666,0.602134644985199,-0.7689458131790161,-0.904585599899292,-0.633306086063385,1.2999854400513131,nan
173,31.829165988022456,1000,18.518612973080252,0.07239528020987407,0.024899806294956278,0.252001964022288,1.9805193773372511,5.424650611098539,17.39724281001091,17.368169775009154,0.48359766602516174,0.6029400825500488,-0.7769243717193604,-0.9148887395858765,-0.6389600038528442,1.2840283229706246,nan
174,-28.933851271443,1000,18.034346473108123,0.07200075285927221,-0.0005565864017082906,0.25177084320898857,0.47494696277249765,1.0795242630300337,19.40751741218567,19.381515857696535,-0.9664570689201355,0.10459597408771515,-0.7753309011459351,-0.9170733690261841,-0.6335883736610413,1.2872152641174752,nan
175,24.945949964935856,1000,18.163209018768196,0.07212473477774116,0.022845988495026694,0.23786020097654745,1.281174774420821,3.7482046033705405,17.828125256538392,17.799867225170136,0.49456074833869934,0.5916292071342468,-0.7784660458564758,-0.9200175404548645,-0.6369145512580872,1.2809449746963937,nan
176,33.13772552090307,1000,18.27437540221851,0.07141793659147695,0.025636407171960095,0.23054326068098946,1.5371458128963555,4.6489712534818945,17.360787534952163,17.33169912981987,0.491371214389801,0.600370466709137,-0.7840497493743896,-0.9317154288291931,-0.6363840103149414,1.269777567660566,nan
177,-6.615695086718766,1000,17.919441851614515,0.07135343368878541,0.00832091913029437,0.2433622084162694,0.9200753598014597,2.7375659929872276,19.229443867444992,19.203288317680357,0.7225609421730042,0.37435242533683777,-0.788439154624939,-0.9382248520851135,-0.6386534571647644,1.2609987571594674,nan
178,17.655990495056262,1000,17.863408370532657,0.07195169455906787,0.014849250549345371,0.24364301647926379,1.661500479415253,4.886562327670977,18.258646919727326,18.231078478336336,0.5110445022583008,0.5751733183860779,-0.7872408032417297,-0.9373373985290527,-0.6371442079544067,1.2633954599258859,nan
179,36.322260910728794,1000,17.9592049327434,0.07260860905250943,0.02745447340061822,0.18400200838674785,1.4180940535842315,4.12591705666343,19.09009216928482,19.063720677375795,-0.49828243255615234,0.5851750373840332,-0.7917672395706177,-0.9457871913909912,-0.6377473473548889,1.25434258726811,nan
180,37.00704422064265,1000,18.191032807502594,0.07301387405718816,0.032178398441822624,0.1723494402713486,1.0492422659984515,3.4016443529096434,17.647438349723817,17.61888044500351,0.49456173181533813,0.5985798835754395,-0.7907156944274902,-0.9468948841094971,-0.6345364451408386,1.2564456775543649,nan
181,2.0896369084660487,1000,17.9677452217017,0.07307034327886537,0.010718042840579579,0.22473572761683439,0.2703477522341417,0.75170020172218,19.74620913219452,19.72074735569954,-0.8971599340438843,0.14972911775112152,-0.7889403104782104,-0.9474624395370483,-0.6304181814193726,1.2599964454529244,nan
182,30.60210566298251,1000,17.996791519765654,0.07169006619191452,0.02098997800484839,0.16550544940108014,1.0711836529364156,3.2255461980600986,19.143127228498457,19.116794125318528,-0.5019960999488831,0.5819936990737915,-0.7913831472396851,-0.953589677810669,-0.629176676273346,1.2551107719299752,nan
183,31.6209165190295,1000,17.99309479191252,0.07189762108998721,0.021384464536058453,0.19159482173350587,1.2877801683359476,3.803595438396742,19.038655066490172,19.012245729923247,-0.5010086297988892,0.5889295339584351,-0.7933931946754456,-0.9592293500900269,-0.6275570392608643,1.2510906770584542,nan
184,30.319542690840642,1000,18.090413626925386,0.07214425215115648,0.018899623365365263,0.16711598741957423,0.9530645533790542,2.850492695598591,19.083727883815765,19.05735716199875,-0.5022624135017395,0.5848264694213867,-0.7964826822280884,-0.9664418697357178,-0.6265234351158142,1.2449117019531686,nan
185,-27.36650826937117,1000,17.543919276142176,0.07213326784924902,0.002768362922905278,0.3052695662113267,0.5145581918441682,1.569588262883757,19.44370253229141,19.417844541072846,-0.9745069742202759,0.09526591002941132,-0.7987617254257202,-0.964801013469696,-0.6327224373817444,1.240353615557905,nan
186,35.02195389561642,1000,17.595254658540135,0.0723222028473292,0.029500439875364985,0.30129308396389903,1.599256418506929,5.03943130489169,17.640141266822816,17.61156913423538,0.4933456778526306,0.6040897369384766,-0.8105987906455994,-0.9830940961837769,-0.6381034851074219,1.2166794851181466,nan
187,37.130095090595646,1000,17.67576422048193,0.0724693787986337,0.026301479159814362,0.1791941510239284,1.1559528420292553,3.5992980770656753,18.77090737628937,18.744119121551513,-0.5025394558906555,0.5978752374649048,-0.8131382465362549,-0.9900987148284912,-0.6361778378486633,1.2116005733368356,nan
188,26.015211342886595,1000,17.684449945914952,0.07226628811526573,0.016857049313634905,0.1788576913097038,0.8381604181723813,2.544904299469294,18.939349588155746,18.9127572350502,-0.5032831430435181,0.5876269936561584,-0.8157492876052856,-0.9946659207344055,-0.6368326544761658,1.206378491198774,nan
189,36.62688026771966,1000,17.81347757652213,0.07226523204112038,0.030224044471558277,0.1690440148048327,1.077116120014098,3.511019440338545,18.110574308633804,18.082726891994476,0.49672001600265503,0.6001279354095459,-0.8185536861419678,-1.0010982751846313,-0.6360090374946594,1.2007696941254098,nan
190,35.47362395323516,1000,17.852338076483043,0.07205327358652629,0.026070941697372417,0.17193152732441155,0.9045521481447774,2.673048878256714,18.496130464076995,18.46894978094101,0.49588727951049805,0.6001757979393005,-0.8247854709625244,-1.0145392417907715,-0.6350317597389221,1.1883061244842965,nan
191,35.6436460469831,1000,18.157553453654685,0.07148858367753537,0.0198251691167224,0.14435423208698228,0.7597017449259996,2.4559568783357983,18.720692331790925,18.693820075273514,0.49602654576301575,0.5968382954597473,-0.8315523862838745,-1.027828574180603,-0.6352761387825012,1.1747722938415963,nan
192,37.53670912238661,1000,18.299546620160257,0.07165084268918698,0.021171156453815117,0.15631440835484603,0.8122258172296412,2.6749971757342537,18.79042711400986,18.76362003016472,0.4936351180076599,0.5968824625015259,-0.8387660384178162,-1.0416748523712158,-0.6358572244644165,1.160344989573713,nan
193,40.476365911633,1000,18.7810832220266,0.07195600588146331,0.022821365968555343,0.19315827054411547,0.9100486562581325,3.0727169374171215,18.661397166967394,18.634376082897187,0.4919321835041046,0.6010485887527466,-0.8420301079750061,-1.0500717163085938,-0.6339884996414185,1.1538168504593331,nan
194,26.530451901743824,1000,18.84600420877121,0.0735809856085751,0.022621600916956267,0.2883988431717726,3.2919195085826525,10.859616783547576,18.927982956171036,18.901250563263893,-0.517386257648468,0.5781011581420898,-0.8431418538093567,-1.0462584495544434,-0.64002525806427,1.151593358790632,nan
195,29.126030357176973,1000,18.96312434627319,0.07421615776643062,0.017257262019482064,0.19084106757066416,1.3249263031365948,4.130702208054962,18.736282193660735,18.709450102567672,-0.5018556714057922,0.5940336585044861,-0.8494189381599426,-1.0577677488327026,-0.6410701274871826,1.13903919008946,nan
