model,neuron_bias,capacity_threshold,order,parity,mean_ipc_contrib,std_ipc_contrib,median_ipc_contrib,ratio_to_order3
real,0.0,0.0,7,odd,0.3681726061277324,0.11013818096789667,0.3535385289271815,0.15470316531970002
real,0.0,0.0,8,even,0.1768336737070403,0.02692333825521539,0.1769403149792197,0.07430408618749627
real,0.0,0.0,9,odd,0.20659188502894638,0.030681913553254746,0.19730937392221698,0.08680824703251638
real,0.0,0.0,10,even,0.17386560850265834,0.03231579709524108,0.17732202520021545,0.07305692908142454
real,0.0,0.001,1,odd,4.637451383966254,0.4803335087526552,4.675995792087633,1.957487190864167
real,0.0,0.001,2,even,0.16401672216015867,0.03051829256456771,0.15833262127125636,0.06923212905823399
real,0.0,0.001,3,odd,2.369083897769451,0.4620176086671835,2.4798019456793554,1.0
real,0.0,0.001,4,even,0.1595469049469102,0.025790313109690235,0.15763792843790725,0.06734540093625532
real,0.0,0.001,5,odd,1.0029819205286912,0.23926248042901224,0.9791589640080929,0.4233627696651109
real,0.0,0.001,6,even,0.16718337197671645,0.03063938332839216,0.1725561521598138,0.07056878489365598
real,0.0,0.001,7,odd,0.3561369156639557,0.11094957905899037,0.3441107858088799,0.150326848280581
real,0.0,0.001,8,even,0.16444105686969124,0.027597601919602328,0.16555931215407327,0.06941124247415485
real,0.0,0.001,9,odd,0.1947241245827172,0.03127928541116073,0.18622607982251793,0.08219384917775796
real,0.0,0.001,10,even,0.1607346784148831,0.03401597780008648,0.16206803143722937,0.06784676497367553
real,0.0,0.005,1,odd,4.574364656466059,0.476786817107229,4.605567964725196,1.9858736471554994
real,0.0,0.005,2,even,0.09259599586948752,0.033223238360861405,0.09047281602397561,0.040198795207419015
real,0.0,0.005,3,odd,2.3034520162036642,0.46428805938068624,2.420232576318085,1.0
real,0.0,0.005,4,even,0.08651804346591234,0.030584046408145292,0.08765797223895788,0.037560167460533145
real,0.0,0.005,5,odd,0.9326928266091272,0.23447104920514206,0.9186127241700888,0.40491089896732685
real,0.0,0.005,6,even,0.09523368028458208,0.031153619293764614,0.09201393532566726,0.041343895863538496
real,0.0,0.005,7,odd,0.28390417327173056,0.11023813838282512,0.25986915943212807,0.12325161161361418
real,0.0,0.005,8,even,0.08824093909934164,0.02608207210141134,0.08733245101757348,0.03830812991918632
real,0.0,0.005,9,odd,0.12269829888828099,0.030764474140819727,0.1152239094953984,0.053267139070038425
real,0.0,0.005,10,even,0.09054482877254486,0.03089749415075898,0.08364620478823781,0.039308319919671014
real,0.0,0.01,1,odd,4.526112016662955,0.4708885073702516,4.550050953403115,2.0184943419490935
real,0.0,0.01,2,even,0.03258063867688179,0.02124319432982427,0.03014884376898408,0.014529873450825579
real,0.0,0.01,3,odd,2.2423208837397395,0.4562866820384006,2.3549160207621753,1.0
real,0.0,0.01,4,even,0.034568093717098236,0.020359542380804996,0.03518963837996125,0.015416211822210575
real,0.0,0.01,5,odd,0.8849664886947721,0.24067866860698978,0.8714584223926067,0.3946654090019562
real,0.0,0.01,6,even,0.040197772439569235,0.024305161387814203,0.041100779082626104,0.017926859947237993
real,0.0,0.01,7,odd,0.23517410792410373,0.10836868664234847,0.2174576031975448,0.10487977417927835
real,0.0,0.01,8,even,0.03680813293904066,0.02490724805968094,0.03248015698045492,0.016415194277480977
real,0.0,0.01,9,odd,0.0671475953888148,0.03157986846679138,0.06322880927473307,0.02994557820682031
real,0.0,0.01,10,even,0.03374740453436971,0.02033500193318684,0.032405256293714046,0.01505021193848306
real,0.1,0.0,1,odd,4.634546846721131,0.4850281174811978,4.530179906762125,2.293714353954412
real,0.1,0.0,2,even,1.7662101540662136,0.30290277826151346,1.7807579725034977,0.8741267952330345
real,0.1,0.0,3,odd,2.0205422871122005,0.4341589100577032,2.04384418764188,1.0
real,0.1,0.0,4,even,0.5680810250718119,0.2001362871176302,0.6147792868914732,0.28115275225628894
real,0.1,0.0,5,odd,0.8037468202305883,0.3552078198234971,0.8580978704021334,0.3977876757923831
real,0.1,0.0,6,even,0.23280628534267472,0.04904218935584667,0.24087846362942855,0.11521970454545949
real,0.1,0.0,7,odd,0.304548940096517,0.11803282784882921,0.26946523692444835,0.15072633819101328
real,0.1,0.0,8,even,0.18130911541677908,0.03331728420684028,0.17165372801611278,0.0897328982289748
real,0.1,0.0,9,odd,0.21899336417923276,0.0584418212973662,0.22333775199730366,0.1083834600127189
real,0.1,0.0,10,even,0.17655446352961518,0.02370166604918774,0.17242723036032004,0.08737974189194048
real,0.1,0.001,1,odd,4.62377440269338,0.4853696173826862,4.517104957252741,2.301766764548189
real,0.1,0.001,2,even,1.7536293319950347,0.30338850283965263,1.7694814011338167,0.8729763526896458
real,0.1,0.001,3,odd,2.008793624927057,0.4349569223800927,2.0314444110845216,1.0
real,0.1,0.001,4,even,0.5564708734513261,0.2007641923853788,0.6014698245562613,0.27701744297975484
real,0.1,0.001,5,odd,0.7921234182023908,0.3548127812434523,0.8441065566730686,0.3943279231738672
real,0.1,0.001,6,even,0.22067822682438418,0.04927021070920594,0.2316920620505698,0.1098560967567773
real,0.1,0.001,7,odd,0.2922643234429415,0.11891446622439279,0.2550449022091925,0.1454924586658593
real,0.1,0.001,8,even,0.16930998063180597,0.03362388644256188,0.16181909950682893,0.0842844075821646
real,0.1,0.001,9,odd,0.20709513443289324,0.05983790262264921,0.21091893059201539,0.10309428099684119
real,0.1,0.001,10,even,0.16441890027490444,0.024190731709102114,0.15988512779586017,0.08184957291512451
real,0.1,0.005,1,odd,4.561525832489133,0.48539448339944957,4.4483176176436245,2.346851999831035
real,0.1,0.005,2,even,1.682744621904567,0.3003918351049221,1.6977751492522657,0.8657525411769241
real,0.1,0.005,3,odd,1.9436785246012733,0.43283349832485957,1.970761597622186,1.0
real,0.1,0.005,4,even,0.48326718371827154,0.19788032654310841,0.5244872027542442,0.2486353466386161
real,0.1,0.005,5,odd,0.714350144029595,0.35528740335541537,0.7675496528390795,0.3675248427083058
real,0.1,0.005,6,even,0.14585875037591906,0.05242281855486658,0.1485417711082846,0.0750426310368586
real,0.1,0.005,7,odd,0.22470772294327618,0.11492393434539205,0.19764984189532697,0.11560951057447773
real,0.1,0.005,8,even,0.0969349954277277,0.038166508579270744,0.09121977514587343,0.04987192799674162
real,0.1,0.005,9,odd,0.13448108450975269,0.058231686103762996,0.13102708966471255,0.06918895424712282
real,0.1,0.005,10,even,0.08815723895095288,0.022518371141211153,0.08728167717345059,0.04535587435635092
real,0.1,0.01,1,odd,4.510578717431054,0.48501382051701514,4.402728832792491,2.3885621414086766
real,0.1,0.01,2,even,1.6333144993055613,0.29670376528025355,1.6392774642445147,0.8649163272505873
real,0.1,0.01,3,odd,1.8884075231850148,0.4300307352181945,1.895114122889936,1.0
real,0.1,0.01,4,even,0.4315481706056744,0.19909551466986983,0.4679875303991139,0.22852491599790875
real,0.1,0.01,5,odd,0.6626029583625496,0.36107448302549294,0.721265135332942,0.3508792197803756
real,0.1,0.01,6,even,0.09605070720426738,0.05190992867009677,0.09134645899757743,0.0508633364488333
real,0.1,0.01,7,odd,0.17090544127859175,0.11744703672304052,0.13773185573518276,0.09050241496090855
real,0.1,0.01,8,even,0.04685411765240133,0.032124728193027134,0.043574176263064146,0.024811444075046107
real,0.1,0.01,9,odd,0.0755316193215549,0.05599070249700603,0.07432126486673951,0.03999752087100469
real,0.1,0.01,10,even,0.030734233651310207,0.02410544416131642,0.02230010461062193,0.01627521246021802
