model,seed,rho_target,leak,input_scale,d_max,mc_total,capture_pct_vs_ref
conn_shuf,9,0.95,0.8,1.0,50,3.735753059387207,100.0
conn_shuf,9,0.95,0.8,1.0,80,3.735753059387207,100.0
local_sign,9,0.95,0.8,1.0,30,4.2047576904296875,100.0
local_sign,9,0.95,0.8,1.0,50,4.2047576904296875,100.0
local_sign,9,0.95,0.8,1.0,80,4.2047576904296875,100.0
conn_shuf_only,9,0.95,0.8,1.0,30,4.048408508300781,100.0
conn_shuf_only,9,0.95,0.8,1.0,50,4.048408508300781,100.0
conn_shuf_only,9,0.95,0.8,1.0,80,4.048408508300781,100.0
cel_sample,9,0.95,0.8,1.0,30,3.9634318351745605,100.0
cel_sample,9,0.95,0.8,1.0,50,3.9634318351745605,100.0
cel_sample,9,0.95,0.8,1.0,80,3.9634318351745605,100.0
local_sign+flat,9,0.95,0.8,1.0,30,3.758641242980957,100.0
local_sign+flat,9,0.95,0.8,1.0,50,3.758641242980957,100.0
local_sign+flat,9,0.95,0.8,1.0,80,3.758641242980957,100.0
local_sign+sample,9,0.95,0.8,1.0,30,2.9659595489501953,100.0
local_sign+sample,9,0.95,0.8,1.0,50,2.9659595489501953,100.0
local_sign+sample,9,0.95,0.8,1.0,80,2.9659595489501953,100.0
local_sign+binary,9,0.95,0.8,1.0,30,3.5261268615722656,100.0
local_sign+binary,9,0.95,0.8,1.0,50,3.5261268615722656,100.0
local_sign+binary,9,0.95,0.8,1.0,80,3.5261268615722656,100.0
global_sign_pres,9,0.95,0.8,1.0,30,3.1409835815429688,100.0
global_sign_pres,9,0.95,0.8,1.0,50,3.1409835815429688,100.0
global_sign_pres,9,0.95,0.8,1.0,80,3.1409835815429688,100.0
binary+shuffle,9,0.95,0.8,1.0,30,3.065702438354492,100.0
binary+shuffle,9,0.95,0.8,1.0,50,3.065702438354492,100.0
binary+shuffle,9,0.95,0.8,1.0,80,3.065702438354492,100.0
real,10,0.95,0.8,1.0,30,2.44887375831604,100.0
real,10,0.95,0.8,1.0,50,2.44887375831604,100.0
real,10,0.95,0.8,1.0,80,2.44887375831604,100.0
shuffle_weights,10,0.95,0.8,1.0,30,3.8520874977111816,100.0
shuffle_weights,10,0.95,0.8,1.0,50,3.8520874977111816,100.0
shuffle_weights,10,0.95,0.8,1.0,80,3.8520874977111816,100.0
cel_randN,10,0.95,0.8,1.0,30,7.660709381103516,100.0
cel_randN,10,0.95,0.8,1.0,50,7.660709381103516,100.0
cel_randN,10,0.95,0.8,1.0,80,7.660709381103516,100.0
er_randN,10,0.95,0.8,1.0,30,8.557656288146973,100.0
er_randN,10,0.95,0.8,1.0,50,8.557656288146973,100.0
er_randN,10,0.95,0.8,1.0,80,8.557656288146973,100.0
ws_p01_randN,10,0.95,0.8,1.0,30,8.28936767578125,100.0
ws_p01_randN,10,0.95,0.8,1.0,50,8.28936767578125,100.0
ws_p01_randN,10,0.95,0.8,1.0,80,8.28936767578125,100.0
conn_shuf,10,0.95,0.8,1.0,30,2.177452564239502,100.0
conn_shuf,10,0.95,0.8,1.0,50,2.177452564239502,100.0
conn_shuf,10,0.95,0.8,1.0,80,2.177452564239502,100.0
local_sign,10,0.95,0.8,1.0,30,4.3622331619262695,100.0
local_sign,10,0.95,0.8,1.0,50,4.3622331619262695,100.0
local_sign,10,0.95,0.8,1.0,80,4.3622331619262695,100.0
conn_shuf_only,10,0.95,0.8,1.0,30,3.3906683921813965,100.0
conn_shuf_only,10,0.95,0.8,1.0,50,3.3906683921813965,100.0
conn_shuf_only,10,0.95,0.8,1.0,80,3.3906683921813965,100.0
cel_sample,10,0.95,0.8,1.0,30,3.521831750869751,100.0
cel_sample,10,0.95,0.8,1.0,50,3.521831750869751,100.0
cel_sample,10,0.95,0.8,1.0,80,3.521831750869751,100.0
local_sign+flat,10,0.95,0.8,1.0,30,1.8276991844177246,100.0
local_sign+flat,10,0.95,0.8,1.0,50,1.8276991844177246,100.0
local_sign+flat,10,0.95,0.8,1.0,80,1.8276991844177246,100.0
local_sign+sample,10,0.95,0.8,1.0,30,2.1538023948669434,100.0
local_sign+sample,10,0.95,0.8,1.0,50,2.1538023948669434,100.0
local_sign+sample,10,0.95,0.8,1.0,80,2.1538023948669434,100.0
local_sign+binary,10,0.95,0.8,1.0,30,2.1712560653686523,100.0
local_sign+binary,10,0.95,0.8,1.0,50,2.1712560653686523,100.0
local_sign+binary,10,0.95,0.8,1.0,80,2.1712560653686523,100.0
global_sign_pres,10,0.95,0.8,1.0,30,2.424398183822632,100.0
global_sign_pres,10,0.95,0.8,1.0,50,2.424398183822632,100.0
global_sign_pres,10,0.95,0.8,1.0,80,2.424398183822632,100.0
binary+shuffle,10,0.95,0.8,1.0,30,3.3542001247406006,100.0
binary+shuffle,10,0.95,0.8,1.0,50,3.3542001247406006,100.0
binary+shuffle,10,0.95,0.8,1.0,80,3.3542001247406006,100.0
real,11,0.95,0.8,1.0,30,3.7378344535827637,100.0
real,11,0.95,0.8,1.0,50,3.7378344535827637,100.0
real,11,0.95,0.8,1.0,80,3.7378344535827637,100.0
shuffle_weights,11,0.95,0.8,1.0,30,2.807157039642334,100.0
shuffle_weights,11,0.95,0.8,1.0,50,2.807157039642334,100.0
shuffle_weights,11,0.95,0.8,1.0,80,2.807157039642334,100.0
cel_randN,11,0.95,0.8,1.0,30,6.706058979034424,100.0
cel_randN,11,0.95,0.8,1.0,50,6.706058979034424,100.0
cel_randN,11,0.95,0.8,1.0,80,6.706058979034424,100.0
er_randN,11,0.95,0.8,1.0,30,7.827353477478027,100.0
er_randN,11,0.95,0.8,1.0,50,7.827353477478027,100.0
er_randN,11,0.95,0.8,1.0,80,7.827353477478027,100.0
ws_p01_randN,11,0.95,0.8,1.0,30,8.086603164672852,100.0
ws_p01_randN,11,0.95,0.8,1.0,50,8.086603164672852,100.0
ws_p01_randN,11,0.95,0.8,1.0,80,8.086603164672852,100.0
conn_shuf,11,0.95,0.8,1.0,30,2.9808995723724365,100.0
conn_shuf,11,0.95,0.8,1.0,50,2.9808995723724365,100.0
conn_shuf,11,0.95,0.8,1.0,80,2.9808995723724365,100.0
local_sign,11,0.95,0.8,1.0,30,2.0714964866638184,100.0
local_sign,11,0.95,0.8,1.0,50,2.0714964866638184,100.0
local_sign,11,0.95,0.8,1.0,80,2.0714964866638184,100.0
conn_shuf_only,11,0.95,0.8,1.0,30,4.392853736877441,100.0
conn_shuf_only,11,0.95,0.8,1.0,50,4.392853736877441,100.0
conn_shuf_only,11,0.95,0.8,1.0,80,4.392853736877441,100.0
cel_sample,11,0.95,0.8,1.0,30,2.6069297790527344,100.0
cel_sample,11,0.95,0.8,1.0,50,2.6069297790527344,100.0
cel_sample,11,0.95,0.8,1.0,80,2.6069297790527344,100.0
local_sign+flat,11,0.95,0.8,1.0,30,3.460965394973755,100.0
local_sign+flat,11,0.95,0.8,1.0,50,3.460965394973755,100.0
local_sign+flat,11,0.95,0.8,1.0,80,3.460965394973755,100.0
local_sign+sample,11,0.95,0.8,1.0,30,3.317896842956543,100.0
local_sign+sample,11,0.95,0.8,1.0,50,3.317896842956543,100.0
local_sign+sample,11,0.95,0.8,1.0,80,3.317896842956543,100.0
local_sign+binary,11,0.95,0.8,1.0,30,2.277435302734375,100.0
local_sign+binary,11,0.95,0.8,1.0,50,2.277435302734375,100.0
local_sign+binary,11,0.95,0.8,1.0,80,2.277435302734375,100.0
global_sign_pres,11,0.95,0.8,1.0,30,3.6388416290283203,100.0
global_sign_pres,11,0.95,0.8,1.0,50,3.6388416290283203,100.0
global_sign_pres,11,0.95,0.8,1.0,80,3.6388416290283203,100.0
binary+shuffle,11,0.95,0.8,1.0,30,2.8409411907196045,100.0
binary+shuffle,11,0.95,0.8,1.0,50,2.8409411907196045,100.0
binary+shuffle,11,0.95,0.8,1.0,80,2.8409411907196045,100.0
real,12,0.95,0.8,1.0,30,3.249403476715088,100.0
real,12,0.95,0.8,1.0,50,3.249403476715088,100.0
real,12,0.95,0.8,1.0,80,3.249403476715088,100.0
shuffle_weights,12,0.95,0.8,1.0,30,4.45591402053833,100.0
shuffle_weights,12,0.95,0.8,1.0,50,4.45591402053833,100.0
shuffle_weights,12,0.95,0.8,1.0,80,4.45591402053833,100.0
cel_randN,12,0.95,0.8,1.0,30,7.286918640136719,100.0
cel_randN,12,0.95,0.8,1.0,50,7.286918640136719,100.0
cel_randN,12,0.95,0.8,1.0,80,7.286918640136719,100.0
er_randN,12,0.95,0.8,1.0,30,8.57097339630127,100.0
er_randN,12,0.95,0.8,1.0,50,8.57097339630127,100.0
er_randN,12,0.95,0.8,1.0,80,8.57097339630127,100.0
ws_p01_randN,12,0.95,0.8,1.0,30,8.356460571289062,100.0
ws_p01_randN,12,0.95,0.8,1.0,50,8.356460571289062,100.0
ws_p01_randN,12,0.95,0.8,1.0,80,8.356460571289062,100.0
conn_shuf,12,0.95,0.8,1.0,30,2.936156749725342,100.0
conn_shuf,12,0.95,0.8,1.0,50,2.936156749725342,100.0
conn_shuf,12,0.95,0.8,1.0,80,2.936156749725342,100.0
local_sign,12,0.95,0.8,1.0,30,3.1843037605285645,100.0
local_sign,12,0.95,0.8,1.0,50,3.1843037605285645,100.0
local_sign,12,0.95,0.8,1.0,80,3.1843037605285645,100.0
conn_shuf_only,12,0.95,0.8,1.0,30,4.219394683837891,100.0
conn_shuf_only,12,0.95,0.8,1.0,50,4.219394683837891,100.0
conn_shuf_only,12,0.95,0.8,1.0,80,4.219394683837891,100.0
cel_sample,12,0.95,0.8,1.0,30,4.161428451538086,100.0
cel_sample,12,0.95,0.8,1.0,50,4.161428451538086,100.0
cel_sample,12,0.95,0.8,1.0,80,4.161428451538086,100.0
local_sign+flat,12,0.95,0.8,1.0,30,3.4428422451019287,100.0
local_sign+flat,12,0.95,0.8,1.0,50,3.4428422451019287,100.0
local_sign+flat,12,0.95,0.8,1.0,80,3.4428422451019287,100.0
local_sign+sample,12,0.95,0.8,1.0,30,3.3319008350372314,100.0
local_sign+sample,12,0.95,0.8,1.0,50,3.3319008350372314,100.0
local_sign+sample,12,0.95,0.8,1.0,80,3.3319008350372314,100.0
local_sign+binary,12,0.95,0.8,1.0,30,2.783040761947632,100.0
local_sign+binary,12,0.95,0.8,1.0,50,2.783040761947632,100.0
local_sign+binary,12,0.95,0.8,1.0,80,2.783040761947632,100.0
global_sign_pres,12,0.95,0.8,1.0,30,3.9255995750427246,100.0
global_sign_pres,12,0.95,0.8,1.0,50,3.9255995750427246,100.0
global_sign_pres,12,0.95,0.8,1.0,80,3.9255995750427246,100.0
binary+shuffle,12,0.95,0.8,1.0,30,3.5864601135253906,100.0
binary+shuffle,12,0.95,0.8,1.0,50,3.5864601135253906,100.0
binary+shuffle,12,0.95,0.8,1.0,80,3.5864601135253906,100.0
real,13,0.95,0.8,1.0,30,3.6962456703186035,99.77758664454075
real,13,0.95,0.8,1.0,50,3.7044849395751953,100.0
real,13,0.95,0.8,1.0,80,3.7044849395751953,100.0
shuffle_weights,13,0.95,0.8,1.0,30,2.8261454105377197,100.0
shuffle_weights,13,0.95,0.8,1.0,50,2.8261454105377197,100.0
shuffle_weights,13,0.95,0.8,1.0,80,2.8261454105377197,100.0
cel_randN,13,0.95,0.8,1.0,30,6.596571922302246,100.0
cel_randN,13,0.95,0.8,1.0,50,6.596571922302246,100.0
cel_randN,13,0.95,0.8,1.0,80,6.596571922302246,100.0
er_randN,13,0.95,0.8,1.0,30,8.160759925842285,100.0
er_randN,13,0.95,0.8,1.0,50,8.160759925842285,100.0
er_randN,13,0.95,0.8,1.0,80,8.160759925842285,100.0
ws_p01_randN,13,0.95,0.8,1.0,30,8.117260932922363,100.0
ws_p01_randN,13,0.95,0.8,1.0,50,8.117260932922363,100.0
ws_p01_randN,13,0.95,0.8,1.0,80,8.117260932922363,100.0
conn_shuf,13,0.95,0.8,1.0,30,3.672332286834717,100.0
conn_shuf,13,0.95,0.8,1.0,50,3.672332286834717,100.0
conn_shuf,13,0.95,0.8,1.0,80,3.672332286834717,100.0
local_sign,13,0.95,0.8,1.0,30,3.8891634941101074,100.0
local_sign,13,0.95,0.8,1.0,50,3.8891634941101074,100.0
local_sign,13,0.95,0.8,1.0,80,3.8891634941101074,100.0
conn_shuf_only,13,0.95,0.8,1.0,30,3.1791136264801025,100.0
conn_shuf_only,13,0.95,0.8,1.0,50,3.1791136264801025,100.0
conn_shuf_only,13,0.95,0.8,1.0,80,3.1791136264801025,100.0
cel_sample,13,0.95,0.8,1.0,30,3.8549840450286865,100.0
cel_sample,13,0.95,0.8,1.0,50,3.8549840450286865,100.0
cel_sample,13,0.95,0.8,1.0,80,3.8549840450286865,100.0
local_sign+flat,13,0.95,0.8,1.0,30,3.096001386642456,100.0
local_sign+flat,13,0.95,0.8,1.0,50,3.096001386642456,100.0
local_sign+flat,13,0.95,0.8,1.0,80,3.096001386642456,100.0
local_sign+sample,13,0.95,0.8,1.0,30,2.5900425910949707,100.0
local_sign+sample,13,0.95,0.8,1.0,50,2.5900425910949707,100.0
local_sign+sample,13,0.95,0.8,1.0,80,2.5900425910949707,100.0
local_sign+binary,13,0.95,0.8,1.0,30,3.2825493812561035,100.0
local_sign+binary,13,0.95,0.8,1.0,50,3.2825493812561035,100.0
local_sign+binary,13,0.95,0.8,1.0,80,3.2825493812561035,100.0
global_sign_pres,13,0.95,0.8,1.0,30,4.144140243530273,100.0
global_sign_pres,13,0.95,0.8,1.0,50,4.144140243530273,100.0
global_sign_pres,13,0.95,0.8,1.0,80,4.144140243530273,100.0
binary+shuffle,13,0.95,0.8,1.0,30,3.5625224113464355,100.0
binary+shuffle,13,0.95,0.8,1.0,50,3.5625224113464355,100.0
binary+shuffle,13,0.95,0.8,1.0,80,3.5625224113464355,100.0
real,14,0.95,0.8,1.0,30,3.5355796813964844,100.0
real,14,0.95,0.8,1.0,50,3.5355796813964844,100.0
real,14,0.95,0.8,1.0,80,3.5355796813964844,100.0
shuffle_weights,14,0.95,0.8,1.0,30,4.242979049682617,100.0
shuffle_weights,14,0.95,0.8,1.0,50,4.242979049682617,100.0
shuffle_weights,14,0.95,0.8,1.0,80,4.242979049682617,100.0
cel_randN,14,0.95,0.8,1.0,30,7.998226165771484,100.0
cel_randN,14,0.95,0.8,1.0,50,7.998226165771484,100.0
cel_randN,14,0.95,0.8,1.0,80,7.998226165771484,100.0
er_randN,14,0.95,0.8,1.0,30,8.906865119934082,100.0
er_randN,14,0.95,0.8,1.0,50,8.906865119934082,100.0
er_randN,14,0.95,0.8,1.0,80,8.906865119934082,100.0
ws_p01_randN,14,0.95,0.8,1.0,30,9.207026481628418,100.0
ws_p01_randN,14,0.95,0.8,1.0,50,9.207026481628418,100.0
ws_p01_randN,14,0.95,0.8,1.0,80,9.207026481628418,100.0
conn_shuf,14,0.95,0.8,1.0,30,3.92079758644104,100.0
conn_shuf,14,0.95,0.8,1.0,50,3.92079758644104,100.0
conn_shuf,14,0.95,0.8,1.0,80,3.92079758644104,100.0
local_sign,14,0.95,0.8,1.0,30,3.694570779800415,100.0
local_sign,14,0.95,0.8,1.0,50,3.694570779800415,100.0
local_sign,14,0.95,0.8,1.0,80,3.694570779800415,100.0
conn_shuf_only,14,0.95,0.8,1.0,30,3.52554988861084,100.0
conn_shuf_only,14,0.95,0.8,1.0,50,3.52554988861084,100.0
conn_shuf_only,14,0.95,0.8,1.0,80,3.52554988861084,100.0
cel_sample,14,0.95,0.8,1.0,30,4.766688346862793,100.0
cel_sample,14,0.95,0.8,1.0,50,4.766688346862793,100.0
cel_sample,14,0.95,0.8,1.0,80,4.766688346862793,100.0
local_sign+flat,14,0.95,0.8,1.0,30,3.2228035926818848,100.0
local_sign+flat,14,0.95,0.8,1.0,50,3.2228035926818848,100.0
local_sign+flat,14,0.95,0.8,1.0,80,3.2228035926818848,100.0
local_sign+sample,14,0.95,0.8,1.0,30,4.207120895385742,100.0
local_sign+sample,14,0.95,0.8,1.0,50,4.207120895385742,100.0
local_sign+sample,14,0.95,0.8,1.0,80,4.207120895385742,100.0
local_sign+binary,14,0.95,0.8,1.0,30,3.6579225063323975,100.0
local_sign+binary,14,0.95,0.8,1.0,50,3.6579225063323975,100.0
local_sign+binary,14,0.95,0.8,1.0,80,3.6579225063323975,100.0
global_sign_pres,14,0.95,0.8,1.0,30,3.3655827045440674,100.0
global_sign_pres,14,0.95,0.8,1.0,50,3.3655827045440674,100.0
global_sign_pres,14,0.95,0.8,1.0,80,3.3655827045440674,100.0
binary+shuffle,14,0.95,0.8,1.0,30,3.2703018188476562,100.0
binary+shuffle,14,0.95,0.8,1.0,50,3.2703018188476562,100.0
binary+shuffle,14,0.95,0.8,1.0,80,3.2703018188476562,100.0
real,15,0.95,0.8,1.0,30,3.410290479660034,100.0
real,15,0.95,0.8,1.0,50,3.410290479660034,100.0
real,15,0.95,0.8,1.0,80,3.410290479660034,100.0
shuffle_weights,15,0.95,0.8,1.0,30,2.804434061050415,100.0
shuffle_weights,15,0.95,0.8,1.0,50,2.804434061050415,100.0
shuffle_weights,15,0.95,0.8,1.0,80,2.804434061050415,100.0
cel_randN,15,0.95,0.8,1.0,30,8.184025764465332,100.0
cel_randN,15,0.95,0.8,1.0,50,8.184025764465332,100.0
cel_randN,15,0.95,0.8,1.0,80,8.184025764465332,100.0
er_randN,15,0.95,0.8,1.0,30,8.058088302612305,100.0
er_randN,15,0.95,0.8,1.0,50,8.058088302612305,100.0
er_randN,15,0.95,0.8,1.0,80,8.058088302612305,100.0
ws_p01_randN,15,0.95,0.8,1.0,30,8.068105697631836,100.0
ws_p01_randN,15,0.95,0.8,1.0,50,8.068105697631836,100.0
ws_p01_randN,15,0.95,0.8,1.0,80,8.068105697631836,100.0
conn_shuf,15,0.95,0.8,1.0,30,3.8908653259277344,100.0
conn_shuf,15,0.95,0.8,1.0,50,3.8908653259277344,100.0
conn_shuf,15,0.95,0.8,1.0,80,3.8908653259277344,100.0
local_sign,15,0.95,0.8,1.0,30,4.200777530670166,100.0
local_sign,15,0.95,0.8,1.0,50,4.200777530670166,100.0
local_sign,15,0.95,0.8,1.0,80,4.200777530670166,100.0
conn_shuf_only,15,0.95,0.8,1.0,30,4.605475425720215,100.0
conn_shuf_only,15,0.95,0.8,1.0,50,4.605475425720215,100.0
conn_shuf_only,15,0.95,0.8,1.0,80,4.605475425720215,100.0
cel_sample,15,0.95,0.8,1.0,30,4.5454912185668945,100.0
cel_sample,15,0.95,0.8,1.0,50,4.5454912185668945,100.0
cel_sample,15,0.95,0.8,1.0,80,4.5454912185668945,100.0
local_sign+flat,15,0.95,0.8,1.0,30,2.3199427127838135,100.0
local_sign+flat,15,0.95,0.8,1.0,50,2.3199427127838135,100.0
local_sign+flat,15,0.95,0.8,1.0,80,2.3199427127838135,100.0
local_sign+sample,15,0.95,0.8,1.0,30,3.030454397201538,100.0
local_sign+sample,15,0.95,0.8,1.0,50,3.030454397201538,100.0
local_sign+sample,15,0.95,0.8,1.0,80,3.030454397201538,100.0
local_sign+binary,15,0.95,0.8,1.0,30,3.3931193351745605,99.99999297346957
local_sign+binary,15,0.95,0.8,1.0,50,3.3931195735931396,100.0
local_sign+binary,15,0.95,0.8,1.0,80,3.3931195735931396,100.0
global_sign_pres,15,0.95,0.8,1.0,30,2.7896196842193604,100.0
global_sign_pres,15,0.95,0.8,1.0,50,2.7896196842193604,100.0
global_sign_pres,15,0.95,0.8,1.0,80,2.7896196842193604,100.0
binary+shuffle,15,0.95,0.8,1.0,30,2.8977417945861816,100.0
binary+shuffle,15,0.95,0.8,1.0,50,2.8977417945861816,100.0
binary+shuffle,15,0.95,0.8,1.0,80,2.8977417945861816,100.0
real,16,0.95,0.8,1.0,30,4.768240451812744,100.0
real,16,0.95,0.8,1.0,50,4.768240451812744,100.0
real,16,0.95,0.8,1.0,80,4.768240451812744,100.0
shuffle_weights,16,0.95,0.8,1.0,30,3.6169991493225098,100.0
shuffle_weights,16,0.95,0.8,1.0,50,3.6169991493225098,100.0
shuffle_weights,16,0.95,0.8,1.0,80,3.6169991493225098,100.0
cel_randN,16,0.95,0.8,1.0,30,7.252786159515381,100.0
cel_randN,16,0.95,0.8,1.0,50,7.252786159515381,100.0
cel_randN,16,0.95,0.8,1.0,80,7.252786159515381,100.0
er_randN,16,0.95,0.8,1.0,30,8.027265548706055,100.0
er_randN,16,0.95,0.8,1.0,50,8.027265548706055,100.0
er_randN,16,0.95,0.8,1.0,80,8.027265548706055,100.0
ws_p01_randN,16,0.95,0.8,1.0,30,7.466803550720215,100.0
ws_p01_randN,16,0.95,0.8,1.0,50,7.466803550720215,100.0
ws_p01_randN,16,0.95,0.8,1.0,80,7.466803550720215,100.0
conn_shuf,16,0.95,0.8,1.0,30,3.6009743213653564,100.0
conn_shuf,16,0.95,0.8,1.0,50,3.6009743213653564,100.0
conn_shuf,16,0.95,0.8,1.0,80,3.6009743213653564,100.0
local_sign,16,0.95,0.8,1.0,30,3.3059935569763184,100.0
local_sign,16,0.95,0.8,1.0,50,3.3059935569763184,100.0
local_sign,16,0.95,0.8,1.0,80,3.3059935569763184,100.0
conn_shuf_only,16,0.95,0.8,1.0,30,3.0588042736053467,100.0
conn_shuf_only,16,0.95,0.8,1.0,50,3.0588042736053467,100.0
conn_shuf_only,16,0.95,0.8,1.0,80,3.0588042736053467,100.0
cel_sample,16,0.95,0.8,1.0,30,3.413475513458252,100.0
cel_sample,16,0.95,0.8,1.0,50,3.413475513458252,100.0
cel_sample,16,0.95,0.8,1.0,80,3.413475513458252,100.0
local_sign+flat,16,0.95,0.8,1.0,30,2.9105916023254395,100.0
local_sign+flat,16,0.95,0.8,1.0,50,2.9105916023254395,100.0
local_sign+flat,16,0.95,0.8,1.0,80,2.9105916023254395,100.0
local_sign+sample,16,0.95,0.8,1.0,30,3.845003843307495,100.0
local_sign+sample,16,0.95,0.8,1.0,50,3.845003843307495,100.0
local_sign+sample,16,0.95,0.8,1.0,80,3.845003843307495,100.0
local_sign+binary,16,0.95,0.8,1.0,30,2.8399109840393066,100.0
local_sign+binary,16,0.95,0.8,1.0,50,2.8399109840393066,100.0
local_sign+binary,16,0.95,0.8,1.0,80,2.8399109840393066,100.0
global_sign_pres,16,0.95,0.8,1.0,30,3.1056647300720215,100.0
global_sign_pres,16,0.95,0.8,1.0,50,3.1056647300720215,100.0
global_sign_pres,16,0.95,0.8,1.0,80,3.1056647300720215,100.0
binary+shuffle,16,0.95,0.8,1.0,30,3.2067670822143555,100.0
binary+shuffle,16,0.95,0.8,1.0,50,3.2067670822143555,100.0
binary+shuffle,16,0.95,0.8,1.0,80,3.2067670822143555,100.0
real,17,0.95,0.8,1.0,30,4.2023844718933105,100.0
real,17,0.95,0.8,1.0,50,4.2023844718933105,100.0
real,17,0.95,0.8,1.0,80,4.2023844718933105,100.0
shuffle_weights,17,0.95,0.8,1.0,30,3.2336435317993164,100.0
shuffle_weights,17,0.95,0.8,1.0,50,3.2336435317993164,100.0
shuffle_weights,17,0.95,0.8,1.0,80,3.2336435317993164,100.0
cel_randN,17,0.95,0.8,1.0,30,8.679128646850586,100.0
cel_randN,17,0.95,0.8,1.0,50,8.679128646850586,100.0
cel_randN,17,0.95,0.8,1.0,80,8.679128646850586,100.0
er_randN,17,0.95,0.8,1.0,30,8.699668884277344,100.0
er_randN,17,0.95,0.8,1.0,50,8.699668884277344,100.0
er_randN,17,0.95,0.8,1.0,80,8.699668884277344,100.0
ws_p01_randN,17,0.95,0.8,1.0,30,8.796528816223145,100.0
ws_p01_randN,17,0.95,0.8,1.0,50,8.796528816223145,100.0
ws_p01_randN,17,0.95,0.8,1.0,80,8.796528816223145,100.0
conn_shuf,17,0.95,0.8,1.0,30,3.6240859031677246,100.0
conn_shuf,17,0.95,0.8,1.0,50,3.6240859031677246,100.0
conn_shuf,17,0.95,0.8,1.0,80,3.6240859031677246,100.0
local_sign,17,0.95,0.8,1.0,30,3.315345048904419,100.0
local_sign,17,0.95,0.8,1.0,50,3.315345048904419,100.0
local_sign,17,0.95,0.8,1.0,80,3.315345048904419,100.0
conn_shuf_only,17,0.95,0.8,1.0,30,4.399414539337158,100.0
conn_shuf_only,17,0.95,0.8,1.0,50,4.399414539337158,100.0
conn_shuf_only,17,0.95,0.8,1.0,80,4.399414539337158,100.0
cel_sample,17,0.95,0.8,1.0,30,3.476824998855591,100.0
cel_sample,17,0.95,0.8,1.0,50,3.476824998855591,100.0
cel_sample,17,0.95,0.8,1.0,80,3.476824998855591,100.0
local_sign+flat,17,0.95,0.8,1.0,30,4.7710418701171875,100.0
local_sign+flat,17,0.95,0.8,1.0,50,4.7710418701171875,100.0
local_sign+flat,17,0.95,0.8,1.0,80,4.7710418701171875,100.0
local_sign+sample,17,0.95,0.8,1.0,30,4.197495937347412,100.0
local_sign+sample,17,0.95,0.8,1.0,50,4.197495937347412,100.0
local_sign+sample,17,0.95,0.8,1.0,80,4.197495937347412,100.0
local_sign+binary,17,0.95,0.8,1.0,30,3.6457622051239014,100.0
local_sign+binary,17,0.95,0.8,1.0,50,3.6457622051239014,100.0
local_sign+binary,17,0.95,0.8,1.0,80,3.6457622051239014,100.0
global_sign_pres,17,0.95,0.8,1.0,30,3.0423431396484375,100.0
global_sign_pres,17,0.95,0.8,1.0,50,3.0423431396484375,100.0
global_sign_pres,17,0.95,0.8,1.0,80,3.0423431396484375,100.0
binary+shuffle,17,0.95,0.8,1.0,30,2.77225661277771,100.0
binary+shuffle,17,0.95,0.8,1.0,50,2.77225661277771,100.0
binary+shuffle,17,0.95,0.8,1.0,80,2.77225661277771,100.0
real,18,0.95,0.8,1.0,30,1.8593333959579468,100.0
real,18,0.95,0.8,1.0,50,1.8593333959579468,100.0
real,18,0.95,0.8,1.0,80,1.8593333959579468,100.0
shuffle_weights,18,0.95,0.8,1.0,30,2.5669102668762207,100.0
shuffle_weights,18,0.95,0.8,1.0,50,2.5669102668762207,100.0
shuffle_weights,18,0.95,0.8,1.0,80,2.5669102668762207,100.0
cel_randN,18,0.95,0.8,1.0,30,7.228675842285156,100.0
cel_randN,18,0.95,0.8,1.0,50,7.228675842285156,100.0
cel_randN,18,0.95,0.8,1.0,80,7.228675842285156,100.0
er_randN,18,0.95,0.8,1.0,30,8.302087783813477,100.0
er_randN,18,0.95,0.8,1.0,50,8.302087783813477,100.0
er_randN,18,0.95,0.8,1.0,80,8.302087783813477,100.0
ws_p01_randN,18,0.95,0.8,1.0,30,8.134275436401367,100.0
ws_p01_randN,18,0.95,0.8,1.0,50,8.134275436401367,100.0
ws_p01_randN,18,0.95,0.8,1.0,80,8.134275436401367,100.0
conn_shuf,18,0.95,0.8,1.0,30,3.4754061698913574,100.0
conn_shuf,18,0.95,0.8,1.0,50,3.4754061698913574,100.0
conn_shuf,18,0.95,0.8,1.0,80,3.4754061698913574,100.0
local_sign,18,0.95,0.8,1.0,30,2.9399044513702393,100.0
local_sign,18,0.95,0.8,1.0,50,2.9399044513702393,100.0
local_sign,18,0.95,0.8,1.0,80,2.9399044513702393,100.0
conn_shuf_only,18,0.95,0.8,1.0,30,2.2563045024871826,100.0
conn_shuf_only,18,0.95,0.8,1.0,50,2.2563045024871826,100.0
conn_shuf_only,18,0.95,0.8,1.0,80,2.2563045024871826,100.0
cel_sample,18,0.95,0.8,1.0,30,2.845062494277954,100.0
cel_sample,18,0.95,0.8,1.0,50,2.845062494277954,100.0
cel_sample,18,0.95,0.8,1.0,80,2.845062494277954,100.0
local_sign+flat,18,0.95,0.8,1.0,30,2.764838218688965,100.0
local_sign+flat,18,0.95,0.8,1.0,50,2.764838218688965,100.0
local_sign+flat,18,0.95,0.8,1.0,80,2.764838218688965,100.0
local_sign+sample,18,0.95,0.8,1.0,30,2.1495587825775146,100.0
local_sign+sample,18,0.95,0.8,1.0,50,2.1495587825775146,100.0
