model,seed,rho_target,leak,input_scale,d_max,ipc_kset,capture_pct_vs_ref
local_sign+sample,18,0.95,0.8,1.0,50,3.2318906784057617,100.0
local_sign+sample,18,0.95,0.8,1.0,80,3.2318906784057617,100.0
local_sign+binary,18,0.95,0.8,1.0,30,6.569596111774445,100.0
local_sign+binary,18,0.95,0.8,1.0,50,6.569596111774445,100.0
local_sign+binary,18,0.95,0.8,1.0,80,6.569596111774445,100.0
global_sign_pres,18,0.95,0.8,1.0,30,4.199465274810791,100.0
global_sign_pres,18,0.95,0.8,1.0,50,4.199465274810791,100.0
global_sign_pres,18,0.95,0.8,1.0,80,4.199465274810791,100.0
binary+shuffle,18,0.95,0.8,1.0,30,3.1856977343559265,100.00129849609267
binary+shuffle,18,0.95,0.8,1.0,50,3.1856977343559265,100.00129849609267
binary+shuffle,18,0.95,0.8,1.0,80,3.1856563687324524,100.0
real,19,0.95,0.8,1.0,30,6.267857551574707,100.0
real,19,0.95,0.8,1.0,50,6.267857551574707,100.0
real,19,0.95,0.8,1.0,80,6.267857551574707,100.0
shuffle_weights,19,0.95,0.8,1.0,30,6.167472839355469,100.0
shuffle_weights,19,0.95,0.8,1.0,50,6.167472839355469,100.0
shuffle_weights,19,0.95,0.8,1.0,80,6.167472839355469,100.0
cel_randN,19,0.95,0.8,1.0,30,13.418858587741852,100.0
cel_randN,19,0.95,0.8,1.0,50,13.418858587741852,100.0
cel_randN,19,0.95,0.8,1.0,80,13.418858587741852,100.0
er_randN,19,0.95,0.8,1.0,30,13.069286048412323,100.0
er_randN,19,0.95,0.8,1.0,50,13.069286048412323,100.0
er_randN,19,0.95,0.8,1.0,80,13.069286048412323,100.0
ws_p01_randN,19,0.95,0.8,1.0,30,13.482323586940765,100.0
ws_p01_randN,19,0.95,0.8,1.0,50,13.482323586940765,100.0
ws_p01_randN,19,0.95,0.8,1.0,80,13.482323586940765,100.0
conn_shuf,19,0.95,0.8,1.0,30,4.546203255653381,100.0
conn_shuf,19,0.95,0.8,1.0,50,4.546203255653381,100.0
conn_shuf,19,0.95,0.8,1.0,80,4.546203255653381,100.0
local_sign,19,0.95,0.8,1.0,30,4.558077454566956,100.0
local_sign,19,0.95,0.8,1.0,50,4.558077454566956,100.0
local_sign,19,0.95,0.8,1.0,80,4.558077454566956,100.0
conn_shuf_only,19,0.95,0.8,1.0,30,5.26394522190094,100.0
conn_shuf_only,19,0.95,0.8,1.0,50,5.26394522190094,100.0
conn_shuf_only,19,0.95,0.8,1.0,80,5.26394522190094,100.0
cel_sample,19,0.95,0.8,1.0,30,4.285490036010742,100.0
cel_sample,19,0.95,0.8,1.0,50,4.285490036010742,100.0
cel_sample,19,0.95,0.8,1.0,80,4.285490036010742,100.0
local_sign+flat,19,0.95,0.8,1.0,30,5.242575824260712,100.0
local_sign+flat,19,0.95,0.8,1.0,50,5.242575824260712,100.0
local_sign+flat,19,0.95,0.8,1.0,80,5.242575824260712,100.0
local_sign+sample,19,0.95,0.8,1.0,30,7.436662256717682,100.0
local_sign+sample,19,0.95,0.8,1.0,50,7.436662256717682,100.0
local_sign+sample,19,0.95,0.8,1.0,80,7.436662256717682,100.0
local_sign+binary,19,0.95,0.8,1.0,30,3.2695903182029724,100.0
local_sign+binary,19,0.95,0.8,1.0,50,3.2695903182029724,100.0
local_sign+binary,19,0.95,0.8,1.0,80,3.2695903182029724,100.0
global_sign_pres,19,0.95,0.8,1.0,30,5.157988905906677,100.0
global_sign_pres,19,0.95,0.8,1.0,50,5.157988905906677,100.0
global_sign_pres,19,0.95,0.8,1.0,80,5.157988905906677,100.0
binary+shuffle,19,0.95,0.8,1.0,30,6.21575653553009,100.0
binary+shuffle,19,0.95,0.8,1.0,50,6.21575653553009,100.0
binary+shuffle,19,0.95,0.8,1.0,80,6.21575653553009,100.0
