mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,src,normalization,wt_mean,cosine_similarity,kl_to_gaussian,seed,raw_rho,ref_rho,post_rho,scale_factor
real,0,0.95,0.6,0.5,0.0,6.839734554290772,10.153984743767706,3.2704756259918213,4.74024772644043,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.6,0.5,0.1,6.463603496551514,11.295551703913326,3.688966989517212,5.6725382804870605,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.6,1.0,0.0,4.551799297332764,6.954099811504939,3.895373106002808,7.214552402496338,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.6,1.0,0.1,3.706519365310669,7.564691509454048,4.476052761077881,8.738503456115723,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.6,1.5,0.0,3.868610143661499,6.494454009599242,4.208399772644043,8.863931655883789,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.6,1.5,0.1,3.39617657661438,6.743887546009376,4.840126514434815,10.711984634399414,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,0.1,0.0,8.83503246307373,10.563376407671106,3.084895133972168,3.2404592037200928,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,0.1,0.1,8.676403999328613,12.476473941623368,3.2276360988616943,3.5052590370178223,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,0.5,0.0,6.579697132110596,9.807589987851763,3.998236656188965,5.977092266082764,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,0.5,0.1,7.135108947753906,12.32823367732538,4.518507480621338,7.1114501953125,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,1.0,0.0,4.626353740692139,7.493036805271615,4.790688514709473,9.30103874206543,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
real,0,0.95,0.8,1.0,0.1,5.3954243659973145,10.31160014841862,5.496872425079346,11.131562232971191,chunk_0,spectral_radius,0.00174141372554,0.3826736807823181,1.1599980686293363,12346,73.237548828125,73.237548828125,0.9500004053115844,0.0129714881942523
