frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
0.0,2,0.6,0.8,1.5,2.981057643890381,4.258046984672546,4.1586174964904785,8.446419715881348
0.0,2,0.6,1.0,0.1,7.885190010070801,9.448553562164307,2.8156731128692627,2.965223550796509
0.0,2,0.6,1.0,0.5,6.433289527893066,8.316227555274963,3.7176003456115723,5.66208028793335
0.0,2,0.6,1.0,1.0,5.040266036987305,7.603599488735199,4.673036098480225,8.96531867980957
0.0,2,0.6,1.0,1.5,4.154921054840088,6.073479890823364,5.046769142150879,11.279576301574707
0.0,2,0.8,0.6,0.1,7.417194366455078,8.92405253648758,3.16782546043396,3.343446731567383
0.0,2,0.8,0.6,0.5,6.287251949310303,9.129524767398834,3.7309927940368652,5.826552867889404
0.0,2,0.8,0.6,1.0,1.5774586200714111,3.477233588695526,5.2467360496521,10.334394454956055
0.0,2,0.8,0.6,1.5,0.51495361328125,0.5388017892837524,5.009433746337891,10.61878776550293
0.0,2,0.8,0.8,0.1,9.088427543640137,10.287509441375732,3.1849193572998047,3.3696346282958984
0.0,2,0.8,0.8,0.5,5.951627254486084,9.056176126003265,4.398132801055908,6.592925548553467
0.0,2,0.8,0.8,1.0,3.401320457458496,5.408325433731079,5.5720930099487305,10.596840858459473
0.0,2,0.8,0.8,1.5,3.8162078857421875,5.194905579090118,6.805775165557861,15.387959480285645
0.0,2,0.8,1.0,0.1,10.04279899597168,12.088724613189697,3.4442298412323,3.6816275119781494
0.0,2,0.8,1.0,0.5,5.582762241363525,8.573728322982788,5.932712078094482,9.800718307495117
0.0,2,0.8,1.0,1.0,4.624267578125,7.51861310005188,6.77931547164917,14.136567115783691
0.0,2,0.8,1.0,1.5,3.190856695175171,4.095253646373749,8.123573303222656,19.9804630279541
0.0,2,0.95,0.6,0.1,8.752809524536133,9.577836871147156,5.102811813354492,5.387811660766602
0.0,2,0.95,0.6,0.5,5.174249172210693,7.574741899967194,5.505868911743164,8.874717712402344
0.0,2,0.95,0.6,1.0,2.69697904586792,4.442526757717133,6.070667743682861,12.399715423583984
0.0,2,0.95,0.6,1.5,1.4335968494415283,1.6258172988891602,6.366178512573242,13.682833671569824
