mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,src,wt_mean,cosine_similarity,kl_to_gaussian,seed
binary+conshuffle+wshuffle,86,0.8,1.0,0.5,5.85643196105957,9.56805422043475,2.647624015808105,3.3194234371185303,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,1.0,1.0,5.941037178039551,11.128776912210697,3.1130359172821045,4.4827728271484375,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.8,1.0,1.5,5.829235076904297,11.338442648805824,3.3598554134368896,5.336721420288086,chunk_3,0.0018196561140939,0.053088828921318,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.6,0.1,4.002951145172119,4.136898899938387,2.4041991233825684,2.479522466659546,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.6,0.5,4.909673690795898,6.949270107533209,2.7883200645446777,3.434314489364624,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.6,1.0,5.084798336029053,8.477694907468813,3.152670860290528,4.389447212219238,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.6,1.5,5.04290771484375,8.858993372988607,3.2800872325897217,5.070783615112305,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.8,0.1,4.7441253662109375,5.174333828007523,2.536355495452881,2.615703582763672,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.8,0.5,5.674809455871582,8.478411999581283,2.968757390975952,3.6922178268432617,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.8,1.0,5.7939534187316895,10.162187592025248,3.3958706855773926,4.804423809051514,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,0.8,1.5,5.720695495605469,10.513664602807694,3.5679173469543457,5.590218544006348,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,1.0,0.1,5.64463472366333,6.4689303798583335,2.720244169235229,2.802969694137573,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,1.0,0.5,6.4391961097717285,10.471053098364564,3.2176833152771,4.046026706695557,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,1.0,1.0,6.518835544586182,12.116157892405894,3.7304847240448,5.366638660430908,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,0.95,1.0,1.5,6.422086715698242,12.283924172678867,3.961279153823853,6.2789411544799805,chunk_3,0.0021608415991067,0.0530888214707374,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.6,0.1,3.937969923019409,4.123213408112292,2.6317927837371826,2.909905910491944,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.6,0.5,4.486573219299316,6.435519275243337,3.647092580795288,4.6871724128723145,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.6,1.0,4.684835433959961,8.04172089394666,3.995038270950317,5.38072681427002,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.6,1.5,4.9707794189453125,8.991187859891362,3.9093661308288574,5.6882758140563965,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.8,0.1,4.70858907699585,5.033830810922609,2.783366680145264,3.0770840644836426,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.8,0.5,5.178139686584473,7.742670576280005,3.9248368740081783,5.142462730407715,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.8,1.0,5.277217388153076,9.630294428091004,4.304249286651611,5.957514762878418,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,0.8,1.5,5.6061835289001465,10.650866510145534,4.256282329559326,6.37380838394165,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,1.0,0.1,5.632207870483398,6.308569131696331,2.9918079376220703,3.3058924674987797,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,1.0,0.5,5.826855659484863,9.415835722704912,4.298026084899902,5.763859272003174,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,1.0,1.0,5.941652297973633,11.390589428013646,4.737344741821289,6.669344902038574,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,86,1.05,1.0,1.5,6.392298698425293,12.390840142523416,4.713551044464111,7.27009105682373,chunk_3,0.0023882985115051,0.0530888177454471,0.0,8612346
binary+conshuffle+wshuffle,87,0.6,0.6,0.1,3.324769735336304,3.432653182501696,1.808880925178528,1.860405445098877,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.6,0.5,3.853471040725708,6.206839841587133,2.0371248722076416,2.5675151348114014,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.6,1.0,3.8945717811584473,7.057944046334342,2.342036008834839,3.415435075759888,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.6,1.5,3.8647632598876953,7.439085636142387,2.586362361907959,3.9438748359680176,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
binary+conshuffle+wshuffle,87,0.6,0.8,0.1,3.846910238265991,4.071409217677683,1.9393954277038572,1.9925153255462649,chunk_3,0.0014250396052375,0.0447233170270919,0.0,8712346
